Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_sketch,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_sketch,test_ANE_sketch,test_l2_sketch,test_EMD_sketch,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_sketch,test_rankme_id,test_alphaReQ_id,test_rankme_sketch,test_alphaReQ_sketch,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
108,108,True,0.0,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.8181818127632141,0.8609625697135925,0.895721971988678,tensor(0.9597),0.9520938396453856,0.9543665647506714,-0.2022486925125122,479.0987789756258,1.7105756998062134,0.6812968254089355,-0.977003276348114,479.0987789756258,1.732952117919922,0.7372080683708191,-0.8512569069862366,479.0987789756258,1.7601196765899658,0.7287759780883789,-0.8568679094314575,479.0987789756258,1.8229676485061648,7.440725026100869,0.2407802045345306,42.30472183227539,8.348659684997983e-05,1.1561814546585083,0.7578098923327751,0.0028116700950233,64.01112933303618,64.02545211627144,66.055487594496,181.2600507946883,609.0014490839319,140.2799785380824,0.0029468438725936,0.0027471989582883,0.1347451003515165,0.4826783384601742,0.000859104853589,0.1501349657773971,1.7933881282806396,22,1.2916827057053458e-05,-1.1178973233232262e-05,1.3872097238306466e-05,1259.4014313560583,4.62220727721672,2.819165368344003,0.4010479479616146,18.666666666666668,0.0207485883854419,25813243.42266948,3.94003471188503e-05,2528,1.6681058195112963,2.788572838503193,0.0181039488966318,0.0030236020358687,0.0087360500934201,0.6051149643930868,0.0005906273135551,-0.0005111632275896,0.0290039730598126,564527.22823295,0.0018015973503919,0.0181039488966318,0.1382554669032202,0.4766310155391693,0.00034974081791,3.921121597290039,2.9755542278289795,0.5816217064857483,1.0,0.0,0.2097769333718916,,,0.1374203014971891,0.7782701093183075,,,0.0048605486422305,0.0035600845683202,0.0050899655132266,0.0095925921648193,0.0194540736986985,0.041752324597208,16,36,0.3,1.0,0.6153175971484256,231.0589156152333,0.0008942531609528,0.4962921419134792,26,66,0.203076923076923,1.0,0.3845200117392148,354.02878396176453,0.0004415416866693,1.4031880716215557,0.0502598932324824,0.0257777398423672,0.1012707818397102,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0009085731580853,0.005785503424704,0.0011397915659472,0.000859104853589,130,0.1563122272491455,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.4079899978362221,0.246474924303506,0.4295243409126975,0.5004403311543857,0.5604182751027035,21.5286203002224,432.8375942339914,106.77453231173097,12.868482430963187,2.195846972349116,5.808426088333152,40.2909539172443,20.831892173497685,4.385868429291594,1.4723328206660669
109,109,True,0.01,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.8823529481887817,0.8823529481887817,0.8689839839935303,tensor(0.9634),0.9575616717338562,0.8405614495277405,-0.5920723676681519,479.0984037382734,1.669100284576416,0.5519664287567139,-1.3267089128494265,479.0984037382734,1.6874399185180664,0.6129878163337708,-1.182378172874451,479.0984037382734,1.7185828685760498,0.5543085932731628,-1.3160778284072876,479.0984037382734,1.798741340637207,7.49214446853591,0.1347125321626663,50.15419387817383,2.7331723231327487e-05,1.185173273086548,0.6018952204239468,0.0015404782029735,59.35782636088552,49.373320186866565,51.381282491424095,135.64765730656538,243.14275388700165,144.26802001558005,0.001636268490003,0.0015572556922194,0.1123796027503589,0.5797747391093407,0.0004173541383352,0.1593003720045089,1.7786622047424316,22,7.181806003614474e-06,-1.6291173167387295e-06,4.039104652208432e-06,1223.2074651011972,4.942469612905165,2.8802166362233965,0.4134693803694883,50.888888888888886,0.0264358913426128,56378313.11561742,2.2013172521557256e-05,2332,1.648245247293512,2.940637232328643,0.0143964562569213,0.0016407880089467,0.0078369905956112,0.5961106006093786,0.000493251279742,-0.0001118888799318,0.0190525968439608,820875.9522892117,0.0015118795016462,0.0143964562569213,0.1126904228783951,0.2023611962795257,0.0002168096252717,3.985034465789795,2.970357656478882,0.6012440919876099,1.0,0.0,0.194357740783066,,,0.1415104409620225,0.7201731523037431,,,,0.0050348239042119,0.019322389302763,0.0261564412965342,0.0366748437570119,0.0511279084737131,18,32,0.2091503267973856,1.0,0.4825917777637919,472.5298554304397,0.0003650950433531,0.5221976432781024,26,62,0.1907692307692307,1.0,0.3638452714155458,328.6259084842214,0.0004360695731341,1.31364818111688,0.0820770878025088,0.0427947793315987,0.1571762892058816,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004506338736973,0.0032409464474767,0.0005914451903663,0.0004173541383352,127,0.1959474086761474,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.2602159305630931,0.15533251727092,0.2674172098554914,0.3219348044056869,0.4035305625284275,18.721429379718785,358.1827732182973,79.12756094458743,10.98511270985781,1.844819395978032,3.603182342312041,21.972947369746915,10.535198298476546,2.7090936879958027,1.0361469648562063
110,110,True,0.0,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.8620689511299133,0.8846153616905212,0.8549618124961853,tensor(0.9574),0.950239896774292,0.8283114433288574,-0.6244938969612122,479.0984167503096,1.6705745458602903,0.5451367497444153,-1.3457298278808594,479.0984167503096,1.6861108541488647,0.6021111011505127,-1.2095985412597656,479.0984167503096,1.7161580324172974,0.5375758409500122,-1.3563623428344729,479.0984167503096,1.79666268825531,7.484496445044898,0.1295829862356186,50.48786926269531,3.254080547776539e-05,1.172757863998413,0.5704666326310581,0.0014665745219279,56.7591941565724,46.77378429282855,48.78790008589747,125.04702656385912,226.3381232824244,132.13707456199114,0.0015631455484808,0.0014916824896218,0.10856923945828,0.5811872721029767,0.0003879947471432,0.160886749625206,1.7738608121871948,22,6.61758576733398e-06,-1.624440847409346e-06,3.748983319784752e-06,1237.6255255669132,4.907514122844224,2.901017897385373,0.4169850870031725,56.0,0.026453116547571,64663213.08385638,2.191387482829062e-05,599,1.3519803454803123,2.942380748338135,0.0074700493305144,0.0015653148591228,0.0045540147235062,0.5896854784632216,0.0004596290508989,-0.000112826666722,0.0180854483276561,930999.3937027756,0.0015220434768854,0.0074700493305144,0.1087200379107391,0.1873044669628143,0.0001977296051336,4.103721618652344,2.966409921646118,0.6055192351341248,1.0,0.0,0.1908674936184357,,,0.1425080127209471,0.7096950933608456,,,0.0040220129751262,0.005379680430592,0.0200458321875008,0.0273547875364299,0.0388151540040452,0.0521794267845129,19,35,0.2046783625730994,1.0,0.4930265098229815,496.5688715343184,0.0003568093041248,0.5572755056272424,26,61,0.1876923076923076,1.0,0.3599440811122964,326.58718735521336,0.0004294297506339,1.2728659078368858,0.084929293267936,0.0443478629636928,0.1524009083663989,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004227257159072,0.0031596887856721,0.0005626223864965,0.0003879947471432,128,0.1963866949081421,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.2502161253772758,0.1476703523486426,0.256060064761876,0.3119242883493424,0.3943106693889101,18.75333819381862,354.3810521715928,78.1654450183592,10.94816367845322,1.818936186695787,3.482106816028154,20.67206327046158,9.981896750948316,2.6256488970566805,1.008016140198975
111,111,True,0.01,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.8423645496368408,0.8931623697280884,0.8778625726699829,tensor(0.9768),0.9737619161605836,0.9717181921005248,-0.1302846819162368,479.0988964856927,1.7217533588409424,0.7268221378326416,-0.8449749946594238,479.0988964856927,1.76002299785614,0.7851645946502686,-0.7047069668769836,479.0988964856927,1.7894327640533447,0.7811076045036316,-0.6980927586555481,479.0988964856927,1.8448758125305176,7.437353099242869,0.2881843447685241,42.4799690246582,9.768316158442758e-05,1.1271240711212158,0.8245044770231617,0.0034346795283362,73.66176789700198,73.67732120825724,75.81381956198199,231.4607753878355,758.4191328855482,147.82248157713244,0.0035829066819914,0.0033135222554321,0.1429609288016487,0.4884311820439109,0.0010741539299488,0.1476626694202423,1.7961770296096802,22,1.4851861516154555e-05,-1.054595317864414e-05,2.062982753995282e-05,1230.0910686209525,4.741288050057309,2.78224336580074,0.3802798131741736,20.222222222222225,0.0187457364440805,25715963.007330462,4.3683937960139945e-05,3334,1.365978357722975,2.805208868824073,0.0134240877292493,0.0037661117908639,0.0071741537868939,0.618938827526455,0.0005926026739254,-0.0004207930460697,0.0328443772346999,644495.775100913,0.0017430285435153,0.0134240877292493,0.1502712582985447,0.4523370265960693,0.0004005852097179,3.818729877471924,2.9772326946258545,0.5706993341445923,1.0,0.0,0.2102945222003504,,,0.1444074568546151,0.7695175671252736,,,0.0041524723853044,0.0033005217059663,0.0040908049093458,0.0074760851839479,0.0174423347411034,0.0496127570944432,15,32,0.3047619047619048,1.0,0.608855400108544,285.9175793500092,0.0008192196899279,0.4359817982883678,28,67,0.1772486772486772,1.0,0.3406585131034889,414.4372933927067,0.0002966004900494,1.45661868876247,0.053699756474581,0.0275906847636787,0.1231697210420305,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011330593843013,0.0068320119753479,0.0014054066268727,0.0010741539299488,130,0.1369158029556274,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.4716962931931063,0.3054079878076601,0.5156187320072387,0.5646479989511985,0.6128376212546996,23.008462305278503,466.435835824634,119.01712325664512,13.71981753694621,2.354054598786079,6.829290051296951,51.36509976583215,26.36879453341692,5.0122066656586295,1.6165633190724173
112,112,True,0.0,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8342246413230896,0.8877005577087402,0.9010695219039916,tensor(0.9768),0.9719794988632202,0.9785916209220886,-0.0952325910329818,479.09918764132107,1.753401756286621,0.7517604827880859,-0.7642543315887451,479.09918764132107,1.7929906845092771,0.8087667226791382,-0.6215391755104065,479.09918764132107,1.8213270902633667,0.8057590126991272,-0.6063084006309509,479.09918764132107,1.8686342239379885,7.449933434975469,0.3230376243591308,44.06243133544922,8.115277796605369e-05,1.07629132270813,0.9124784283966264,0.0038465232816047,76.71454010190986,76.72961457990391,78.95661551573744,237.5514302559633,803.2398049403382,146.13818110262162,0.004010430416443,0.003736697883383,0.1524257345967615,0.5096871038700703,0.0011956015368923,0.1447053104639053,1.8016090393066408,22,1.4130176276717246e-05,-9.50468713014798e-06,2.4939443796165195e-05,1265.6649856918248,4.782366557464706,2.7680852633318214,0.3597940516383454,16.222222222222225,0.0178017182842268,27490654.13870572,4.675865567818269e-05,3507,1.4108039846648768,2.818410658725865,0.013100271821202,0.0042142249097408,0.0069919733400222,0.6285275769208893,0.0005370507345321,-0.0003612480806999,0.0360265135394073,723298.12849915,0.0017771731808473,0.013100271821202,0.1601715748947163,0.4348197877407074,0.0004461432399693,3.639678955078125,2.9769186973571777,0.5685648918151855,1.0,0.0,0.2126433034603201,,,0.1468488634742744,0.7717187099225173,,,0.0039892798359736,,0.0041617856861034,0.0073863814220619,0.0172313073411777,0.0486636723178914,15,32,0.3047619047619048,1.0,0.6053504964059526,358.93901502843124,0.0006997767429475,0.3863982159719941,29,72,0.1773399014778325,1.0,0.3505960587128705,442.4760862664998,0.0002872100058852,1.5166954620167403,0.0484531610056328,0.0248280799812116,0.1253969583781533,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012578475289046,0.0073078712448477,0.0015468689380213,0.0011956015368923,129,0.12830650806427,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.5228820854068188,0.3535046415642693,0.5855193483772059,0.6196905781174433,0.6572758613840918,23.096198208028312,439.5812368926667,114.80441167726612,13.874288707616117,2.436255757629834,7.213747963869566,51.95718444608482,27.019769667253268,5.277397112916151,1.6960890637399666
113,113,True,0.01,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8502674102783203,0.9411764740943908,0.9010695219039916,tensor(0.9731),0.9678466320037842,0.9543074369430542,-0.2067567259073257,479.0987453159115,1.6828017234802246,0.7108789682388306,-0.9126653671264648,479.0987453159115,1.7349660396575928,0.7787231206893921,-0.7510432004928589,479.0987453159115,1.761950969696045,0.7507387399673462,-0.8043420910835266,479.0987453159115,1.8246707916259768,7.50644736145407,0.2352585643529892,50.87981414794922,2.726556476773112e-05,1.1701700687408447,0.9318503560060922,0.0028813928275188,77.04552844007198,77.0658530505563,79.37783222326782,233.878369833975,430.161082748162,162.89552823772487,0.0030068508969378,0.0027973738350652,0.1538886461498062,0.6049933204155139,0.0008724628132767,0.1481590569019317,1.8051131963729856,22,7.287352102504871e-06,-7.0812161859622055e-06,1.2622220886433304e-05,1187.7103895153862,4.912491819939201,2.724386670542013,0.354068754687981,44.22222222222223,0.019212990073362,41750421.513382845,3.1808337183590054e-05,8583,2.0639907202219603,2.884318572024996,0.0247413769818761,0.0030685399395931,0.0120738149139054,0.6481269952945853,0.0003729609784751,-0.0003624110995887,0.0330615372548129,815769.0472673326,0.0016279258058279,0.0247413769818761,0.157045469646001,0.2782655358314514,0.0004327946808189,3.395071506500244,2.9745304584503174,0.5762740969657898,1.0,0.0,0.209009669029795,,,0.1374597338687297,0.777845501230048,,,,,0.0157258399324535,0.0040396704148678,0.0265170560568676,0.0384121984970332,16,32,0.2666666666666666,1.0,0.5028576885581775,625.1772830853247,0.0003583740839317,0.3759975074271058,27,67,0.1908831908831909,1.0,0.4651595461585467,395.8463663972744,0.0003730144221376,1.5207767164413335,0.0516128880657803,0.0264900582382433,0.1372692293067566,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0009141803602688,0.0050148302689194,0.0011136105749756,0.0008724628132767,120,0.1532249450683593,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.4025961696978556,0.2789027281754991,0.4450668270377567,0.4780492128225407,0.5397229027883907,20.62919361210775,420.24383811959393,92.38781626692236,12.014992470927396,2.026566258963676,5.355194117658577,40.1478615491357,17.690640988741873,3.8263243335926225,1.3140604433759537
114,114,True,0.0,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.866995096206665,0.935897409915924,0.8727735280990601,tensor(0.9768),0.9715450406074524,0.939937949180603,-0.2572349309921264,479.0987209833943,1.678770899772644,0.6879265904426575,-0.9751743078231812,479.0987209833943,1.725391149520874,0.7578251361846924,-0.8221079707145691,479.0987209833943,1.7478829622268677,0.7284145951271057,-0.8662571907043457,479.0987209833943,1.8175313472747805,7.492955860601269,0.2171683758497238,50.4931755065918,2.712164405238581e-05,1.1435556411743164,0.8913501412723364,0.0026354442275309,71.42879883476274,71.4478820318622,73.68457818133561,204.12351050802744,374.9294957326621,156.41389928846814,0.0027565281904342,0.002571772632808,0.1477806749253944,0.5979546550897108,0.0007793418481014,0.1507020592689514,1.8026381731033323,22,7.914627393191316e-06,-6.159456137470759e-06,1.044915754209177e-05,1194.5694043289109,4.998258130521692,2.741800096423653,0.3656558446653125,32.666666666666664,0.0210688507935518,40575278.1862872,2.8596871676426005e-05,15481,2.0601866085858527,2.896602331315498,0.0187572590011614,0.0027735407832203,0.0099137215861954,0.6420978280590333,0.0004243127510983,-0.0003302159071418,0.0300325701256429,756843.172058685,0.0015331128876224,0.0187572590011614,0.1486928776058463,0.2807965278625488,0.0003907375503331,3.3692731857299805,2.979093313217163,0.5789747834205627,1.0,0.0,0.2138812771769363,,,0.141212089152374,0.7803829797276086,,,,,0.0059714652037767,0.0045418875559642,0.0282355001935265,0.0396560781667497,14,28,0.3076923076923077,1.0,0.5046181641742117,501.5104296675137,0.0005779831651422,0.3826073843903889,28,69,0.1825396825396825,1.0,0.4125180555966293,409.3898269164201,0.0003240134376774,1.516651264499376,0.0503706755551175,0.0258360268403634,0.1316510804812969,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0008206995553337,0.0046514142304658,0.0010104036191478,0.0007793418481014,121,0.153472900390625,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.3850835843134607,0.2633397398285804,0.4232133279741969,0.4598007592462887,0.5244038601180826,19.84828865684715,394.4564711108978,87.22435912236536,11.603723156518946,1.9794917683903064,4.9540487625369645,35.36369915577585,15.883890712366668,3.576048492207251,1.2625913930914199
115,115,True,0.01,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8226600885391235,0.9188033938407898,0.8600509166717529,tensor(0.9612),0.9538562893867492,0.9701951146125792,-0.1187578663229942,479.0990370382722,1.7516344785690308,0.7407402992248535,-0.7895562052726746,479.0990370382722,1.77982497215271,0.795716404914856,-0.6608604192733765,479.0990370382722,1.811476230621338,0.7922747731208801,-0.645052969455719,479.0990370382722,1.8588241338729856,7.45103574068613,0.3191533386707306,43.14921569824219,0.0001145395790445,1.105597972869873,0.8680156601515967,0.0037705728658354,77.5497975560949,77.56550509941644,79.93486051962802,241.42349723543185,808.2082540349421,143.2101933136789,0.0039364994098818,0.0036699471827645,0.1455811535217777,0.4961736376388522,0.0011685375357046,0.1469313651323318,1.793497920036316,22,1.7008730305116196e-05,-7.420554402377369e-06,2.473264308528484e-05,1251.566378819791,4.788376423425608,2.769389757312976,0.3644941268893967,5.5555555555555545,0.0173342569634384,23873541.06933085,4.4529803188838125e-05,3059,1.447798602675701,2.828469386422606,0.0114523404370256,0.004158263665017,0.0063294764577843,0.6253625331909083,0.0006290236668019,-0.0002744299029629,0.0338267847349926,645537.9037231082,0.0016468189905422,0.0114523404370256,0.1537825714630687,0.4541581571102142,0.0004085673717781,3.817060470581055,2.982959508895874,0.5684732794761658,1.0,0.0,0.2103868318965343,,,0.1484019158612395,0.7562539530145744,,,0.003775230137963,0.0031811843567269,0.0141789976234236,0.006786473713642,0.0187095015813113,0.0487127437111188,15,32,0.3047619047619048,1.0,0.6015299062730637,394.4333102856848,0.000554554671572,0.4082768396619942,28,67,0.1772486772486772,1.0,0.3282470232574675,404.8173911034237,0.0003111511643149,1.477432507775139,0.0571453262814334,0.0294130729665225,0.1399671025394023,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012331627076491,0.0073878834955394,0.0015299343504011,0.0011685375357046,130,0.1426752805709839,100.0,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.492026200882633,0.3176033649387361,0.5392481427389305,0.586307614736566,0.6300459653465003,23.44674245243291,482.235557771644,124.45946657412924,13.90587869763875,2.360274945574152,7.133799784311103,54.678968095103535,28.312550210464124,5.183162280690894,1.644891632863748
116,116,True,0.0,ViT-B_16-clip-laion2b,False,0.003,0.9695121951219512,0.9609333872795104,0.6684492230415344,0.7486631274223328,0.8128342628479004,tensor(0.9507),0.941792368888855,0.7678766250610352,-0.8016201257705688,479.0983445904355,1.6756134033203125,0.4582113325595855,-1.5127620697021484,479.0983445904355,1.6830313205718994,0.4738960862159729,-1.4779118299484253,479.0983445904355,1.7109718322753906,0.4455090463161468,-1.5132747888565063,479.0983445904355,1.7931582927703855,7.406947309374765,0.1048607006669044,36.4997673034668,6.388619658537209e-05,1.1580278873443604,0.4098311300979519,0.001041123587532,52.123218205089614,31.13220238428853,32.72420335533547,69.52432404693006,168.0683991924349,116.8263100051048,0.0011306811883473,0.0011117849477573,0.0824401578044914,0.3869882577427708,0.0002560151915531,0.1754254847764969,1.7489418983459473,22,9.390592881794044e-06,-4.754370360817985e-06,2.846593213938228e-06,1202.2134301734532,4.507062667654969,2.9452368635352166,0.4410093543205068,24.88888888888889,0.0424408976302547,52516673.01263893,2.363983250917577e-05,3235,1.2353025519605343,2.716365029923686,0.0139182522903453,0.0010858935958747,0.0074914973802739,0.5518791402425522,0.0006846865227153,-0.000346650464504,0.0151329269679999,720275.1609934368,0.0017236264900749,0.0139182522903453,0.0791746286227014,0.6143196225166321,0.0001505026157246,4.870390892028809,2.9592831134796143,0.6174635887145996,1.0,0.0,0.2121125088461319,,,0.1261426125517411,0.7198066277860434,,0.0058553085756311,0.0086101999558352,,0.0228426346478864,0.0293988276350846,0.0330021183710844,0.0543416704766935,17,32,0.2352941176470588,1.0,0.5850337228739765,180.8669896774404,0.0008800390853565,0.7029264342505337,26,65,0.2,1.0,0.3705360178541738,347.5157030236673,0.0004557569935309,1.1238400951645984,0.0866167352924338,0.0452688893490829,0.1232230445064786,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003207711561117,0.0030057304538786,0.0004707984626293,0.0002560151915531,132,0.2548747062683105,56.234096692111954,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.175365430246997,0.0700404942947144,0.1502108208215796,0.2468189296172089,0.3449679034395921,18.29299157472841,396.1279964380991,86.7535078090045,10.441155136801866,1.6140574189066634,2.72562522313892,13.779554714205668,7.732171525917523,2.2749450914237963,0.9262638929642395
117,117,True,0.01,ViT-B_16-clip-laion2b,False,0.003,0.9939024390243902,0.9926546812057496,0.8074866533279419,0.7914438843727112,0.8155080080032349,tensor(0.9395),0.9294370412826538,0.7121509313583374,-0.9543805122375488,479.098285896094,1.651150822639465,0.4433645606040954,-1.5562468767166138,479.098285896094,1.6768946647644043,0.5034838914871216,-1.4238828420639038,479.098285896094,1.707233428955078,0.42210653424263,-1.568844437599182,479.098285896094,1.794594168663025,7.48380263523895,0.0868218913674354,47.86413192749024,2.6970294584316434e-05,1.241694688796997,0.3992868595892501,0.0009186405919399,53.05969844123342,35.07270015030348,36.93949079339349,92.13763187288724,170.58828067850823,125.78018953030892,0.0009959326601496,0.0009730617397671,0.0829445348466295,0.5364405710246882,0.0002188570651924,0.1673004776239395,1.754617691040039,22,6.569069014405242e-06,-2.8262491350712526e-06,1.685852126275673e-06,1014.9822879078994,4.784345286678853,2.9029614515279167,0.441099985233704,2.25,0.0413552287436376,59363104.42921102,2.211688981067088e-05,240,1.2035230008324689,2.8106611070295657,0.0032363977485928,0.0009393645822528,0.0026183644189383,0.5480653988615517,0.0005470975482421,-0.0002353809812986,0.0116934153725442,712780.2580054612,0.0018419803680976,0.0032363977485928,0.07823392795686,0.1633854210376739,0.0001200724364025,4.474202156066895,2.944832563400269,0.618522047996521,1.0,0.0,0.1844265310720967,,,0.1091760516008054,0.713123879787239,,,,0.0083708509708465,0.0237597770933561,0.0323959016283319,0.0411871837185734,0.0719863552008474,18,32,0.2091503267973856,1.0,0.5441955434199272,350.249007707323,0.0005062678370925,0.6691427359159081,23,51,0.2015810276679842,1.0,0.345289394936111,271.0879348056122,0.0005390548108733,1.11680543778304,0.1070259131505261,0.0565384988067386,0.1599448180574378,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002608913637232,0.0022398820146918,0.0003735574427992,0.0002188570651924,112,0.2536573410034179,99.74554707379136,80.30591583251953,0.7193325749010179,8.293448448181152,1.4264067496315058,0.181201276682696,0.0942346149034964,0.1725434029195398,0.234313654640971,0.3199253377622758,17.603219775071324,323.1148382427107,70.97398472472389,10.366778547695088,1.7418993338027415,2.589857440082699,13.221697943760168,6.738311177125129,2.0462631606632034,0.8542877940753665
