,domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_7,inflow_from_8,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,inflow_from_11,inflow_from_6,model_id,AC,ANE,EMD,acc,f1,l2
21,location_146,7.613282368349802,-0.001568718929775,0.5386382099039687,6.232862097064494,4.542654551187297e-06,1.3130769729614258,0.1129831294227861,27.022882900677505,27.022686330009744,29.38657227325189,50.05008602078748,73.49216502356964,169.51746988841717,0.0001773774477058,-0.0001629751798546,0.022177363431724,0.391125164785954,3.424984606681392e-05,0.2236481755971908,1.7996203899383545,22,3.2585700035119503e-06,-4.387065278895291e-06,2.720247747810338e-07,924.4815357794251,4.288316656980998,2.849421127697172,0.2670188229460219,9.5,0.1091425417434201,52786490.091710165,1.334817960788138e-05,0.6685062186924707,2.3502837330490927,0.0094086021505376,0.0003992146391142,0.006142160540135,0.3982392123698881,0.0004074170875179,-0.0005485121800381,0.0042523874492151,422192.5846187058,0.0016689150310881,0.0094086021505376,0.0499135712866792,,5.321057483520518e-10,42.83657836914063,2.8421220779418945,0.7096821665763855,0.4661553147711542,0.5338446852288458,0.1818135908300051,0.3444446912466536,,0.090245224535379,0.2373287746112806,0.5065566014973316,0.493443397372851,8.49197138519482e-06,0.0004282596115957,0.2444004878694872,0.0567851357352303,0.0363898862073037,0.298413216195537,0.4322871180643488,241860.4283568785,1.7783736796150622,2.4490311504629894,0.4127405186049683,0.5065566020691199,0.4934433979298373,0.0092000467753499,0.4639686452009224,0.2444004881453602,0.0567851357352303,0.0363898862073037,0.2984132161955372,0.4322871180643486,223.24580374097596,1.7783736796150622,2.4490311504629894,0.412740518607677,20,33,0.1736842105263158,1.0,0.3448695345234855,188.59581805527736,0.0007493492789335,0.8318357286076434,2,1,1.0,1.0,2.0,162.47971902167814,0.0123092285735252,0.0123092285735252,0.0842146463174254,0.0907133895099012,6.841586035582646,14,17,0.1868131868131868,1.0,0.3951026003228357,288.8794823613716,0.0006829188844538,0.4607749236324327,11,16,0.2909090909090909,1.0,0.1953033551746709,230.3129966005474,0.0013104443166988,0.3281768627268085,0.0992369819123694,0.1117296068779181,0.3023887213980086,-0.0818871750548145,0.3279813096066867,,0,0.8496752977371216,-0.9032580852508544,1.5982273817062378,0.935897435897436,0.8471260070800781,322.5422227635375
22,location_156,7.512903948021314,-0.0017025136621668,1.1242908172628516,8.15220350403619,5.0820643082261086e-05,0.0,0.0144842691978348,6.183130071233644,6.183121249774683,6.734622183050404,11.755306315888348,21.059082908479237,-11.65309229949828,0.0002214466312153,-8.69767071236538e-05,0.0042623245693352,-0.2235670195438602,0.0005185679183341,0.1824934035539627,1.6809357404708862,22,8.127136221625082e-05,-1.344369666120881e-05,2.0636455687076164e-05,863.8620801872521,2.331162899433881,2.519034901306332,0.1064672285113551,2.0,0.0981762691274267,2396729.959071938,7.523580655327785e-05,0.3193421971509525,1.5063470431207395,0.0086462450592885,0.0041716250074327,0.0061392914653784,0.4889495308407584,0.0015642837741857,-0.0002587597758726,0.0076452402017462,124520.5685882668,0.0014481134725349,0.0086462450592885,0.0802940335109108,-0.1230633407831192,9.279634838321726e-09,8.875821113586426,2.5337278842926025,0.7912694215774536,0.5797763744996584,0.4202236255003416,0.0880630744424632,,,,,0.5653259898922474,0.4346740099327956,8.595154998430406e-05,0.0041579233859613,0.1990540147054814,0.0282129784874529,0.0419214542251425,0.2290811527186377,0.2071633977195008,19420.658253528,1.573464627865913,1.3311993248510952,0.4998402736822948,0.565325989990572,0.4346740100083965,0.0145793871812077,0.7052807648588002,0.199054014740102,0.0282129784874529,0.0419214542251425,0.2290811527186377,0.2071633977195006,114.49285610287994,1.573464627865913,1.3311993248510952,0.4998402736828987,18,28,0.1830065359477124,1.0,0.3444976391891989,213.46769285394808,0.0008512231934417,0.8275562633071673,5,4,0.4,1.0,0.3748687448570223,280.50881408125497,0.0017824751840245,0.0531663498016244,0.122973169795067,0.1225203611389949,2.3129887655238206,14,16,0.1758241758241758,0.8571428571428571,2.2197997760246903e-16,210.45423841938253,0.0008941274192087,0.6520404304109962,3,2,0.6666666666666666,1.0,0.9999999999999998,166.67595373138485,0.005999665684299,0.0331344299648331,0.0940780934626223,0.1207285683027719,2.8392851050243197,0.1331255847064094,,,0,0.6526687741279602,-1.7175627946853638,1.9481269121170044,0.5554016620498615,0.1798206269741058,322.5422227635375
23,location_163,7.633098070775635,-0.000632376410067,-0.0234598119127229,7.083284998786362,5.802948589916923e-05,1.5713342428207395,0.1162112286559202,13.841473219166732,13.841407565634416,15.18687279241876,19.090055990505117,30.98351525011908,13.54636036745611,0.000143062228247,-2.8868050392816255e-05,0.018003729582754,0.2791931311733552,3.405342431506142e-05,0.2070467472076416,1.7846555709838867,22,5.606184485624021e-06,-1.5789678537798546e-06,2.2423282629216985e-07,1005.213773419528,4.682748063116732,3.056046224544653,0.30120661572714,15.1875,0.1105973057509248,81650790.309769,1.3610347901684153e-05,0.7277766808706811,2.4919636775055576,0.0170149906992012,0.0003754881032606,0.009603456971878,0.3519176596032621,0.0007055125677014,-0.0001987058514726,0.0035511901607291,648818.1994665805,0.0017127997683224,0.0170149906992012,0.0472534531451852,,3.8390343681804495e-10,-0.8264791369438171,2.8811769485473637,0.726385235786438,0.4510363244382571,0.548963675561743,0.1361540624420464,0.2379707277078408,,0.0535272536864108,0.2131890240921806,0.5141925876793427,0.4858074111438717,7.668852921422671e-06,0.0003906663376132,0.2251899975225029,0.0100237592497413,0.0589859195856417,0.4833653337294479,0.3862850265381269,249154.9044614728,2.441695124999756,2.1077829714578327,0.3593003640450659,0.5141925882839229,0.4858074117150771,0.0090245954681454,0.459730509387247,0.2251899977872781,0.0100237592497413,0.0589859195856417,0.4833653337294479,0.386285026538127,211.72498243389984,2.4416951249997565,2.107782971457833,0.3593003640471996,15,22,0.2095238095238095,1.0,0.2556366722464968,237.5993051857301,0.0010140344916733,0.4754945752625166,13,17,0.2179487179487179,1.0,0.1140776383188131,338.75547922942684,0.0007725597525638,0.2907327274063931,0.1310789369499822,0.1460804919908443,0.4508571777223998,14,17,0.1868131868131868,1.0,0.2487083516686465,234.7570530975214,0.0007132294111075,0.5286425279950826,13,14,0.1794871794871795,1.0,0.1826089295376129,326.17365371273456,0.0005979209941622,0.2549310773438378,0.0940206090461025,0.1071344905253138,0.368807953999631,0.1646308425007852,0.4953129945135677,,0,0.6588547229766846,-1.6016517877578735,1.8540157079696653,0.5908045977011495,0.4519256949424743,322.5422227635375
24,location_169,7.645035199020138,-0.0002967572654597,0.1626128132074198,6.888065203995317,2.5674102744233096e-05,1.2033764123916626,0.0922584078084881,11.912828889185617,11.912785556089322,13.09564394827655,18.944493487593203,27.035896369717364,30.76081132237517,0.0001475313929564,-1.5943542267748967e-05,0.0135703886515363,-0.1132238188241282,4.357951911515556e-05,0.2119492590427398,1.771051049232483,22,4.31728146391323e-06,-5.674377150822903e-06,4.048603436413978e-07,1267.8757453199337,4.338216271035769,3.124936151445421,0.3003803309869076,3.6875,0.2096547596557629,71393565.6691148,1.8562969277875864e-05,0.8360396672788551,2.6749620182048863,0.0107879924953095,0.0004710551865708,0.0059798887462558,0.2952256377233443,0.0003971154042349,-0.0005219447991376,0.0034254527465794,776162.5810216732,0.0017074728963141,0.0107879924953095,0.0433289494845767,0.6562831997871399,3.4161679041133647e-10,1.4701894521713257,2.883827209472656,0.716188907623291,0.4745286487490195,0.5254713512509805,0.1652368829175588,0.1522029812146803,,0.0899600765209324,0.1997297289938332,0.5564423755749105,0.4435576235968909,9.167178866284436e-06,0.0004802904978856,0.2285688310090158,0.0726323130075313,0.0452457512341663,0.4384720706919837,0.4209734464249234,213047.3793474433,2.7152079675396794,2.286056709623528,0.2972486312618808,0.5564423760351874,0.443557623963792,0.0074390281517374,0.3897485351707984,0.2285688311980829,0.0726323130075313,0.0452457512341663,0.4384720706919837,0.4209734464249234,262.5401320755872,2.7152079675396803,2.286056709623528,0.2972486312629592,17,24,0.1764705882352941,1.0,0.2436289895702944,262.55438118526644,0.0006558725429776,0.4927269259773501,17,21,0.1544117647058823,1.0,0.0663508361404292,448.48798307543007,0.0003740003944562,0.305199005390291,0.1563403617532429,0.1638330546517984,0.5122571141846075,20,26,0.1368421052631579,1.0,0.2269848290189392,290.24180379573926,0.0004794595175175,0.4944082468127722,9,9,0.25,1.0,0.1130193388329098,331.0864666083816,0.0007963209250149,0.182258451772951,0.1063633232700748,0.1358355622406296,0.5835851354788051,0.1902411017901482,0.558107213270554,,0,0.704574465751648,-1.553802728652954,1.683698654174805,0.9056603773584906,0.8943428993225098,322.5422227635375
25,location_176,7.664902358876141,0.0043948520906269,1.9912574824578724,5.902253093418741,2.355027481826255e-05,1.113999366760254,0.0618849340253044,21.221431428380075,21.22135233212572,21.76825856725656,67.60273394062904,111.60927678527965,-81.67200779182953,0.0002433245729065,-0.0002327236155821,0.0102624495575108,-0.4352051879381138,0.0003327497106511,0.2291887551546096,1.7727391719818115,22,2.3517694039200892e-05,-7.966627030911444e-07,4.159361439936017e-06,1048.29561702725,3.4050215245527173,2.6662683480916765,0.1824211314720742,0.25,0.0547087434018009,19965943.705463648,3.455200573116048e-05,0.5961652393280245,2.2198131740312936,0.0138990713587487,0.0015629508369316,0.008084881068752,0.4866939134969105,0.0009918855414999,-3.360016964870714e-05,0.0073987831938138,473394.2948645769,0.0014572701975615,0.0138990713587487,0.0659192317692632,0.8913877010345459,7.478223373880155e-09,9.155424118041992,2.882179021835327,0.6693047881126404,0.6422111231515268,0.3577888768484731,0.209984598919314,0.5533429212087151,0.20782126623939,,0.2388358125518948,0.6114613093064469,0.3885386903618652,2.3691809838449427e-05,0.0015794881370551,0.2204783660566091,0.017361939761729,0.0268614890243637,0.2620176196965892,0.4422907015782659,90251.7518331186,1.83518037641574,2.3388935898752585,0.4898401440732529,0.6114613095086346,0.3885386904903404,0.0076669493514951,0.511141007405711,0.2204783661295132,0.017361939761729,0.0268614890243637,0.2620176196965892,0.4422907015782659,278.8889353495206,1.83518037641574,2.3388935898752585,0.4898401440741237,18,30,0.196078431372549,1.0,0.5564987989312344,280.4495280232099,0.0005664679435918,0.9252974156028232,9,11,0.3055555555555556,0.6666666666666666,-1.7937573233737395e-17,246.2731141958541,0.0015498719944839,0.1393674124521816,0.0764149886914689,0.0669672599322181,0.5482988264397013,19,23,0.1345029239766081,1.0,0.1809903493454869,323.5468283390645,0.0004477273599876,0.5135529348159034,9,9,0.25,1.0,0.1424704107719709,506.4281710154612,0.0005571440724572,0.1091870912978068,0.0798825842241734,0.1136920205083619,0.7316119815509547,-0.0221858565556613,,,0,0.1659409701824188,-3.98116683959961,0.8357440233230591,0.0,0.0,322.5422227635375
26,location_184,7.610913839028891,-2.699460310395807e-05,0.8287758821822631,6.522167474805872,7.828141406207578e-06,1.2916358709335327,0.0917627290054897,10.25285800130377,10.252818501416922,11.376642273132202,13.579106211312094,22.104243035064894,1982.7332914319495,0.0001309924140855,-8.180639903798692e-05,0.017501524930307,3.890385275932808,6.292483885772526e-05,0.1857220083475113,1.8020542860031128,22,4.3627298458368935e-06,-2.6902020522310108e-06,2.698455768310096e-07,946.3821197225732,4.295133101740146,2.9007076626381343,0.2681523122609192,19.6875,0.0585665892124032,67289602.60211197,1.1939290723358765e-05,0.7147445566074102,2.401039568042944,0.0181818181818181,0.0004028291897353,0.0101856127066211,0.4252602034499051,0.0005828947691068,-0.0003594320165738,0.0048170260165289,503635.2534296316,0.0015951824735482,0.0181818181818181,0.0538211257345042,1.9289894104003904,6.210565395292632e-10,5.697281360626221,2.857962131500244,0.7118752002716064,0.4532589069578988,0.5467410930421012,0.1739866750647328,0.3276142471099647,,0.0755145904709556,0.2757027122910391,0.5761194248166097,0.423880574013279,6.769432790528649e-06,0.0003990997189891,0.2014814894838935,0.0239748044949701,0.0296411498732532,0.2578558212740414,0.5006060216909184,265792.46330313454,1.997914602620303,2.417712853969331,0.4378343204970917,0.5761194254901305,0.4238805745088229,0.0075687365642923,0.4462235950016485,0.2014814897194384,0.0239748044949701,0.0296411498732532,0.2578558212740413,0.5006060216909185,237.72319214387176,1.997914602620303,2.4177128539693307,0.4378343204999042,15,28,0.2666666666666666,1.0,0.5480088845421359,184.37259808680105,0.0011929387195166,0.7840919668146139,9,8,0.2222222222222222,0.5555555555555556,-1.520399416606095e-16,314.5631300798032,0.0011386206603021,0.1009061811821499,0.1302352570410807,0.1282810990997936,1.2906568806323933,14,17,0.1868131868131868,1.0,0.1621170518757601,294.5980844071629,0.0006335995421427,0.3797456848069613,12,16,0.2424242424242424,1.0,0.1401695089133554,260.78774304641365,0.0009250574139155,0.3133918559507253,0.080696898581694,0.1042818650596433,0.2574951998573379,0.23485446452261,0.3211684501280404,,0,0.6166024208068848,-2.0175037384033203,1.6584999561309814,0.62,0.4998840987682342,322.5422227635375
27,location_187,7.545077957509157,-0.0042892121709883,-1.911060052322558,4.640887650386534,9.63110323937144e-06,1.5019193887710571,0.3661427156268563,58.42299830661345,58.42249169089698,61.27863764046367,109.76745732087134,168.39848723168757,547.2483970948593,0.0002994444063038,-0.000294457314359,0.0546017403307635,0.2638011514986784,1.5027668268885463e-05,0.2041898816823959,1.8087620735168457,22,3.167801298509303e-06,-3.081486299299335e-06,3.11200252651039e-07,1353.0699600377577,4.71171942547982,3.027165794241084,0.4288115947920762,2.5,0.0509371775320856,125292260.7330937,1.0029477595754306e-05,0.8766010448506117,2.643585037994616,0.0172530957414678,0.0004287367728212,0.0089245485738051,0.4585423095448281,0.0005776272391225,-0.0005618882704807,0.0103471179568455,687123.0431346656,0.0018288077074413,0.0172530957414678,0.078177262690525,,2.0904387110221023e-09,3.4347147941589355,2.9716334342956543,0.6482368111610413,0.196500417899654,0.803499582100346,0.2004824272603479,0.2055500706797559,0.0172095321806781,0.0423759158585681,0.1638413817114248,0.2218022343035543,0.7781977646499785,6.330339100231032e-06,0.0004444594816608,0.2829986562112433,0.0329600599172708,0.0375261987945845,0.3579448787491674,0.4851814734284228,354002.0360924281,1.8056530304275504,2.622737741196643,0.4621696903949792,0.2218022345354412,0.7781977654635587,0.0066244920981661,0.4651122598013082,0.2829986565071091,0.0329600599172708,0.0375261987945845,0.3579448787491673,0.4851814734284226,338.28298040504,1.80565303042755,2.6227377411966426,0.4621696903969595,15,24,0.2285714285714285,1.0,0.2074658682349085,322.4482581718697,0.0008883865303533,0.3561123583819974,2,1,1.0,1.0,2.0000000000000004,326.233528753607,0.0061305777111295,0.0061305777111295,0.0406807664890996,0.1009639448570233,6.635715002070223,17,38,0.2794117647058823,1.0,0.4325317197070897,370.06752158088864,0.0006357594182676,0.7273675263154992,20,36,0.1894736842105263,1.0,0.1712194132963475,299.9191349575002,0.0005037668263381,0.694590670678062,0.0672186669675561,0.0451381354319182,0.0967745030349127,-0.2459503227059769,0.571023099569573,,0,0.9954653382301332,-0.0371427983045578,2.2918002605438232,0.9997368421052631,0.749967098236084,322.5422227635375
28,location_188,7.545111879822313,-0.0042988178320229,-1.8742947241679828,4.575929243455747,8.867366886988748e-06,1.5036786794662476,0.3644199651738168,58.96534281723692,58.96483013571604,61.815915533162254,111.82727428068787,175.57814899849453,494.3952010860204,0.0003011859920469,-0.0002962647732509,0.054915657063436,0.2637413715997209,1.7357690012431704e-05,0.2034944295883178,1.8076422214508057,22,2.939877020643321e-06,-3.3454534722115424e-06,3.258050077943663e-07,1330.9787148987878,4.731034779714582,3.032868423376303,0.4357765774038171,8.0,0.0533250367386744,120352928.96270876,1.0362405031624596e-05,0.8927023535146195,2.6576819706285044,0.0184737742877277,0.0004351541296936,0.0095050058532664,0.4632934619832938,0.0005360341485155,-0.0006099837923669,0.0108313935446392,660075.129926002,0.0018893997755933,0.0184737742877277,0.0793425944920294,,2.1099648694899997e-09,3.340292692184448,2.971245288848877,0.6470831036567688,0.1891072293322227,0.8108927706677772,0.1984152174538845,0.1865660028754504,0.0151618170420469,0.0380782305099329,0.1492274820741981,0.2194415561132418,0.7805584428651562,6.367548722686984e-06,0.0004510275845092,0.2689421944643781,0.0312224960412125,0.0371833802275519,0.3527497839439378,0.4896587987876163,346532.0362989825,1.7849687244902317,2.6318096768745294,0.4667768524213347,0.2194415563372043,0.7805584436617956,0.0065051005780917,0.460770687199113,0.268942194738861,0.0312224960412125,0.0371833802275519,0.352749783943938,0.4896587987876163,339.204536289121,1.7849687244902317,2.6318096768745294,0.4667768524233032,15,24,0.2285714285714285,1.0,0.2126976252295438,321.9681136887518,0.000881673910565,0.357241652090624,2,1,1.0,1.0,2.0,333.0126083874134,0.0060057786090587,0.0060057786090587,0.0378178409875823,0.0942934820272127,6.296908935427614,17,37,0.2720588235294117,1.0,0.4354027862494142,370.2621882516156,0.0006441875698915,0.7175089567585136,20,37,0.1947368421052631,1.0,0.1736244061851597,282.08827575746534,0.0005589346228152,0.7176990777159835,0.0629544264253277,0.0420210945530674,0.087740265584609,-0.2494395142936433,0.6109664674983716,,0,0.9966540932655334,-0.0316039733588695,2.1473708152771,0.999128160418483,0.4999515116214752,322.5422227635375
29,location_191,7.618889161294573,-0.00122416310478,-0.2718066700879946,5.840570349152773,1.836730916693341e-05,1.5607706308364868,0.2086566545943318,27.341854421875496,27.341666714319693,29.62224174285595,49.03568422685825,70.0177038636782,104.67713610489162,0.0001879698698843,-0.0001771783914108,0.0298370937051792,0.3968564270444855,1.866815182438586e-05,0.2136362046003341,1.8067084550857544,22,4.888339973323694e-06,-1.5639000427278202e-06,1.3184066491846813e-07,1201.7614874837684,4.707559770427421,3.0919267336597285,0.3454158016252761,6.0,0.1191580027701752,71321527.88280343,1.0333672886580254e-05,0.7388105053629417,2.67765116705038,0.013095238095238,0.0002487423263087,0.0074099511599511,0.3439078318959575,0.0007759474521082,-0.0002482446824346,0.0033219355362382,449313.7684875793,0.0016403088175196,0.013095238095238,0.0394839504060084,,5.640188316391458e-10,2.068703413009644,2.937605381011963,0.6987345218658447,0.3613449565771756,0.6386550434228244,0.1901427091410771,0.3116217674659191,,0.085929059432101,0.2806646921551903,0.433793549223546,0.5662064493806992,6.752855321983104e-06,0.0002618808606555,0.273352930982716,0.0449630261255771,0.0672505116432212,0.3521688369719048,0.4559262836955957,311262.6908961765,2.00853020797824,2.7661683513774493,0.354943201828514,0.4337935498285783,0.566206450170414,0.009352510930014,0.3626974805263259,0.2733529313639742,0.0449630261255771,0.0672505116432212,0.3521688369719047,0.4559262836955956,224.7430593219161,2.0085302079782403,2.7661683513774493,0.3549432018308941,16,27,0.225,1.0,0.2554956392796345,212.0602625164857,0.0009922462980112,0.6408105207304506,6,3,0.2,0.3333333333333333,0.0,197.56816226274933,0.0031818624563409,0.0289587448899137,0.0994204227152909,0.129253452331652,3.4331744380924047,13,21,0.2692307692307692,1.0,0.2207489770434287,262.87108503626604,0.0011827001115069,0.4224001033949826,17,25,0.1838235294117647,1.0,0.1564281274360019,270.041561518543,0.000664626787705,0.5014777950586655,0.1037559952477029,0.1009659139151129,0.2456343983199303,-0.0213389554549663,0.3217844809467896,,0,0.8507288694381714,-0.8601431846618652,1.7863483428955078,0.9078947368421052,0.5316545963287354,322.5422227635375
30,location_193,7.696996705985476,-0.0008153629605658,1.2633176247641156,6.138823016095922,1.1207112947886344e-05,1.245879888534546,0.1936645261889232,28.86164134312684,28.861481674462382,30.82166553376728,56.23586930970684,102.37791482542292,-135.43807094707572,0.0002261836272019,-0.0002183376341911,0.0290898146997555,0.5368300680649662,3.194361488567665e-05,0.2112093269824981,1.8209565877914429,22,4.638409498621849e-06,-4.531512233489125e-06,3.002233642257524e-07,1286.5408897985042,4.277552295025079,3.051969926278079,0.3485225382997649,12.6875,0.1357101617842928,72417431.50799307,1.2182639469186888e-05,0.8320956668285042,2.6174080917399114,0.0160666739614108,0.0003823803079484,0.0082839309812994,0.3922543391289222,0.000596551722428,-0.0005828035533627,0.004965951950408,563072.2225438074,0.0015668246811651,0.0160666739614108,0.0491784154970718,,1.672357474724606e-09,933.4082641601562,2.9165780544281006,0.6899161338806152,0.5109009404036694,0.4890990595963306,0.2104220505167419,0.2231555645245678,0.0279298790928631,0.0535723642582134,0.1663705174139816,0.50067672275376,0.4993232762899471,1.014515927997108e-05,0.0004216793148268,0.2176854044321125,0.0527240333705952,0.051164294944164,0.2494247180948905,0.5156424331529398,242659.5884866946,1.84156623260016,2.861805038907568,0.4034023793828497,0.5006767232320528,0.499323276766947,0.0097017434638798,0.4032489213403453,0.2176854046400658,0.0527240333705952,0.0511642949441639,0.2494247180948907,0.5156424331529399,253.7502857270184,1.8415662326001605,2.861805038907568,0.4034023793845701,22,37,0.1601731601731601,1.0,0.402629817795606,233.6162181049981,0.0005262461380343,0.7619128750773158,5,4,0.4,1.0,0.5401617744769943,369.9384038755006,0.0013515763563932,0.0403552853270477,0.0995426430303717,0.1103808500089406,2.4666569006675902,18,24,0.1568627450980392,1.0,0.1947368848578496,416.9941776183238,0.0003734249239471,0.4239049281706267,13,19,0.2435897435897435,1.0,0.1301940664919995,303.5385637031862,0.0007800538793985,0.3978010877741558,0.0884702687950551,0.0972012458227729,0.2223982576067829,0.0588915629666833,0.5289716747103739,,0,0.638389527797699,-2.083514928817749,1.1755151748657229,0.0,0.0,322.5422227635375
31,location_207,7.688191427577595,0.0294121410697698,0.5380973089396883,6.5126893315953325,8.496580267092213e-05,0.6211678981781006,0.0273515591431269,18.797677764313622,18.797643458762604,20.537488486665943,37.86972047316184,62.06848981348304,2838.6019788774684,0.0005138885501878,0.0004070266692792,0.0072012999327431,0.0760910129505763,0.0022201943211257,0.195760428905487,1.7491745948791504,22,1.9144909258224098e-05,-5.178812963725507e-05,0.0001132144749424,990.1646318616084,3.727095043876459,2.4076816337972264,0.1174052172137618,62.88888888888889,0.0419502165508485,10717420.911382532,0.0001186509800641,0.347345673201001,1.629074478775661,0.0049786628733997,0.0094242756329254,0.0037468287603936,0.577555604033783,0.0002682866101279,-0.0007257314487888,0.0222327597815486,764794.2003268985,0.0016627120091973,0.0049786628733997,0.1320668104102829,0.4698474705219269,2.73716210585917e-07,3.259726524353028,2.770291805267334,0.6801342368125916,0.3835800845372867,0.6164199154627132,0.1315643486222097,,,,,0.587495987465532,0.4125040124564053,6.86825574975737e-05,0.0096991057708881,0.125854022526947,0.0066940979038565,0.019446008186151,0.225641217974778,0.1688354056446558,24628.06952060784,1.4975923001484257,1.4844853987840865,0.5914111648442145,0.5874959875107707,0.4125040124881692,0.0050576767355357,0.7142270672529043,0.1258540225366381,0.0066940979038565,0.019446008186151,0.225641217974778,0.1688354056446556,334.4458116547124,1.4975923001484257,1.484485398784087,0.5914111648444492,22,33,0.1428571428571428,1.0,0.282480269633843,372.4319250260642,0.0003337396858602,0.9144692560172808,9,6,0.1666666666666666,0.5555555555555556,0.0,611.6277838481217,0.0006979926791899,0.0446904351216977,0.1029573589736636,0.096935981738307,2.303789584802601,23,29,0.1146245059288537,1.0,0.4375530092512381,372.4117037033289,0.0002771835014553,0.6383385801982202,6,5,0.3333333333333333,1.0,0.1719068183292748,633.9391138243926,0.0006309754222087,0.0403410107911962,0.0781229999621389,0.1032277120826344,1.936565257784469,0.1371455146072969,1.0,,0,0.6060004830360413,-1.8990100622177124,0.4172583818435669,0.0,0.0,322.5422227635375
