Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_location_100,test_rankme_id,test_alphaReQ_id,test_rankme_location_100,test_alphaReQ_location_100,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
58,58,False,0.0,ViT-B_16-mae,False,0.03,0.8259088581669227,0.4208292365074157,0.0641791075468063,0.0465026535093784,0.1697157770395279,0.0669205859303474,0.2113137990236282,0.1011884436011314,tensor(0.7727),0.3326863944530487,0.8146796226501465,-0.5702558159828186,624.4308504749089,2.101886034011841,0.7010331749916077,-0.8822524547576904,624.4308504749089,2.2170722484588623,0.6423868536949158,-1.0508263111114502,624.4308504749089,2.1825952529907227,0.6266597509384155,-1.03414785861969,624.4308504749089,2.1571006774902344,7.260671386125823,0.2144281864166259,10.29727554321289,5.940669871051796e-05,0.8750720620155334,0.1542160095779291,0.001545833401582,12.014055181140678,12.01491052174192,12.30132549316624,24.638438257672604,58.13540011091551,44.413086419638745,0.0017263688773851,0.0016706716967149,0.011910321108538,0.0802283355144811,0.004474198911339,0.2010101675987243,1.6819828748703003,22,2.326077217015486e-05,-2.3198700008070352e-05,0.0002425849675784,1259.0277723617105,5.848286575447748,2.6948985722087526,0.2929608249974687,42.75,0.018602862530216,9029379.76926074,0.0002091412036404,1326,0.9563504918463072,2.5120435772197167,0.0075493612078977,0.0122492847334362,0.0047568550219663,0.5529974101428718,0.0001604778002147,-0.0001600495522051,0.0115463723694409,1308781.3106920486,0.0014428807485796,0.0075493612078977,0.0845087284251832,0.805151104927063,8.07943069958128e-05,4.400580406188965,2.891606330871582,0.6395779848098755,1.0,0.0,0.2131940524726341,,,0.3250361217211909,0.5829346078957796,,,,,,,,0.0920292703830295,27,70,0.1994301994301994,1.0,0.5080870379863734,373.74941695511154,0.0004156546899057,1.351844623565002,13,15,0.1923076923076923,0.7692307692307693,-4.163337975703714e-17,614.4005504904651,0.0004842550755872,0.1376432686441731,0.2552560538954123,0.1463000083567054,1.8544753870622213,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0045355111360549,0.0227909516543149,0.0051398612558841,0.004474198911339,117,0.7309342324733734,55.9745849559336,9.870954513549805,1.525498643979906,7.51357364654541,1.4671050368494063,0.084420379409039,0.0379309083798153,0.0689508749313351,0.1437813274163941,0.2926866588112574,18.146808513586,515.5142690191059,67.3715695707,8.731431728817137,1.2526828147127875,1.0365786817908942,5.034958852112401,2.0619944695042522,0.8973002903458221,0.5516599077566544
59,59,False,0.01,ViT-B_16-mae,False,0.03,0.647721454173067,0.2556468248367309,0.1865671724081039,0.052205353975296,0.2157791554927826,0.0509921535849571,0.2029104381799698,0.0436359979212284,tensor(0.6520),0.2211078256368637,0.6318902373313904,-1.0456377267837524,339.80094071995217,2.029869079589844,0.7694727778434753,-0.8142153024673462,339.80094071995217,2.1779680252075195,0.7262004613876343,-0.9202620387077332,339.80094071995217,2.148365497589112,0.7477211952209473,-0.8624889254570007,339.80094071995217,2.120302200317383,6.790296721828332,0.1037593185901641,18.59588623046875,3.054612534469925e-05,0.9473114013671876,0.1274807393856227,0.0005220562972851,4.382791538016183,4.38307543321513,4.784943132534863,7.8793658026020434,16.422650089743986,4.777376171214515,0.0007383842511501,0.0007360008432044,0.0273830208536331,0.1319067506906671,0.001019241171889,0.2210044413805008,1.6132136583328247,20,1.932201752502052e-05,-2.5757567027498323e-06,1.6214827560023643e-05,1061.6435875211969,5.363021449123557,2.5737276253977406,0.2452105462324068,6.25,0.0167276764101886,15235383.17397761,4.763960827948659e-05,1986,0.6885277734360924,2.116670402476585,0.0306372549019607,0.0033669221181252,0.0143353034993901,0.5892257115261098,0.0007165801471186,-9.552501274990656e-05,0.0223016473337631,410810.0717969126,0.0017667718978935,0.0306372549019607,0.1248663382925637,0.7469203472137451,0.000189053316717,6.17296838760376,2.7168991565704346,0.695659875869751,1.0,0.0,0.1052778827615665,0.0329166987390128,,0.4802611167096569,,0.0653380086941798,0.0315407170064048,0.0423976702578606,0.0487838859789177,0.0698349483344299,0.050461461460326,0.0625045050027819,0.1159609878164293,19,44,0.2573099415204678,1.0,0.3472789002230686,303.5933780380391,0.0007918096971351,1.399234191268311,14,22,0.2417582417582417,1.0,0.2068507110646721,491.0573311156111,0.0005600524227122,0.213278318161851,0.193743745284919,0.1072626017372491,0.9084080695811388,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001064796000719,0.0056889709085226,0.001292965025641,0.001019241171889,96,0.4556139260530472,87.8048780487805,11.062830924987791,1.7112423652751356,15.094565391540527,1.7452763865402043,0.0676423177313274,0.0267515095510836,0.0588156924780366,0.1047008172855168,0.1880604016956283,23.020456848343947,268.668958208839,80.43618912467825,12.514688514825329,1.8980686319979687,1.4652615736874923,3.5256239451283276,2.997156997441011,1.276061276283816,0.5711138629132128
60,60,True,0.0,ViT-B_16-in21k,False,0.003,0.7649769585253456,0.4649304151535034,0.1912935376167297,0.0945354625582695,0.2389741837978363,0.0936932414770126,0.3381840586662292,0.1903149038553238,tensor(0.7496),0.3860924243927002,0.7718458771705627,-0.6628960967063904,679.0799889727037,2.128472328186035,0.698167622089386,-0.9025117754936218,679.0799889727037,2.2130279541015625,0.6747944951057434,-0.9118204712867736,679.0799889727037,2.17519211769104,0.6593183875083923,-0.9597411751747132,679.0799889727037,2.1610920429229736,7.569318041188429,0.1527850776910781,19.90415573120117,0.0,1.3652068376541138,0.2832141467969238,0.0015251817235191,26.90202542185862,26.906519020991954,28.281747039767065,39.08994204608664,157.46370885509558,102.3408671262988,0.0016650124985062,0.0015988375037068,0.028750820398687,0.208289671472639,0.003050880273804,0.2144260555505752,1.7737295627593994,22,1.886972873710568e-06,-3.272548947976653e-05,5.578894852273083e-05,1091.9095926708085,8.022345323787265,2.743613384049372,0.4836127953822001,22.6875,0.005917286457253,50701244.02800011,0.000121101007278,1828,0.9762668650183216,2.538618125965914,0.0078111244497799,0.0070364353445666,0.0049318710535061,0.5814006512902654,3.25836446469721e-05,-0.0005650932941573,0.0166347460365532,2936193.074703725,0.0020911335192538,0.0078111244497799,0.1215029156360988,0.609807550907135,0.0001648576144361,2.59272575378418,2.887631416320801,0.5431391596794128,1.0,0.0,0.1990681569766033,,,0.0433189308638463,0.8299325837652097,,,,,,0.0480497255602444,0.0231263183850451,0.0555724414256543,36,90,0.1428571428571428,1.0,0.25858793342407,427.92276252663606,0.0003118445218538,1.6438176923472316,15,25,0.238095238095238,1.0,0.3281176808536565,490.614525519838,0.0005551052307146,0.320701323734474,0.017740491959147,0.0089496314116211,0.0553178008514717,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0030554358381778,0.0097223706543445,0.0031582154333591,0.003050880273804,125,0.7841911911964417,63.41463414634146,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1066109321939816,0.0697221552455493,0.0919432523329677,0.1604489379489136,0.2662608699005978,22.61139774495041,431.1268718359173,76.61570964044286,14.569227472911818,2.5265740265538748,1.7945769320641396,10.17691713020956,3.5952492536640626,1.7809123829103541,0.8208192401222071
61,61,True,0.01,ViT-B_16-in21k,False,0.003,0.7654889912954429,0.4656994938850403,0.192537322640419,0.094262883067131,0.2401175945997238,0.0939046517014503,0.3373642265796661,0.1904736906290054,tensor(0.7460),0.3875813484191894,0.7691513299942017,-0.6714786291122437,679.0797508733733,2.122053861618042,0.6950429081916809,-0.9160414934158324,679.0797508733733,2.210252285003662,0.6701646447181702,-0.9264354705810548,679.0797508733733,2.1728837490081787,0.6542629599571228,-0.9778056740760804,679.0797508733733,2.1585516929626465,7.567544240662604,0.1487986147403717,19.760622024536133,0.0,1.3741389513015747,0.2866806132356747,0.0014812297309759,27.559782777167552,27.56464996761453,28.955546324369745,40.588558569889074,164.3012052916106,95.81907838441433,0.0016145401916674,0.0015495987577196,0.0294765902663729,0.2057881124925777,0.0029411148279905,0.2147527486085891,1.7760666608810425,22,1.839031769360068e-06,-3.211489298390336e-05,5.143870669703298e-05,1057.8402087772467,7.931240324679793,2.7223669013329377,0.4882216454110396,19.25,0.0059535210102504,50763937.16589503,0.0001128582791181,1645,1.0653820381278354,2.5198286083324675,0.0089115646258503,0.0067624400081593,0.0055261756876663,0.585852120835933,3.3574866003925696e-05,-0.0005863157196759,0.0171451057992015,2780546.9947737167,0.0020604329376139,0.0089115646258503,0.12346063047315,0.618654727935791,0.0001691439101705,2.595742464065552,2.8903939723968506,0.5432406663894653,1.0,0.0,0.2013220688932049,,,0.0424464600496129,0.8276404015414768,,,,,,0.0509823280351295,0.0234401005881756,0.055490709785605,35,86,0.1445378151260504,1.0,0.2552613200056041,421.6142578227468,0.0003218977796185,1.6278723292838069,15,26,0.2476190476190476,1.0,0.3614133038569853,481.8787679277492,0.0005731975999591,0.3367235847098715,0.0177020430031612,0.0089300616694271,0.0525714378409629,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0029456703923642,0.0092790629714727,0.0030448695179075,0.0029411148279905,123,0.7553708702325821,63.16868210698914,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1086460425399404,0.0718665517812655,0.0943579046877511,0.1626791492106647,0.2688099747226304,22.627453812124585,432.9137650631091,76.66578003604914,14.563864272543958,2.521058780687788,1.8274559213737536,10.485926569094772,3.679893726238107,1.802459035152641,0.8269104951252526
62,62,True,0.0,ViT-B_16-in21k,False,0.01,0.7859703020993344,0.4899086058139801,0.227363184094429,0.1219653710722923,0.2822606861591339,0.132039412856102,0.4154540002346039,0.2566886246204376,tensor(0.7661),0.4107150137424469,0.7915809750556946,-0.6111448407173157,679.0800903866739,2.148548126220703,0.730263352394104,-0.8054803013801575,679.0800903866739,2.2371647357940674,0.6887118816375732,-0.8714144229888916,679.0800903866739,2.199915647506714,0.6650581359863281,-0.9543163180351256,679.0800903866739,2.1750314235687256,7.558620184797153,0.2201381176710128,20.97827339172364,0.0,1.5679377317428589,0.4062035954527113,0.0023087436741331,26.12285564674185,26.125644928842423,27.40391391629808,38.04373720744819,149.25733716354247,118.02170746066088,0.0025180837637992,0.0023192524311741,0.0394286087748962,0.2210156682280799,0.0030528758652508,0.2166654765605926,1.8008928298950195,22,4.267149660796327e-06,-3.482767713292715e-05,6.47411351539354e-05,1144.9806134929036,7.119579861103276,2.777430579291945,0.4834206840462378,38.888888888888886,0.0089715993931801,27634841.70621701,0.0001133593278549,7453,1.5246134456114258,2.6268925892914567,0.0140816116764312,0.0072719469578056,0.0079508118281284,0.5867687916722663,6.681573624324388e-05,-0.0005453375573992,0.0158731125745863,1764883.7007069427,0.0017749991658142,0.0140816116764312,0.1138653527082348,0.5891643762588501,0.0001608786551514,2.645623683929444,2.9055280685424805,0.5379459261894226,1.0,0.0,0.2353596597601177,,,0.0179922791451972,0.8390906490782242,,,,,,0.0543291364979507,0.0316964002058851,0.0568915350727426,32,80,0.1612903225806451,1.0,0.2658716940667318,472.99762663394966,0.0002891440226735,1.4839655805748528,15,29,0.2761904761904762,1.0,0.4058664603834046,408.2439938648965,0.0005912057591994,0.4576958308376629,0.0291692942937421,0.0148005073237831,0.0637307406544587,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0030691858846694,0.0115850437432527,0.0032640176359564,0.0030528758652508,125,0.7931475341320038,60.97560975609756,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1320005334380995,0.0978670770823384,0.1244516942758605,0.1855409467927709,0.2838676832395392,21.38799381318455,351.71036474515563,67.72924079001547,14.15072930275078,2.59730598541092,2.0792635531466934,11.334727626198093,4.221197898723064,1.9778437700411675,0.8764858586174966
63,63,True,0.01,ViT-B_16-in21k,False,0.01,0.7854582693292371,0.4915362298488617,0.2246268689632415,0.1172597929835319,0.2829140722751617,0.1302471607923507,0.4125845432281494,0.2565532922744751,tensor(0.7625),0.4227831661701202,0.7853225469589233,-0.6321854591369629,679.0794394272959,2.1282761096954346,0.7195572257041931,-0.8421218395233154,679.0794394272959,2.2265186309814453,0.678837239742279,-0.9048370122909546,679.0794394272959,2.189699172973633,0.6515175104141235,-0.9965469241142272,679.0794394272959,2.166811227798462,7.559842142667444,0.203302651643753,20.699722290039062,0.0,1.4804565906524658,0.4119584354913433,0.0021413303815053,27.77126805657029,27.7746884462155,29.089717537627536,40.99214074699933,157.71737041502027,114.59728788376508,0.0023264724710259,0.0021264505888609,0.0405268474288929,0.2165089769123075,0.0028173672035336,0.2153536528348922,1.8052551746368408,22,5.029781118131835e-06,-2.340211593826977e-05,5.974284065342973e-05,1175.3086503390855,7.0721322415584575,2.7805661731946945,0.4846851330037212,24.88888888888889,0.0084099252025737,30301249.781734608,9.862505393060446e-05,10880,1.5494140417629647,2.641222800998292,0.0137230424084527,0.0069224663094119,0.0077912414965986,0.6005976215437409,8.761784192695168e-05,-0.000407660488411,0.0181289558945753,1739470.5201846063,0.0017180299183645,0.0137230424084527,0.1205880606509699,0.611135721206665,0.0001724407047731,2.674614429473877,2.904412746429444,0.5324239730834961,1.0,0.0,0.2509032049450944,,,0.070015602098233,0.7827817109506832,,,,,0.0125168726450441,0.053048337609179,0.0287578684724733,0.0528796082243872,33,81,0.1534090909090909,1.0,0.2589080443157171,506.2500961251671,0.0002555046377366,1.478036893777258,16,32,0.2666666666666666,1.0,0.4223648621436079,417.0106343237252,0.0005808199354215,0.4686996979887506,0.0266317041169954,0.0134955568975931,0.0568203995677306,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002837928943336,0.0111199496313929,0.0030507512856274,0.0028173672035336,130,0.7936815023422241,60.8526337364214,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1339646843919824,0.0993755229535298,0.126729714376405,0.1866179470051147,0.2846353874384447,21.78516086515745,359.24834793903466,69.20524241996011,14.382489862475726,2.6313450924384303,2.752826375665668,11.930227672008272,4.414498170453745,2.0246344684043436,0.888002783291589
64,64,True,0.0,ViT-B_16-in21k,False,0.03,0.7967229902713774,0.5936288237571716,0.2365671694278717,0.1406111717224121,0.3033322393894195,0.1462291926145553,0.4431236088275909,0.2707762420177459,tensor(0.7741),0.5299693942070007,0.8120434284210205,-0.5554860234260559,679.0803398000395,2.170044422149658,0.7492316365242004,-0.7358130216598511,679.0803398000395,2.258155107498169,0.700010359287262,-0.8310797214508057,679.0803398000395,2.226158380508423,0.6639832854270935,-0.943938374519348,679.0803398000395,2.1869826316833496,7.548695814836519,0.2641497850418091,21.836593627929688,0.0,1.4757537841796875,0.4553147419671494,0.0028627477259042,25.74745443924527,25.749634326458885,27.05618333310948,38.5881914528104,142.29207122863252,121.30484895874604,0.0031295364898937,0.002799617262724,0.0429478748512938,0.2314369931742018,0.0031615488696843,0.2179694175720214,1.8086787462234497,22,4.720281239926624e-06,-2.422952011661547e-05,7.876175325115038e-05,1079.3600370981906,7.041936737263816,2.824223731778496,0.497692682939415,40.22222222222222,0.0102436597736944,28647262.79915949,0.0001335294614379,9105,1.6129278034636083,2.690272484664011,0.0130717180489216,0.0078093382767685,0.0077750665483584,0.586794655499458,6.477841736407011e-05,-0.0003325119682255,0.0148333850718374,2087472.0710966736,0.0018324813178699,0.0130717180489216,0.1071708511016026,0.5965672731399536,0.000153496992425,2.6469919681549072,2.9158732891082764,0.5387914180755615,1.0,0.0,0.258618039521397,,,0.0156304452663891,0.8335158771220021,,,,,,0.0509844438505787,0.0374410931150559,0.062428140645974,33,76,0.1439393939393939,1.0,0.2436915746064942,497.779927276302,0.0002538205280102,1.4263852518323383,15,29,0.2761904761904762,1.0,0.4305670575510084,400.536121318777,0.0005840414634115,0.492092417796826,0.0407611651854178,0.0208045923044779,0.0828323374050587,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0031907730735838,0.0133712524548172,0.0034708441235125,0.0031615488696843,125,0.7867916971445084,59.66386554621849,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1392647475750458,0.1085703273865155,0.135123387001764,0.1923350405250631,0.2893054217078177,20.62975269925765,317.6325485958537,64.9410927250293,13.767987303453232,2.5738328530593737,2.7010190098536917,11.090401561479075,4.341649074601911,1.9811481587789768,0.8810169309704354
65,65,True,0.01,ViT-B_16-in21k,False,0.03,0.7885304659498208,0.4905520379543304,0.221144288778305,0.1237298771739006,0.3038222789764404,0.142330452799797,0.4275466501712799,0.2702533304691314,tensor(0.7638),0.4798586070537567,0.7983758449554443,-0.5950942635536194,679.0789671716483,2.124258518218994,0.7392101883888245,-0.7838044166564941,679.0789671716483,2.2288100719451904,0.6781338453292847,-0.8956936597824097,679.0789671716483,2.194864273071289,0.6493962407112122,-0.998029887676239,679.0789671716483,2.1682186126708984,7.554406801463716,0.2202572077512741,20.57794952392578,0.0,1.5831269025802612,0.4504635252796548,0.0024176438231656,31.573785303381808,31.57771204375937,33.03387370184751,47.30098113510102,179.41368328535873,154.36850345667182,0.0026118359530471,0.0023100019445507,0.0435003527985762,0.2158161953814828,0.0027071093209087,0.2154699116945266,1.8143737316131592,22,5.321529949295415e-06,-3.513193452636167e-05,7.09400163068462e-05,1144.96619498299,6.646370122257557,2.745665702578549,0.4975451708794122,48.22222222222223,0.0138795418521095,25520365.08989022,0.0001072654452414,19658,1.6486411346623342,2.668341012533575,0.0159934217288518,0.0072583693000616,0.0089755654087849,0.6211799751960909,8.863068957046357e-05,-0.0005851263817643,0.0196782514453782,1532284.002984345,0.0017865182380168,0.0159934217288518,0.1208889683914826,0.6565315127372742,0.0001847558305598,2.6646769046783447,2.9144163131713867,0.5283719897270203,1.0,0.0,0.2994116522953484,,,0.0795079443401776,0.7875220180169294,,,,,0.0124617602429269,0.0437035852689815,0.0285107243093162,0.0482939678216682,30,73,0.167816091954023,1.0,0.2509549727730477,523.1365960750145,0.0002865955941422,1.4379164292655584,17,35,0.2573529411764705,1.0,0.4348398895655547,416.5454828865999,0.0005239680397967,0.5017899147737392,0.0301468279803513,0.0153040990103046,0.0600785848674236,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0028004336636513,0.012219107709825,0.0031778754200786,0.0027071093209087,125,0.768789067864418,59.82783357245337,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1401502275118461,0.1070371836291047,0.1356651549451671,0.1921089865565768,0.2885731774484089,21.917327384730967,337.12938378928817,69.70205179754946,14.615751648831663,2.63855572114284,2.8467029235483614,11.957870656664841,4.708122354965419,2.0984491452889964,0.8977160939452995
66,66,True,0.0,ViT-B_16-in21k,False,0.003,0.7665130568356375,0.4679288864135742,0.1947761178016662,0.0948834121227264,0.2404442876577377,0.0945167168974876,0.3416683673858642,0.1930704712867736,tensor(0.7507),0.3914734125137329,0.7746379375457764,-0.65598064661026,679.0799889676719,2.1293201446533203,0.700787365436554,-0.8972596526145935,679.0799889676719,2.213780403137207,0.6771931648254395,-0.9080676436424256,679.0799889676719,2.17586636543274,0.6611327528953552,-0.9564850330352784,679.0799889676719,2.161275625228882,7.565781095111903,0.1558089256286621,20.06080436706543,0.0,1.3858786821365356,0.290392129921558,0.0015519584766163,27.07547586899413,27.0799567888837,28.50628895771599,39.76829432765396,159.7098856304468,98.5112753206012,0.0016963394853064,0.0016298282162097,0.0295250977692077,0.2098437028294557,0.0030313641764223,0.2147904485464096,1.776031255722046,22,1.922255569577282e-06,-3.40051154928751e-05,5.49546123677972e-05,1076.3119197715023,7.912239171139828,2.7388556397726584,0.4879868569000205,11.6,0.0059695060177135,47987232.89035384,0.0001129446596953,3330,1.4405070683268943,2.544786874663449,0.0162414965986394,0.0069805645048492,0.0091238564391273,0.5827494299127041,3.345730336962728e-05,-0.0005918669034474,0.0166480650105703,2757058.000385478,0.0019658279438902,0.0162414965986394,0.1214983421023847,0.6121156215667725,0.0001655460509937,2.5911476612091064,2.889581680297852,0.543060302734375,1.0,0.0,0.2015082757164913,,,0.0434417448924154,0.8275936186138472,,,,,,0.0489751818559907,0.0254805613793664,0.0545088932583802,35,86,0.1445378151260504,1.0,0.2567334248191674,417.344301846982,0.0003276124458261,1.623013721270164,15,27,0.2571428571428571,1.0,0.3714910470166099,475.5966081419244,0.0005986182681324,0.3415643105562445,0.0177109840867962,0.0089346124327068,0.0518525605264601,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003036146517843,0.0096683939918875,0.0031402865424752,0.0030313641764223,124,0.7831683605909348,62.67677802828449,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1083599871618384,0.0718763160578472,0.0942274526619615,0.1623307121599723,0.2678099122632194,22.614965157565173,429.2218216789568,76.60721541446168,14.587520299045645,2.536632444078763,1.8223532410103804,10.402464612243728,3.676048564717157,1.8019968831238056,0.8269432182221482
67,67,True,0.01,ViT-B_16-in21k,False,0.003,0.7660010240655402,0.4666327238082886,0.1950248777866363,0.0939478725194931,0.2415877133607864,0.0951857641339302,0.3424882292747497,0.1936075389385223,tensor(0.7487),0.3615360260009765,0.7719798684120178,-0.6645607948303223,679.0797505611731,2.122774124145508,0.6976999044418335,-0.9106619954109192,679.0797505611731,2.2109382152557373,0.6726495623588562,-0.9227114319801332,679.0797505611731,2.1735188961029053,0.6564597487449646,-0.9737786650657654,679.0797505611731,2.1587133407592773,7.564646441523246,0.1516094356775283,19.93661880493164,0.0,1.385867953300476,0.2937064986896289,0.0015060751070864,27.717381562312696,27.72223084942006,29.16291131346948,41.2126379704015,166.13363596271714,92.64458549384574,0.0016436285966392,0.0015783831677254,0.0302106637388579,0.2075583561398665,0.0029207353945821,0.2150692343711853,1.7784675359725952,22,1.812809547007102e-06,-3.221179380181522e-05,5.08607995631848e-05,1057.8405507113744,7.877263265122103,2.726542887459364,0.4912096426326031,11.6,0.0059614578867202,50974744.66387402,0.0001089253722038,3280,1.451615020073208,2.5327894390460752,0.0156717687074829,0.0067161323029006,0.008905057675244,0.5863923357210866,3.332032896026321e-05,-0.0005920685864336,0.0171829373774184,2773307.039407822,0.0020021018199622,0.0156717687074829,0.1234458105577551,0.6203297972679138,0.0001697039260761,2.588949680328369,2.891919136047364,0.5429862141609192,1.0,0.0,0.2011329953781954,,,0.0426133008676383,0.8252667738804138,,,,,,0.0519228932091647,0.0256405670405334,0.0545564650022496,35,85,0.1428571428571428,1.0,0.2536949734816199,424.6408229568861,0.000318109783318,1.6159688127892151,15,27,0.2571428571428571,1.0,0.3814207067462974,471.7756711230862,0.0006008720166644,0.3487513325035604,0.017639927353612,0.0088984476619644,0.0505802435993041,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0029255200643092,0.0092521123588085,0.0030262316577136,0.0029207353945821,123,0.7834938317537308,62.59479401516705,9.811079978942873,1.4991892887109957,8.326900482177734,1.4979743006632549,0.1102583749908414,0.0738745404432537,0.0964903541317806,0.1643675132840888,0.2700933332271623,22.636503836627693,430.8253597354784,76.64306909411874,14.589219147397865,2.5323264441351347,1.8536884215429208,10.690216341243115,3.7553974207935426,1.8225617769830809,0.8325801903435719
