model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_7,inflow_from_8,inflow_from_9,inflow_from_5,inflow_from_6,inflow_from_2,inflow_from_4,inflow_from_3,inflow_from_0,inflow_from_1,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
129,True,0.01,ViT-B_16-mae,False,0.009,0.3478260869565217,0.1826168894767761,0.1442786069651741,0.1260869565217391,0.1197604835033416,tensor(0.3377),0.1813086718320846,0.2196298837661743,-1.775994896888733,624.4252384365034,1.7865369319915771,0.2220084518194198,-1.8151482343673704,624.4252384365034,1.6703652143478394,0.2194814831018448,-1.8037680387496948,624.4252384365034,1.6967140436172483,0.2104489505290985,-1.8260538578033447,624.4252384365034,1.6329480409622192,7.479648506296421,0.0007931248983368278,22.96613883972168,9.880769795245214e-06,1.316258430480957,0.165388722758508,4.696078256212488e-06,5.559600886598062,5.6142220456433005,6.373461829110722,8.609944983138101,19.878166972181614,10.987670147980044,6.486525085891426e-06,5.684351722157199e-06,0.014708087585919861,0.1645989603212285,1.1507022463774774e-05,0.18138377368450165,1.7382549047470093,22,2.5767458252829853e-07,-4.056905800766154e-08,1.2014911182340434e-09,1500.0962974502784,5.96781268730737,2.906453671635837,0.3061702992792574,14.472222222222221,0.009598592300112369,1937229679.7835271,5.209124130332628e-07,456,1.1678174581634635,2.7654023345983814,0.007848655409631018,2.964674702058967e-05,0.004494492525570417,0.46865135083413906,0.0005842753959336217,-9.199005613542022e-05,0.006177497271800607,854348.5854135677,0.0011811653973404091,0.007848655409631018,0.06722379776477393,0.05280543118715286,7.55727814976126e-05,7.433194160461426,2.9804489612579346,0.7037017941474915,1.0,0.0,0.13476194493529103,0.3376837525812438,0.4411775456846602,,0.05646304589236819,0.12179030408876056,,,,,,0.04288535175296724,,15,19,0.18095238095238095,1.0,0.30950719851337627,329.9379132535943,0.0005085185425969534,0.7068529553616681,26,46,0.14153846153846153,1.0,0.23361310383556627,491.6871983597264,0.0003027118660631071,0.49480890146231726,0.3991690715880074,0.2493511741330353,0.8067136027834911,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.1661920325423125e-05,5.6860193581087515e-05,1.2846654499298893e-05,1.1507022463774774e-05,135
130,True,0.0,ViT-B_16-mae,False,0.009,0.3529411764705882,0.2125848233699798,0.1243781094527363,0.1304347826086956,0.1137724593281745,tensor(0.3583),0.2216519266366958,0.2351081073284149,-1.7625329494476318,624.426013417396,1.7865477800369265,0.2599547803401947,-1.7772607803344729,624.426013417396,1.6704221963882446,0.2526314258575439,-1.7763007879257202,624.426013417396,1.696719765663147,0.2382922768592834,-1.791542410850525,624.426013417396,1.6328904628753662,7.441593499074564,0.002627355046570301,33.054893493652344,2.2046377949891394e-05,1.3713476657867432,0.21907720541951944,1.7367505233444394e-05,6.643782068313391,6.665452409859527,7.455610329175863,10.684164629786451,30.926128930387023,14.304515776190296,2.2855251571529678e-05,2.0966246146114642e-05,0.016799982704726733,0.26377693229972027,2.433918598399032e-05,0.17879517376422882,1.731200098991394,22,7.454189175048029e-07,-1.6983302517836322e-07,7.04060073569034e-09,1417.5204396381864,6.152381275561906,3.0612227808677233,0.3266471042840524,3.84,0.011176902476167825,675273456.3767653,1.6928694818707152e-06,530,1.2700327612425901,2.9267239457764536,0.0072444831591173065,6.68985236416506e-05,0.004388720702195312,0.41843169729387075,0.0005479297379183232,-0.00012483794139741817,0.003804158899903617,918660.875739583,0.00124436542018599,0.0072444831591173065,0.04917461905252498,-0.230998694896698,3.766298686969094e-05,7.011685848236084,2.9822044372558594,0.702427327632904,1.0,0.0,0.14645986247125178,0.3031180215622892,0.5227612610516259,,0.03913457185696334,0.13498614552912158,,,,,,,,13,17,0.21794871794871795,1.0,0.29449846346442593,244.56876558067918,0.0008778496127248803,0.5843731326369657,29,52,0.12807881773399016,1.0,0.21419783902734651,397.73301474306646,0.0003469925127401319,0.6599157247427425,0.3778555713101458,0.23293583766479153,0.646599835288601,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.4826949811540544e-05,0.00015423570584971458,2.860927452275064e-05,2.433918598399032e-05,132
131,True,0.01,ViT-B_16-mae,False,0.009,0.3478260869565217,0.2066980600357055,0.1293532338308457,0.1521739130434782,0.1616766452789306,tensor(0.3361),0.1979307830333709,0.2179277241230011,-1.7716931104660034,624.4251784834065,1.7865362167358398,0.2334965914487838,-1.7843540906906128,624.4251784834065,1.6702247858047483,0.2290645837783813,-1.7819839715957642,624.4251784834065,1.69661545753479,0.2347027957439422,-1.785736322402954,624.4251784834065,1.6327879428863523,7.394909329149927,0.0004977099015377462,22.95392417907715,3.083942772263981e-06,1.2816473245620728,0.18156987786811948,3.1267809534468727e-06,5.508078621862117,5.588907601219082,6.41378849658523,9.787077990917577,14.879277103550656,10.310879954256764,4.370213069454509e-06,3.7302229436153578e-06,0.015388341976436367,0.17203461708478313,5.145676823303802e-06,0.1827862709760666,1.7221646308898926,22,1.7659011640755466e-07,-2.3263126691384603e-08,3.1318472693420114e-10,1273.6835281518506,6.018504961579478,2.9662173021036846,0.34545368012243743,6.24,0.013224999176972703,2487205558.673978,3.2419108869712344e-07,341,1.2564833974729355,2.8355774297851593,0.008238501659554292,1.4333150468047147e-05,0.005023923444976078,0.459810697862466,0.0006218138785042912,-8.191475210669321e-05,0.0038831898939876647,706346.2802649433,0.0011415503995134038,0.008238501659554292,0.05047027730156573,0.047049444168806076,5.980438436381519e-05,6.64620304107666,2.9802322387695312,0.6853083372116089,1.0,0.0,0.15024466001485104,0.27305365625684647,0.4883197978550005,,0.0905774718920673,0.10591557172479493,,,,,,0.042133502271290785,,15,24,0.22857142857142856,1.0,0.4433841134667774,260.69955058007383,0.0007607895592041484,0.7940542623483203,23,41,0.16205533596837945,1.0,0.2502905420580797,398.7333910191935,0.0004766262951911138,0.5197925988366439,0.34307656940751774,0.20705638116593028,0.6600258837377887,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.264747414912563e-06,3.249032306484878e-05,6.206148100318387e-06,5.145676823303802e-06,118
132,True,0.0,ViT-B_16-mae,False,0.01,0.3836317135549872,0.2349289804697036,0.1194029850746268,0.1826086956521739,0.1556886285543441,tensor(0.3889),0.2270222604274749,0.2330743670463562,-1.766207933425903,624.4258527788625,1.7865521907806396,0.2594300210475921,-1.7580674886703491,624.4258527788625,1.6703344583511353,0.2532674074172973,-1.7639720439910889,624.4258527788625,1.6966553926467896,0.2492724955081939,-1.7688478231430054,624.4258527788625,1.632810354232788,7.391976467286773,0.002419706666842103,27.099700927734375,1.4828246378328913e-05,1.2985477447509766,0.18141216441936825,1.5371516310552715e-05,6.861184811968936,6.887460946741061,7.76275227952958,11.50994882786487,26.197706367144555,13.128329657537321,2.0267694298858885e-05,1.8471404341191544e-05,0.014396136100633049,0.2068723094822324,2.619033148221206e-05,0.1824929416179657,1.7216064929962158,22,6.7792085713891e-07,-8.956442654385887e-08,7.352103761683328e-09,1273.3921062532468,6.697400101634819,3.0694949625982804,0.35716548434251344,28.6875,0.009652669978376872,749075039.8997936,1.7704757274415578e-06,500,1.2631560742906316,2.965439473210422,0.00727925883910002,6.894012246129782e-05,0.004623713926039506,0.43327312527613904,0.000481524739704426,-6.361727935040394e-05,0.003709290559406766,1054595.0289272766,0.001257562516188839,0.00727925883910002,0.048967920988614445,-0.10663206875324249,4.572030593408272e-05,6.366664409637451,2.9814863204956055,0.6895666122436523,1.0,0.0,0.16854925715259655,0.3387415776025009,0.4988586794560371,,0.0439202706931148,0.11847947224834718,,,,,,,,14,20,0.21978021978021978,1.0,0.3747062702902083,236.8697772996644,0.0008814925881977318,0.6825036514466201,28,51,0.1349206349206349,1.0,0.23678900063540104,423.4185356580952,0.00034079489708327887,0.6219607739126602,0.3477677873203598,0.21048360191231202,0.5591474605908114,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.6451953090145253e-05,0.00015959962911438197,3.007610393979121e-05,2.619033148221206e-05,125
133,True,0.01,ViT-B_16-mae,False,0.01,0.4194373401534527,0.2881912887096405,0.154228855721393,0.1434782608695652,0.1137724593281745,tensor(0.3886),0.2644867599010467,0.2298306375741958,-1.7682819366455078,624.4256343627146,1.7865521907806396,0.2384824752807617,-1.7904157638549805,624.4256343627146,1.6703227758407593,0.2391390949487686,-1.7856231927871704,624.4256343627146,1.6966770887374878,0.2368835359811782,-1.7954516410827637,624.4256343627146,1.6328579187393188,7.51621832869596,0.0026386494282633066,29.352460861206055,1.3789055770985215e-05,1.2770112752914429,0.335227816551159,1.929809172455943e-05,6.762370522535839,6.782631793617122,7.59309189852427,11.300536382271265,37.52620507148087,14.634318544380427,2.53400495691114e-05,2.335658105567795e-05,0.02341847336249514,0.25981982981159046,2.8652275432250462e-05,0.17822696268558502,1.7628487348556519,22,5.311612122871685e-07,-3.3572037754402876e-07,6.681370514750382e-09,1501.6379085734948,5.679819601764355,2.9287987292095883,0.3728532865480442,19.6875,0.008396468363026184,601932181.9496375,1.269254610152823e-06,2072,1.1462120005866119,2.8835783220567106,0.0074953496006127576,7.02282478631907e-05,0.0044333656773848165,0.47152801655603366,0.0004908835448686381,-0.0003102629223281721,0.0057065003749869015,651321.5130143818,0.0011730077803337898,0.0074953496006127576,0.06490288206644321,0.24211159348487854,5.50471777387429e-05,6.040347576141357,3.0104007720947266,0.6889985799789429,1.0,0.0,0.13371939678757977,0.24642051166420018,0.5235567157093232,,0.0814384693431247,0.12963736441097065,,0.01894693887238133,,,,,,11,19,0.34545454545454546,1.0,0.5609215155729362,228.997470635027,0.001263831572523052,0.6943184670186012,28,61,0.16137566137566137,1.0,0.2670101574422564,379.44437246846667,0.0004200606785054394,0.7587598221734876,0.2734608554039557,0.15838671035051272,0.3938550800444568,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.8774567908840254e-05,0.00013192697952035815,3.0925479222787544e-05,2.8652275432250462e-05,128
134,True,0.0,ViT-B_16-mae,False,0.01,0.3657289002557545,0.2167785316705703,0.1194029850746268,0.1391304347826087,0.1197604835033416,tensor(0.3714),0.2259906679391861,0.238614022731781,-1.7610230445861816,624.4260522731939,1.7865484952926636,0.2673922777175903,-1.7721498012542725,624.4260522731939,1.6704423427581787,0.2596536874771118,-1.7718743085861206,624.4260522731939,1.6967263221740725,0.2440070211887359,-1.7875746488571167,624.4260522731939,1.6328871250152588,7.438539827885241,0.002772633219137788,32.89512252807617,2.5040250648089568e-05,1.3534173965454102,0.2069369663854306,1.806735453532826e-05,6.624350621415414,6.645045820981087,7.437373660120699,10.70740534497153,31.70435147345878,14.321693045556446,2.3803820185297475e-05,2.1818620859259674e-05,0.01596297997294783,0.258860258157981,2.6521131076151505e-05,0.17948566377162933,1.7313385009765625,22,5.623263013331857e-07,-2.709570272931529e-07,8.398626453333843e-09,1417.5201386441845,6.071585214666555,3.0543302623898714,0.3224855173635774,3.04,0.010987668095112483,664211166.3078237,1.877016993157023e-06,518,1.2514441567826562,2.892515510363058,0.0068089430894308954,7.321590604509627e-05,0.004184040669446506,0.4183180519855236,0.00037710098715942024,-0.00018170617795245286,0.0037769985414288984,990459.9047686139,0.0012587441874651235,0.0068089430894308954,0.04909923420073648,-0.2432791143655777,3.6874473153147846e-05,7.080594539642334,2.9796361923217773,0.7031007409095764,1.0,0.0,0.14745642129113945,0.3267216997773645,0.4890110103326408,,0.041807316072530694,0.142459973817464,,,,,,,,14,18,0.1978021978021978,1.0,0.3004490390333591,242.92448229537703,0.0007992621747613777,0.6041992900149336,28,50,0.13227513227513227,1.0,0.2173696744713732,404.6713435306108,0.0003545076794324654,0.6295920289706779,0.3831043405071943,0.2369381958928432,0.6340694979925007,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.7063642846769653e-05,0.00016843809862621129,3.1201976526062936e-05,2.6521131076151505e-05,132
135,True,0.01,ViT-B_16-mae,False,0.01,0.3273657289002558,0.1968085765838623,0.1144278606965174,0.1391304347826087,0.1676646769046783,tensor(0.3189),0.1886456310749054,0.2190058678388595,-1.766186237335205,624.4251784359718,1.7865362167358398,0.2337687015533447,-1.7799607515335083,624.4251784359718,1.6702320575714111,0.2289851009845733,-1.7771753072738647,624.4251784359718,1.6966207027435305,0.234706625342369,-1.781524419784546,624.4251784359718,1.6327911615371704,7.389797693447306,0.0004736372211482376,21.181215286254883,3.556503770596464e-06,1.1825350522994995,0.15306394287852615,2.8036891838792433e-06,5.337910869091668,5.422093864603429,6.234734691283329,9.606431169633883,14.878531016501688,10.355163579854462,3.95293522637008e-06,3.3481993121364795e-06,0.013643819866338265,0.1497335538847915,5.307589162839577e-06,0.18487752974033356,1.7164698839187622,22,1.5188881442080883e-07,-6.027553357252545e-08,3.314257226362624e-10,1084.2346579199252,5.369677938157284,2.8248451672286077,0.31436929208971376,6.5600000000000005,0.013899982232040923,1955491961.8567567,3.390205674140054e-07,253,1.1701701180154498,2.647858910252809,0.008216354723707665,1.505609496592222e-05,0.005319741532976826,0.4823609492861821,0.0005242570860849507,-0.00020804612950182043,0.003948419421294817,566549.0376033632,0.0011701581957845478,0.008216354723707665,0.051967387115411004,0.05955852195620537,6.542908522533253e-05,7.046928882598877,2.970836639404297,0.686080813407898,1.0,0.0,0.11955025239014637,0.3001160688593519,0.4430998760301004,,0.09867971070510632,0.11321259137480756,,,,,,0.04489175303063381,,15,23,0.21904761904761905,1.0,0.48085745911578726,231.87828095940722,0.000832535192325925,0.8712900689412111,19,28,0.16374269005847952,1.0,0.2562934079093553,386.04091008212464,0.000490001511552252,0.36622688945463844,0.38124152080207524,0.2355147637533771,1.0409981674742552,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.459354724735022e-06,3.164864028804004e-05,6.4612654568918515e-06,5.307589162839577e-06,105
136,True,0.0,ViT-B_16-mae,False,0.03,0.4680306905370844,0.308599978685379,0.0945273631840796,0.1260869565217391,0.1257485151290893,tensor(0.4207),0.2707376480102539,0.2583963871002197,-1.7060714960098269,624.427800570558,1.7867159843444824,0.2748561799526214,-1.6887446641921997,624.427800570558,1.670823335647583,0.2657632529735565,-1.7072628736495972,624.427800570558,1.696895718574524,0.3071871995925903,-1.67075514793396,624.427800570558,1.632962942123413,7.447418141363794,0.008114087395370007,32.33210372924805,4.3276907604195e-05,1.261681079864502,0.29460360548774805,6.183527212250128e-05,8.27482516782157,8.28457223924015,9.230809281166062,14.528115786223287,42.0106367165105,18.72756685674631,7.835595007232854e-05,7.239743414455546e-05,0.02155694409524258,0.2884814155257596,8.592080848757178e-05,0.17733623087406158,1.7583261728286743,22,2.3045254696588236e-06,-1.1661082234613742e-07,6.562501977534501e-08,1489.4447347786902,6.148559715246677,3.035383938147241,0.3547572959943544,29.0,0.0070692603495108594,277036334.25083077,4.187760132567871e-06,894,1.1256562163703199,2.9690555845202753,0.006669686902245042,0.00021370107025730096,0.004071419133192389,0.4579884065703105,0.0006340114794814496,-3.208149922738371e-05,0.004967074409079676,1006980.6275597193,0.0011521192041967047,0.006669686902245042,0.05879255089836653,0.058715783059597015,4.63208052678965e-05,6.334631443023682,3.003232717514038,0.692494809627533,1.0,0.0,0.14056057489761944,0.2951311713058719,0.5082313413068005,,0.07578157894281036,0.1208559084445173,,,,,,,,11,15,0.2727272727272727,1.0,0.36659246019752323,346.9862627534267,0.0006922440293054539,0.5918885558717372,33,61,0.11553030303030302,1.0,0.2535728627282041,425.87584635638575,0.0002535671582036863,0.7423847148836011,0.33286336462233096,0.1996617179172749,0.5623750642248653,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,8.639117004349828e-05,0.0004364576598163694,9.407806646777317e-05,8.592080848757178e-05,134
137,True,0.01,ViT-B_16-mae,False,0.03,0.4424552429667519,0.3003009557723999,0.1144278606965174,0.208695652173913,0.1077844351530075,tensor(0.4064),0.2716023027896881,0.2534016668796539,-1.7551227807998655,624.427519644523,1.786685347557068,0.2647507786750793,-1.748113036155701,624.427519644523,1.670574188232422,0.272556334733963,-1.749251365661621,624.427519644523,1.6968066692352295,0.3230592310428619,-1.7101513147354126,624.427519644523,1.632961988449097,7.606915716290603,0.010250858962535858,27.58344841003418,4.0950214383883576e-05,1.255120038986206,0.3539978823615342,8.278679318157733e-05,8.328268032195298,8.335646661861682,9.263647614658044,14.646277263126084,47.792571585527874,18.212340257472864,0.00010454533626491624,9.774484734625943e-05,0.028865116266591054,0.26301589644981277,0.00013183603005018085,0.17120733857154846,1.7826558351516724,22,2.201001457611244e-06,-9.108465918740456e-07,1.5119043944126422e-07,1541.144985821224,4.9615838927779645,2.69303030240992,0.3200421848013701,20.25,0.009320332265121564,160403674.87991187,3.7969997227621754e-06,815,0.9669245350530834,2.512353596754717,0.007527264106211475,0.0003506386137387934,0.004302693297908609,0.5847236529461617,0.0006077006611096959,-0.0002514864625425511,0.011525587719570005,580958.2630140254,0.0010483588022809174,0.007527264106211475,0.09681198287998688,0.600081205368042,8.014128979993984e-05,6.059351921081543,2.99068284034729,0.6733059883117676,1.0,0.0,0.10788967731862438,0.2877103788590447,0.4947419637891062,,0.07488208748964542,0.1283581183203782,,0.014307451541825476,,,,,,11,24,0.43636363636363634,1.0,0.7171082943516405,180.31435692627255,0.002396622771942616,0.9789015765224678,27,58,0.16524216524216523,1.0,0.3365184974762831,511.0019678821882,0.0003173259795166272,0.584154304114844,0.218472059681344,0.12263184580886598,0.3739971753052301,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00013240010594017804,0.0005330150597728789,0.0001415668666595593,0.00013183603005018085,131
138,True,0.0,ViT-B_16-mae,False,0.03,0.4450127877237851,0.3024754226207733,0.1044776119402985,0.1391304347826087,0.1197604835033416,tensor(0.4121),0.2684765756130218,0.2537168562412262,-1.728985071182251,624.4264188772036,1.7865792512893677,0.2827267348766327,-1.7325642108917236,624.4264188772036,1.6705790758132937,0.2707241177558899,-1.7365442514419556,624.4264188772036,1.696810245513916,0.2652159631252289,-1.7491623163223269,624.4264188772036,1.632924199104309,7.392985257675747,0.004296255297958851,29.703962326049805,4.901394834178063e-05,1.2191107273101807,0.14225335563427705,2.388512888701344e-05,5.596587565854451,5.6073821404562185,6.264896380903381,8.922893844063143,27.355441837760452,11.074138548371408,3.2477846612977146e-05,2.994528102107097e-05,0.011356408067529682,0.20703930685738411,5.0494698371039703e-05,0.1826947033405304,1.720543622970581,22,1.3977999701818566e-06,-1.385237520407207e-07,3.0644129526463466e-08,1138.5200830045978,5.919547565943305,2.941929475507621,0.3167435973387531,23.25,0.01125411008087661,274382768.95053047,3.7926849201208683e-06,193,1.2264572212881046,2.6860856557344395,0.005946736209894104,0.00014336797695460533,0.004096454754349491,0.43612045344388395,0.0004887645001554833,-4.8437184593436156e-05,0.0037467656444159355,784697.3819752756,0.0013261767069740913,0.005946736209894104,0.05013104674132139,-0.23469196259975433,3.554570866981521e-05,7.31308126449585,2.959895610809326,0.7028828859329224,1.0,0.0,0.1361049080944063,0.4125250974614806,0.45564435876681664,,,0.13183054377170275,,,,,,,,14,23,0.25274725274725274,1.0,0.4071888178293229,222.65366892108517,0.0010624400617641858,0.7244915148428921,23,34,0.13438735177865613,1.0,0.16182208240346496,391.78217333607876,0.0003933107298959353,0.4755284717821,0.3999900066875039,0.24999219277337495,0.8411483863174235,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.1714698201976717e-05,0.0003063339681830257,5.9887061070185155e-05,5.0494698371039703e-05,114
139,True,0.01,ViT-B_16-mae,False,0.03,0.3069053708439898,0.1321855932474136,0.0945273631840796,0.1782608695652174,0.1197604835033416,tensor(0.2588),0.1073014214634895,0.287320077419281,-1.6621406078338623,624.4260360473611,1.7867283821105957,0.3196501731872558,-1.659218430519104,624.4260360473611,1.670665264129639,0.2879620790481567,-1.6854647397994995,624.4260360473611,1.6968517303466797,0.2997275292873382,-1.7089840173721311,624.4260360473611,1.6329587697982788,7.57460312789373,0.0034097505267709494,23.863813400268555,2.0573886871488867e-05,1.1766629219055176,0.23419363437792645,2.7346433067135245e-05,10.012665625706497,10.045782660539212,11.115606758285073,19.354724257521255,80.66301502634987,21.44851339294097,3.3603746154353686e-05,3.104984300539293e-05,0.023522540634846368,0.2173092911115856,5.8811136113945395e-05,0.17699235677719116,1.778883695602417,22,8.074432835579342e-07,-6.011642051186563e-08,2.514685126705539e-08,1259.519591098386,5.596631804974731,2.6173505354027653,0.3027550952910585,45.040000000000006,0.00659152522443327,681996398.8230278,1.70137527765039e-06,1029,0.8618739086998531,2.4351111350285337,0.008405923344947736,0.00014616281806879394,0.005029540978639599,0.575423821568462,0.0005652083652063107,-4.208136043009746e-05,0.012321872704163529,974283.8929152068,0.0011909586319572246,0.008405923344947736,0.10231362205737358,0.4276759922504425,0.0001154377605416812,6.330557823181152,2.9809234142303467,0.6815801858901978,1.0,0.0,0.09077413481253079,0.31067493767282545,0.5047545396235357,,0.07220396286308627,0.11236655984055255,,,,,,,,13,22,0.28205128205128205,1.0,0.37213738091175763,327.1283116891454,0.0006365414607032752,0.9877041489778146,28,49,0.12962962962962962,1.0,0.2999772669339291,539.7160375098077,0.0002567092656964527,0.48651150552966804,0.26289217274625876,0.1513390064921156,0.5403616764624024,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.893602792639285e-05,0.00020610295177903026,6.155849405331537e-05,5.8811136113945395e-05,127
140,True,0.0,ViT-B_16-mae,False,0.009,0.4424552429667519,0.2847551107406616,0.1044776119402985,0.1608695652173913,0.1197604835033416,tensor(0.3838),0.2484251260757446,0.2338383495807647,-1.758987307548523,624.4261241619836,1.7865612506866455,0.2541476488113403,-1.7500064373016355,624.4261241619836,1.670391321182251,0.2518090903759002,-1.7534834146499634,624.4261241619836,1.6966769695281982,0.2565265893936157,-1.7556326389312744,624.4261241619836,1.6328227519989014,7.399583452831497,0.0033292758744210005,29.761877059936523,2.4864886881914572e-05,1.2980763912200928,0.1888890648719886,2.159125009659757e-05,6.588331842040829,6.605434287843011,7.420390905005393,10.922674968231643,26.533295081740228,12.576323932025021,2.8582174761648815e-05,2.612030831761203e-05,0.014751025563209407,0.23350140591819715,4.0632392483530566e-05,0.18270565569400787,1.7348705530166626,22,1.149415480858272e-06,-1.474583512963964e-07,1.5551948009511375e-08,1358.4342562502234,5.98021327916983,3.0156153075506453,0.355407694419948,25.6875,0.01016218059797946,443361976.95367587,2.2981046229704856e-06,844,1.1163187011965292,2.8921399794732654,0.008520950594121326,0.00010355908852920818,0.005110582885489871,0.436676241678589,0.0005932039099992612,-7.610202840255275e-05,0.004142272950702723,859075.8032219299,0.0011860329520792087,0.008520950594121326,0.05344599651746574,-0.12288174778223038,4.072027513757348e-05,6.658016681671143,2.9878854751586914,0.6958606243133545,1.0,0.0,0.16103801680992905,0.30197544578725943,0.5447275001789743,,0.041021439499568685,0.11227561453419754,,,,,,,,12,18,0.2727272727272727,1.0,0.3621243937197783,275.22632119615486,0.0009365157425910394,0.6322826812192681,28,51,0.1349206349206349,1.0,0.21230069433595258,424.633075507564,0.0003346364184191251,0.624215372927429,0.37175097292665144,0.22831333951099914,0.5955492111372128,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.090047150384635e-05,0.00021925799956079572,4.5103828597348183e-05,4.0632392483530566e-05,126
