domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_6,inflow_from_8,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,srcc,pearson,cosine,residual_norm_L2,residual_norm_Linf,kendall_tau_c,kendall_tau_b,abs_srcc,abs_pearson,abs_cosine,abs_residual_norm_L2,abs_residual_norm_Linf,abs_kendall_tau_c,abs_kendall_tau_b,weighted_jaccard,binary_jaccard,spec_L2,spec_Linf,degree_dist_L1,mcs_approx,laplacian_spectral_dist,netlsd_dist,motif_counts_dist,degree_distribution_dist,ged_approx,trim_srcc_w,trim_srcc,trim_tau_b,trim_rbo,trim_sign_agree_w,inflow_from_7,inflow_from_5
hospital3_slide36,7.327392444929038,0.037724681198596954,5.829641286378444,5.829641286378444,0.00025944335357053205,0.0,0.016313497870167757,0.0009014661261952384,7.139561741215978,16.883442864178832,11.704064316352126,7.852402851605918,4.631461546961188,-53.89830259995031,0.001152962104299604,-0.0008820020435109654,0.004280138214242257,-0.2263341091413488,0.00792375486344099,0.22654055058956146,1.6579686403274536,22,0.0001262602463799415,-4.589224084826425e-06,0.00133961353155722,6019.003052956833,4.50639407460911,3.2484502835181988,0.22501573250540005,108.6875,0.011643600196134377,12000496.048057524,0.00015691020108050423,0.6140571934448462,2.5800329643870112,0.005605331358756018,0.031611309960751996,0.0021391033891033895,0.563351519506746,0.0004687140359523813,-1.703649382170597e-05,0.018461295463768755,3232643.958934297,0.0005824954038892814,0.005605331358756018,0.11735019506363654,0.5378878116607666,1.2853001862822566e-05,5.829641342163086,2.6741793155670166,0.6616423726081848,1.0,0.0,0.1813224503211658,,,,,,0.9999999999855863,0.0,0.00012639712606422144,0.03846096294720247,0.049428903588779015,0.013308142040575848,0.0,0.2246295434320854,0.0,10568.484442471075,2.4148278322889145,0.0,0.5884487744543693,0.9999999999989999,0.0,0.0018218339958882364,0.5543598339111688,0.04942890358944203,0.013308142040575848,0.0,0.22462954343208574,0.0,733.2314927691871,2.4148278322889145,0.0,0.588448774454381,59,225,0.1315020455873758,1.0,0.47082839652973163,799.1739648228184,9.667398578550763e-05,1.5548111206676767,16,31,0.25833333333333336,1.0,0.5198373461049454,787.2356713712444,0.00030309525803433,0.14021321413031126,0.15248783260100604,0.08253684889972059,1.0875425226276247,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.008237527683377266,0.069379061460495,0.009813577868044376,0.00792375486344099,410,0.203545402812016,0.49103567275632043,0.4909501302522502,0.012727388474279578,0.0062487098621204495,0.15675473648488594,0.1567547364848448,0.6205138641865267,0.6295649975072934,0.6348679675625992,0.01079343665656431,0.0062487098621204495,0.44683469717575064,0.44683469886842636,0.22457423778616722,0.2547864506627393,0.38875485878238303,0.15795583975163524,1.2448929190097606,,0.6675980367530557,0.05889189163963577,0.3219568446854601,0.06807976857267474,,0.2081466021076051,0.008042549393357598,0.0016038492381716118,19.29181327579737,0.9999999999953607,,
hospital3_slide37,7.3762958868428825,0.057073090225458145,6.141283231841799,6.141283231841799,0.00017143962031695992,0.0,0.02054596963826771,0.0012300907296491914,8.160285414336132,20.554097241214045,13.535831421995399,9.038803534439948,4.93776586260137,-91.7942655441671,0.0015528097126065177,-0.0012171679556871595,0.005351848976856774,-0.18292700652553348,0.008578678593039513,0.2100846767425537,1.6817727088928223,22,0.00012245019616127992,-1.979857952682764e-05,0.0016013974021843887,6200.242002309146,4.557238068991012,3.277699203738524,0.23539628821154798,6.1875,0.009945256065253337,13588060.473653425,0.0001702561751922712,0.6144858066976514,2.5598744607636457,0.005448138359530765,0.03517825232558584,0.0020605554782769974,0.551061188673006,0.00042203318105548044,-6.823720711495319e-05,0.019022753130255296,3942487.703262502,0.0005867998537492473,0.005448138359530765,0.12124431558261878,0.8257052898406982,9.688478712632786e-06,6.14128303527832,2.702789306640625,0.6921882629394531,1.0,0.0,0.15234985238246712,,,,,,0.999999999986405,0.0,0.00012262934147428854,0.04104437940509825,0.06062267279091996,0.01117928213389349,0.0,0.20639950599994736,0.0,9704.280903069364,2.4231951150596664,0.0,0.5706271676015847,0.9999999999989999,0.0,0.001667137788821568,0.5579956240678032,0.06062267279168349,0.011179282133893492,0.0,0.20639950599994775,0.0,713.8159692643571,2.4231951150596664,0.0,0.570627167601595,61,217,0.1185792349726776,1.0,0.5091956015245308,717.2095011409428,0.00010116361445168179,1.4739914550551785,18,33,0.21568627450980393,1.0,0.4630248417684488,933.2785474911283,0.00020307806096209072,0.15455484484156945,0.185726850051626,0.1023698388839139,1.2016889554126255,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.008939741179347038,0.0735568180680275,0.010575132444500923,0.008578678593039513,416,0.23483698721825436,0.6764422095660515,0.6763325432844209,0.010381464208886531,0.003537666518241167,0.18200317076802255,0.18200317128520924,0.6355264802381478,0.7705537759124199,0.773883544297358,0.008680175479091317,0.003537666518241167,0.45972068819780715,0.4597206899392968,0.251613740368191,0.26176470588235295,0.30285319228099356,0.14456288093985553,1.233284178200233,,0.4369024581960491,0.04052857367459707,0.36811708743767624,0.07757046577875672,,0.2533031156908398,0.07624755344978082,0.0446626202358313,21.698783944885744,0.9999999999954331,,
hospital3_slide38,7.285033050232698,0.16886857151985168,4.703801213764669,4.703801213764669,0.0006511453902930953,1.1437182426452637,0.16204359695819018,0.01401506930341867,46.97415480665614,188.54236226634242,122.51636445032898,48.31905068139641,19.88921131971379,-440.4085930895612,0.014729922626457892,0.014082262040830074,0.03251512050291382,0.30765082312131975,0.008623242378234863,0.22101740539073944,1.7317742109298706,22,0.00016233562727221052,-5.82360052643575e-06,0.0032294162690606316,5389.442123117536,5.595741873645013,3.5439080787714197,0.3800259448140392,38.22222222222222,0.023358933527475232,14908736.882947,0.0003591290574758371,0.9805218851674373,3.2376193470384447,0.006741567445515403,0.04202449198452471,0.0027196615075356216,0.5341485175276894,0.0003583439634187121,-1.2855170893815685e-05,0.01573607875107424,6753899.653333748,0.0007927509897880813,0.006741567445515403,0.09276597567331582,0.5244454741477966,2.6740730390883982e-05,4.70380163192749,2.8788886070251465,0.6269805431365967,1.0,0.0,0.24540863792297832,0.08216552607407579,0.8456494199886385,0.006630791990676423,0.010779282372262378,0.04557756766112664,0.9999999999923614,0.0,0.00016431070948458396,0.04903519118870607,0.08966295610226536,0.02459277553454979,0.0,0.37207567327583746,0.0,8290.962273578196,3.1240191432089857,0.0,0.5494938812491307,0.9999999999989999,0.0,0.001255085561845599,0.3745547729441059,0.08966295610286058,0.02459277553454979,0.0,0.3720756732758374,0.0,1085.419141845842,3.1240191432089865,0.0,0.5494938812491357,58,177,0.10707803992740472,1.0,0.4538687241207633,1043.816749617707,6.155076210170888e-05,1.1623060127816869,36,99,0.15714285714285714,1.0,0.22974263072702308,931.4213061297318,0.00012914910593207134,0.5800760969995541,0.1288089451093792,0.06883794403180742,0.22205525408759985,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.009905760176479816,0.13091593980789185,0.01393144391477108,0.008623242378234863,413,0.5823035587194824,0.7305213134929985,0.7305826921296749,0.012166088186216796,0.0049213405582122505,0.4641401283914407,0.464140129710263,0.7027365145089034,0.8157135370037658,0.8184668922068632,0.01034291265675298,0.0049213405582122505,0.52147727096304,0.5214772739260369,0.4359815442218174,0.4590443686006826,0.13244409877118785,0.0774002175540427,1.2405366419400257,,0.5378399151653988,0.02795759888332799,0.20490397839854516,0.06009908622441806,,0.6117712234910799,0.4103379459088625,0.2870100284672276,28.291081185622822,0.9999999999963826,0.009197411913220252,
hospital3_slide39,7.309630496258604,0.11214440315961838,4.5177902968302295,4.5177902968302295,0.0006583880167454481,1.261922836303711,0.19452118983641598,0.01605270851158025,47.098540959383904,194.2909973924472,113.08294001023421,48.310066518789164,20.842477042825323,-329.74165628165446,0.016822836267920138,0.01619090410554236,0.037338646760783,0.35237360820593483,0.010143917985260487,0.21447253227233887,1.7491581439971924,22,0.00015219708553751215,-2.4527353623164595e-05,0.0032858986522198144,5733.624677897049,6.313339878510788,3.579746549743427,0.4241792258507088,101.55555555555554,0.016706963837111618,14927546.919267502,0.0003453917030625591,1.0895932203739247,3.3124851623465394,0.006402604449267498,0.04244457022583316,0.0025519840063385015,0.5378222912877546,0.0003378048991115258,-5.44390042292182e-05,0.016187260779215482,6725566.086124116,0.0007666047409450763,0.006402604449267498,0.09420668860406214,0.5355936884880066,1.8326380086364225e-05,4.517789840698242,2.88281512260437,0.6329928040504456,1.0,0.0,0.24438030923250698,0.07410166273467006,0.8182162448926551,,0.011668127474376424,0.0840049837719411,0.9999999999922873,0.0,0.00015263967649200064,0.04810326447126295,0.08283301927315896,0.017542382786389882,0.0,0.4077943236590324,0.0,8312.464922256591,3.2130342879614453,0.0,0.546082871580044,0.9999999999989999,0.0,0.0011772625299723647,0.3710055742573356,0.08283301927371499,0.017542382786389882,0.0,0.4077943236590327,0.0,1077.7646652986887,3.2130342879614444,0.0,0.5460828715800489,58,186,0.11252268602540835,1.0,0.4137170578597889,978.9004537526994,6.955712534110034e-05,1.1469940024647856,39,105,0.1417004048582996,1.0,0.22913120759338113,964.1760502811243,0.00010861371240697114,0.6179034479293256,0.11755127480294478,0.06244593716125757,0.1902421408989937,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.011135621927678585,0.12965644896030426,0.014870492741465569,0.010143917985260487,424,0.6660383100698196,0.8018252956556663,0.8018629143902181,0.010630604952457136,0.004609538125805557,0.5394602625503507,0.53946026408319,0.7435827293222709,0.8630158389330691,0.8649792164350003,0.0091506022992115,0.0036580166779458523,0.5610045971845928,0.5610046003724267,0.4864773575556098,0.5246478873239436,0.08781718259214376,0.05953427596277966,1.141146650566065,,0.21904818724434788,0.0075951521805118685,0.2527529764346139,0.05196673799921147,,0.6726971542616884,0.4986691911067961,0.35352778621961817,31.702164544817304,0.9999999999962874,0.012008981126357284,
hospital4_slide40,7.383380320307991,0.06679289788007736,4.972613777228878,4.972613777228878,9.030721048475243e-05,0.8585285544395447,0.03480994924601799,0.0009744269973204212,17.81644767723021,86.36313313696041,58.36484947341971,19.30721343769133,7.5359515136189135,349.6864657143443,0.001118756286686562,-0.0009487220345221203,0.006867821023628193,-0.09298939640575983,0.005943132098764181,0.24781470000743866,1.6532278060913086,22,3.7991247740800553e-05,-3.061565335065135e-05,0.000650260393962104,7129.272236637323,5.151749546967749,3.240281388248184,0.2729774960114345,189.1875,0.006483636585671672,26667470.484403,9.355581493798161e-05,0.7891713561122718,2.8285659031544514,0.005926707298015315,0.020459011331306842,0.0021028265107212473,0.5709170386615553,0.00023322161487484194,-0.00018794412035934006,0.02450517316101333,4344067.761219109,0.0005743227471409934,0.005926707298015315,0.12559428573394568,1.0262720584869385,3.999396994913695e-06,4.972613334655762,2.8007819652557373,0.6465805768966675,1.0,0.0,0.19222198694692424,1.0,,,,,0.999999999978547,0.0,3.80147195177783e-05,0.022003679963357503,0.006356521891413667,0.006964612855605222,0.0,0.24547239465490378,0.0,22589.307528319812,2.7567338129973975,0.0,0.5862067380875642,0.9999999999989999,0.0,0.0008155298538461412,0.47204499026232394,0.006356521891543676,0.006964612855605221,0.0,0.24547239465490378,0.0,1052.9672037633416,2.756733812997398,0.0,0.5862067380875798,59,228,0.13325540619520748,1.0,0.4709330931439558,1033.7832621887915,8.166937999480151e-05,1.4833717981818972,22,42,0.18181818181818182,1.0,0.518558153646248,1154.0975684752411,0.00012428516264603742,0.159798893073641,0.17841465437223078,0.09794471326883898,1.1164949327277942,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00676460936665535,0.04661352559924126,0.007956000976264477,0.005943132098764181,429,0.18117616060640035,0.7672029367913072,0.7671398153719223,0.008537577384366573,0.003225620210287161,0.13892622498016857,0.13892622537488145,0.6250818256954117,0.8500732137587441,0.8518621590941493,0.007340449126032941,0.002862497858586721,0.45002573253360106,0.45002573509061544,0.2488060131624769,0.23371104815864022,0.15230415785203388,0.12251642594491674,1.2839210070516596,,0.25503033782240153,0.08739443809500767,0.38451271804382925,0.14364817705223018,,0.27406517845217737,0.08351905483603045,0.05722033595307856,22.3318604387258,0.9999999999942814,,
hospital4_slide41,7.458637419237833,0.08275621384382248,4.770035809881105,4.770035809881105,7.27809892850928e-05,0.0,0.030012216267666317,0.0012162999278757525,11.66571236427348,37.88294825534935,26.50336626454567,12.504860665317345,5.469841714795308,-86.40425513593286,0.0014260355081603393,-0.0011923771328667954,0.006849707114889151,-0.05655280022988488,0.010210343636572361,0.24303916096687317,1.6932743787765503,22,7.425161990747461e-05,-1.058852452060184e-05,0.0017480114331835134,7142.0035146575865,4.978054382366796,2.9747572745187476,0.2845573396520902,626.8888888888888,0.00514043759760748,20245200.57961659,0.00011180197901852853,0.6867140656029944,2.5188268460619283,0.006422427783187276,0.03427526927806319,0.002231096376665997,0.6453491453708008,0.00035665572102183153,-5.0860256115439143e-05,0.040330238322987516,4214818.027504399,0.0005370228280367836,0.006422427783187276,0.1646357463617258,1.000600814819336,1.3393484550761059e-05,4.770035743713379,2.745032787322998,0.6635520458221436,1.0,0.0,0.2079438185825027,,,,,,0.9999999999838591,0.0,7.42717680698943e-05,0.03604718851960308,0.10964584117572204,0.0054446851247015714,0.0,0.25906889948580275,0.0,18280.08002924082,2.4768894896170495,0.0,0.6514515172284966,0.9999999999989999,0.0,0.001198812455850049,0.5818337131143656,0.10964584117738219,0.005444685124701571,0.0,0.25906889948580286,0.0,1132.5323303119644,2.4768894896170495,0.0,0.6514515172285096,61,232,0.126775956284153,1.0,0.3983236533551144,1145.9612151957913,6.91220461172088e-05,1.590240496712293,19,36,0.21052631578947367,1.0,0.40670437136928617,1337.678675700545,0.00015648869347034607,0.12262794095628314,0.14356578116571223,0.077334160138387,1.1707428180409016,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.011628584004938602,0.06195445358753204,0.013768480159342289,0.010210343636572361,419,0.13513250272794036,0.7796357339102066,0.7795968233593745,0.00910668871864871,0.003238531600800343,0.10384027885997846,0.10384027915500624,0.6220248482553398,0.833835562340227,0.8349083312298583,0.007899416295786466,0.0028495864680735394,0.4473067290600041,0.4473067316008257,0.26531857338096304,0.2109704641350211,0.09358447308139047,0.05068531009246535,1.3031778090550112,,0.17866290338165325,0.04137092016908346,0.5955160798708291,0.1561622874105568,,0.27568671646357795,0.03687154622380038,0.017766191712965416,21.583762148817062,0.999999999994729,,
hospital4_slide42,7.2565754763913155,0.34162914752960205,5.0028292175311435,5.0028292175311435,0.00013169654994271696,0.61251300573349,0.010341122523212405,0.0013098425444639794,11.213059852376746,50.705714117352414,28.802386281955275,12.237780413373612,5.762229551112648,-258.6931176680004,0.001569520329113061,-0.0013259302194370548,0.003766577418117956,-0.01746876106038025,0.031728412955999374,0.21272990107536316,1.6492230892181396,22,5.182100923614639e-05,-6.232876657206242e-05,0.01782510663575038,6260.407233617707,4.544032721299656,2.5496971161938484,0.22924634850471043,754.8888888888888,0.004559142566157853,15128173.745769048,0.0002081418528028228,0.4584985571078904,1.980389010450328,0.005318889970788705,0.11650070683695812,0.00200779517986126,0.7468002463657553,0.00012436145409931072,-0.00014957824418943832,0.10265780193509652,6303860.49299343,0.0004995044083017679,0.005318889970788705,0.2795815264871624,0.9699004292488098,0.00015000771963968873,5.002829074859619,2.5061609745025635,0.6782616376876831,1.0,0.0,0.16098310317304404,1.0,,,,,0.9999999999938923,0.0,5.183718232610083e-05,0.12133433594781301,0.0030166531256820618,0.004915458434443657,0.0,0.2067167378173823,0.0,10191.71547083849,1.9694992040260142,0.0,0.7416146690888581,0.9999999999989999,0.0,0.0003166049670516209,0.7410714030196262,0.0030166531256974696,0.004915458434443657,0.0,0.2067167378173824,0.0,1668.6719036579666,1.9694992040260142,0.0,0.7416146690888635,62,219,0.11581173982020095,1.0,0.4263024377356652,1626.2058642788463,3.625383180244747e-05,1.7168224378072343,18,36,0.23529411764705882,1.0,0.5108857320081014,2255.072308394975,7.369626643874526e-05,0.0880951719232714,0.09754119513474713,0.05127112076503321,1.1072252088877579,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.04000218212604523,0.1637282818555832,0.04666179046034813,0.031728412955999374,413,0.23663812280492472,0.8237927797951078,0.8237496455392254,0.037751264437348345,0.024878655094653368,0.18091176176045967,0.18091176227416506,0.6361839594701211,0.8454204648641935,0.8443419041051096,0.03740797389621724,0.024878655094653368,0.4594251867634333,0.4594251893708391,0.196963153317672,0.2704309063893016,0.1591521106213859,0.08064875612590366,1.3367108748327399,,0.6079148880960595,0.034052055246549626,0.27363874260150706,0.07096169698862874,,0.33661799399153536,0.03554841054675426,0.031798168984555175,24.58343198351033,0.9999999999964594,,
hospital4_slide43,7.049243197035411,0.4003068804740906,4.827230024453621,4.827230024453621,0.0003834637755062431,0.0,0.0017821061582586513,0.00034788969386312374,4.025840014344331,7.649396013744341,8.918042819501956,4.437699624197986,2.8020215608200503,4.322973181238726,0.0005102188773378202,-8.278705578845802e-05,0.0006076721253139571,-0.0006697713301306875,0.06354116648435593,0.23477044701576233,1.609256386756897,22,0.000267128611383819,-3.2637595760970145e-05,0.05331457911453731,6551.561465583971,4.494938286640555,2.7486401229825743,0.28684850016037167,606.8888888888889,0.004644488323460964,5524096.2397104865,0.00044748445068550573,0.5759429619114302,2.2885019834450517,0.005338543313226858,0.19867921207094819,0.0020177431569836633,0.7079285367551402,0.00031814942040024456,-3.887128412381985e-05,0.07562535707251147,4638211.120265952,0.0005329527072107443,0.005338543313226858,0.2366263780967502,0.9557368159294128,0.0002621582243591547,4.827230453491211,2.509814739227295,0.6734079122543335,1.0,0.0,0.1991770181102484,,,,,,0.9999999999967703,0.0,0.0002698818444442785,0.2074114080134507,0.009298642371872579,0.005125333946063279,0.0,0.262568982676831,0.0,4308.026838984853,2.258221082779014,0.0,0.7031178357411433,0.9999999999989999,0.0,0.000871656809703574,0.6698915467152131,0.00929864237189331,0.005125333946063279,0.0,0.26256898267683104,0.0,1333.8486159662605,2.258221082779014,0.0,0.7031178357411454,62,229,0.12109994711792703,1.0,0.3830451486042463,1378.5315320930858,4.627905797823249e-05,1.6742266190725688,17,34,0.25,1.0,0.522648080988874,1559.1810976574016,0.00012870021214879697,0.10903336326352853,0.1083700088319515,0.0572892211150844,0.9939160417350996,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.06979500502347946,0.30961936712265015,0.08043333888053894,0.06354116648435593,422,0.2747915861726385,0.8102051968600683,0.8101526080286595,0.07595697096441724,0.05705526517704129,0.20756823095584745,0.2075682315455173,0.5980938374697029,0.8221130680311829,0.8216406794590191,0.0757859661714637,0.05705526517704129,0.4286380986851691,0.42863810112021034,0.12966064253576437,0.2781065088757396,0.2825527228811178,0.14701684432348022,1.3365237989614474,,0.8257365073293332,0.048461619813958585,0.41122536677728727,0.10015128740339775,,0.44055759757604984,0.17046998394612564,0.13562992662902654,22.60327457021768,0.9999999999980037,,
hospital4_slide44,7.406278890749011,0.2845742404460907,5.290499322352843,5.290499322352843,0.00035941476380685344,0.9022188782691956,0.016041886078644315,0.0016366737579431856,7.068613960158879,19.705254370192453,15.26217297240371,7.6538141157184185,4.121297890218124,-52.5536199805241,0.002064197261967493,-0.00138737334605743,0.004258465680122493,-0.02518503574169766,0.022566597908735275,0.22397854924201965,1.662032961845398,22,0.00011266318266843272,-5.624758034629174e-05,0.01026081361143508,6736.019806291228,5.031965589523285,2.95382289033776,0.2640727936708129,462.6875,0.006572997427140427,11127338.822853811,0.00026492829497955515,0.5764651840705318,2.425086465607475,0.0063070711028395425,0.08624864971597981,0.0022636522351306885,0.6462715864789724,0.00023242456022914707,-0.00011603896584143757,0.043669855999329335,5393756.309134051,0.0005465480333181205,0.0063070711028395425,0.1779312722083451,0.927378237247467,8.353406883543357e-05,5.290499210357666,2.6840696334838867,0.6706462502479553,1.0,0.0,0.17155875778007665,1.0,,,,,0.9999999999934541,0.0,0.00011269195688612647,0.09351070462926311,0.014046408974512023,0.007158657476112583,0.0,0.22438047992302357,0.0,8328.715819960295,2.351394818079266,0.0,0.6542383274502827,0.9999999999989999,0.0,0.0007376574378559832,0.6121010646627802,0.014046408974589919,0.007158657476112583,0.0,0.22438047992302357,0.0,1272.3782557222717,2.351394818079266,0.0,0.6542383274502876,61,229,0.1251366120218579,1.0,0.45646220206708976,1262.6420457915979,5.6653245355492096e-05,1.5722671739908436,22,40,0.17316017316017315,1.0,0.36416521840309135,1775.5321049358354,9.426338646508976e-05,0.11305210931133412,0.1573403583489115,0.08538764012214914,1.39175075376623,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.02812252938747406,0.1527700275182724,0.033061761409044266,0.022566597908735275,427,0.23562435605270968,0.8235002739357711,0.8234579765995483,0.024851964884626945,0.015274238307029009,0.18195517714161888,0.18195517765858427,0.6333343881277191,0.8507563868492323,0.8514842402136825,0.024336713368484864,0.015274238307029009,0.4573951270066032,0.4573951296050097,0.21618644662105094,0.27606461086637296,0.15313207421121786,0.12251642594491718,1.1542261251602173,,0.20073967843791843,0.07423248159912049,0.5645793120966479,0.10665058540110255,,0.3199599115639967,0.1182597547510418,0.08524533676193821,23.09343055103717,0.9999999999967776,,
hospital4_slide45,7.449894938241609,0.0791141539812088,4.802265880841151,4.802265880841151,9.073512046597898e-05,1.0396625995635986,0.02429862853520967,0.0010017994069038139,6.676480446115325,13.972543251493162,15.91766464069191,7.441703085061958,3.7267343948707143,-19.966455754022974,0.0013133321315166313,-0.00035985050611486713,0.004967124345599481,-0.017596162242757386,0.009852901101112366,0.23586001992225647,1.6651219129562378,22,9.443070608041151e-05,-6.958606236776244e-06,0.0016765988383944412,6738.603075771714,5.772604510432936,3.2431715644117727,0.29745007880424557,385.1875,0.00650584087961409,18209684.867229253,0.00015800306064428328,0.7587228242903475,2.8321316125195573,0.006038607909506137,0.03327778276991513,0.002211402018665506,0.5745776552916683,0.00035714568680514575,-2.6318105946992012e-05,0.02398244817740575,4814711.319699166,0.0005975822334535214,0.006038607909506137,0.1258596610050166,1.0437462329864502,9.299404155171942e-06,4.802265167236328,2.793717384338379,0.6559321284294128,1.0,0.0,0.19533965008584933,0.8201820679109629,,,,,0.9999999999861885,0.0,9.453294454244305e-05,0.03565146593866553,0.1060843123385843,0.00699663725104211,0.0,0.2696415066863529,0.0,15394.999629983236,2.7613483833232233,0.0,0.5845682128008758,0.9999999999989999,0.0,0.001305632039878584,0.49239655469806287,0.10608431233994339,0.00699663725104211,0.0,0.269641506686353,0.0,1114.6591089993933,2.7613483833232237,0.0,0.5845682128008859,60,217,0.12259887005649718,1.0,0.42153530132561523,1104.4761574966087,7.008705022981972e-05,1.4851322005238055,23,46,0.18181818181818182,1.0,0.4572515197760126,1163.4979589817453,0.00014771040550204433,0.1727844465324964,0.17104167647184892,0.09351862985149989,0.989913617251888,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.010834657587110996,0.07240397483110428,0.012755805626511574,0.009852901101112366,420,0.16337142361139528,0.7820121503022417,0.7819742617319251,0.008815261041362805,0.0031050815123307984,0.12584086713676151,0.1258408674943297,0.625182582789551,0.8357574216418244,0.8377915418309839,0.0076071145328474865,0.002983036556543084,0.4500066454944694,0.45000664805174284,0.2734860405262306,0.2175141242937853,0.109643739161058,0.0510361963246197,1.2630590648865927,,0.17033730470776876,0.030639580748263107,1.016676002993844,0.15892517953055985,,0.16272180009402015,-0.0008252659805976368,-0.007474657838151473,21.03342151828851,0.9999999999952436,0.1798179320890371,
