,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
162,162,True,0.01,ViT-B_16-mae,False,0.03,0.8678861788617886,0.8674255609512329,0.6537500023841858,tensor(0.8279),0.8262637853622437,0.7538199424743652,-0.5156266093254089,624.4262838529781,1.934603571891785,0.7177574038505554,-0.551207959651947,624.4262838529781,1.9035489559173584,7.30681666742035,0.1555114388465881,38.97322463989258,0.0011864067964779,1.638960361480713,0.5179370838719153,0.001343688153959,6.711714865515655,6.712000141793748,6.985711360526344,15.286448798422166,62.8325497281505,30.54496747777058,0.0016433153618464,0.0015541281371014,0.0259440627053037,0.3894840971662728,0.0013336370466277,0.1718174964189529,1.770860195159912,20,2.3817018457199347e-05,-1.91533710519585e-05,4.668626492317829e-05,1160.622209349543,6.480035603304993,2.75831330478056,0.3708742958753179,53.55555555555555,0.0108024759290049,16421778.856636029,8.432574192890587e-05,164,1.1872001260604002,2.4775235077232884,0.0051218161683277,0.0055033474595513,0.0036062414638253,0.6136013837864459,0.000376015540564,-0.0003023873634055,0.0116365953548734,1040163.9366756312,0.0013313081194427,0.0051218161683277,0.0868851057859192,-0.0374739281833171,3.608043698477559e-05,6.125631809234619,2.8077237606048584,0.6608341932296753,1.0,0.0,0.1821097263557614,,,0.7769142610176947,0.1048963032803002,0.0224464570044951,,0.0298066652648297,0.0197537167399068,,0.01782220424553,,0.0283603924472433,26,49,0.1507692307692307,1.0,0.2594012365230977,418.0831246899083,0.0003870499464763,1.0494916935598504,16,19,0.1583333333333333,1.0,0.0615787154060288,582.713858078156,0.0003278791154474,0.4285765228297162,0.2609658918052168,0.1500636994843731,0.6089131763031846,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016883737407624,0.0096544176340103,0.0021982593461871,0.0013336370466277,116
163,163,True,0.0,ViT-B_16-mae,False,0.009,0.8475609756097561,0.8475584387779236,0.6312499642372131,tensor(0.8266),0.8262677192687988,0.7244924902915955,-0.5454435348510742,624.4257073004825,1.934212565422058,0.6897020936012268,-0.5781732797622681,624.4257073004825,1.903228998184204,7.296058223708035,0.1284534335136413,35.00881576538086,0.0010639482243277,1.5050455331802368,0.449725373039574,0.0010815734724403,6.097938346689653,6.098225715903794,6.323774253560375,12.733228710910971,38.30565756455868,23.150491936721647,0.0013415699495809,0.001267785681172,0.0256168723903657,0.3455235291259366,0.0013367517385631,0.1694943308830261,1.765575289726257,20,5.572742465804676e-06,-8.367672985583412e-06,3.872203855688918e-05,911.5750263980452,6.981265087189904,2.5732458999166283,0.3509330858263686,29.1875,0.010025255746698,29298395.788519185,7.696173615498517e-05,149,1.174523689300396,2.273902845133517,0.0042676174270048,0.0051796661288532,0.0034229336554917,0.6527667034497752,0.0001064103419438,-0.0001597789426009,0.0141184799292224,1534366.0662923143,0.0014695680782364,0.0042676174270048,0.0989046318738929,0.1334669142961502,4.7337322030216455e-05,5.8783345222473145,2.7910656929016118,0.655500054359436,1.0,0.0,0.1962942173936958,,,0.7925371748165433,0.0936768574758096,0.0237844572343709,,0.0307972705559449,0.0195463604506313,,0.0153008474033128,,0.0243570320633869,24,43,0.1557971014492753,1.0,0.326022823055779,417.0055769957375,0.0003527131030403,1.1104081967876889,16,17,0.1416666666666666,1.0,0.0551723110826377,642.9761039564692,0.0002770932098966,0.4049936848438646,0.2422990591842231,0.1378499911775483,0.5982786108816378,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001614520442672,0.0080128824338316,0.0020549569744616,0.0013367517385631,101
164,164,True,0.01,ViT-B_16-mae,False,0.009,0.8485772357723578,0.8484944701194763,0.6287499666213989,tensor(0.8254),0.8248355984687805,0.7230864763259888,-0.5492283701896667,624.4254331349657,1.9333477020263672,0.6907870769500732,-0.5785587430000305,624.4254331349657,1.902336359024048,7.313087796244581,0.1306865066289901,37.924713134765625,0.0010227290058537,1.2939435243606567,0.4636702502892106,0.0010774609983954,6.026350164422177,6.026631279836909,6.234962864082141,11.409345072701138,39.629963901074966,20.290246599363734,0.0013364674929903,0.0012735539950767,0.0277685650799494,0.3695797354196905,0.0013546486152336,0.1685685068368911,1.7818725109100342,20,2.022135407769883e-05,-1.298892122272202e-05,3.443099849050078e-05,948.788304280961,6.328458897122125,2.604273925318395,0.351525722328758,37.55555555555556,0.0115824885611166,21481592.80570328,7.176342302228977e-05,135,1.2852517150084128,2.352812349056628,0.0057666855738324,0.0047553606786958,0.0041610473339692,0.6501947510865393,0.0004201526764155,-0.0002698795510926,0.0148642638601764,1033878.6958813358,0.0014910768907814,0.0057666855738324,0.0988053270351143,0.1557717770338058,5.600703661912121e-05,6.1877031326293945,2.7948532104492188,0.6614568829536438,1.0,0.0,0.1585401476463086,,0.0144712081196912,0.7708679634810284,0.1043086680337084,0.0240121490876016,,0.0318347955065955,0.0185963694079434,,0.0148852464988588,,0.0210235998645724,23,39,0.1541501976284585,1.0,0.2386805660999322,430.5132804671616,0.0003994265866707,1.0209987635508184,18,24,0.1568627450980392,1.0,0.0556045915437871,653.9330669178104,0.0002585530996445,0.4778917091573522,0.2505547636459147,0.1432195523696877,0.5242919239752206,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015622094506397,0.0076262769289314,0.001954284729436,0.0013546486152336,103
165,165,True,0.0,ViT-B_16-mae,False,0.009,0.8434959349593496,0.8432861566543579,0.6287499666213989,tensor(0.8223),0.8221443891525269,0.711379885673523,-0.557945191860199,624.4255306178142,1.933590292930603,0.6765860915184021,-0.5899263024330139,624.4255306178142,1.90247654914856,7.332683306395522,0.1095618158578872,40.320098876953125,0.0008256123383034,1.3874439001083374,0.4593983348564647,0.0009207733466709,6.420927834706956,6.421305833831637,6.655746818302818,13.277431163503731,65.64279532066968,21.59092302953469,0.0011304350721346,0.0010782903367569,0.0255952444983117,0.39682308046846,0.0011453122133389,0.1681725531816482,1.7679177522659302,20,2.0977774623292064e-05,-3.3601000014381046e-06,2.322774131423962e-05,1180.3473688497395,6.045436098446854,2.694483053516817,0.3639459056893267,0.6875,0.0101761561955169,19312096.693162736,5.739630925368479e-05,307,1.2967593782544706,2.5139485614870893,0.0065040650406504,0.0038774269430879,0.0042184035476718,0.6296055111553613,0.0004749779871251,-7.607924771965696e-05,0.0119078983089119,852933.8734505331,0.0012995650780972,0.0065040650406504,0.087792556022087,0.1109847128391265,4.716187322628684e-05,6.283413410186768,2.806601047515869,0.6593163013458252,1.0,0.0,0.1547284797112712,,0.0145348672518393,0.7446906311945056,0.1211567828536949,0.0246222956581254,,0.0360601573221915,0.0193938821128763,,0.0158552525950575,,0.0236861310117092,21,38,0.1809523809523809,1.0,0.2489924588812082,422.7333446199374,0.0005000158303159,0.9759568020606731,18,29,0.1895424836601307,1.0,0.0912409503690852,542.742934973594,0.0004000632481537,0.5054205798863275,0.2593113090264995,0.1489705255001551,0.5130604477657408,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001301052281633,0.0066017508506774,0.0016203878913074,0.0011453122133389,112
166,166,True,0.01,ViT-B_16-mae,False,0.009,0.8394308943089431,0.8392608761787415,0.6462500095367432,tensor(0.8007),0.7994009852409363,0.6962761878967285,-0.5810849666595459,624.4247048005333,1.9326533079147337,0.6724225878715515,-0.6003156900405884,624.4247048005333,1.901906967163086,7.27814080742751,0.1117501407861709,31.902671813964844,0.000867576800374,1.1805883646011353,0.4320821809964897,0.0008700897405508,5.38340037629441,5.383671529496015,5.556757983519523,9.576415071581591,18.86999189507339,12.752466444950826,0.0011029289088345,0.0010485693904048,0.0299913261850946,0.2993459073948571,0.0012966936919838,0.1666627377271652,1.7989131212234497,20,6.63775104328447e-06,-1.1808278223901182e-05,2.8057605150033944e-05,998.63351499191,6.740115624590915,2.5096672000456977,0.3546243231128644,11.1875,0.0125656147749403,37382804.860954165,5.349793452177152e-05,174,1.131631829591458,2.232387258761162,0.0050035236081747,0.0044281748161774,0.0036449399656946,0.679059151140264,0.0001804969797775,-0.0003210965176535,0.0207466782243482,1374747.366725444,0.0014547420767044,0.0050035236081747,0.1204131012902436,0.2834612131118774,8.949523908086121e-05,5.888394832611084,2.78931188583374,0.6555650234222412,1.0,0.0,0.1915302518472112,0.0314050776363356,0.0123279870114627,0.7827467323330761,0.0688175528141227,0.025552928986452,0.0124987189072783,0.0225556719345511,0.0149095430990577,,0.0114700147379032,,0.0177157725397601,26,48,0.1476923076923077,1.0,0.2659126686888889,444.60343217429687,0.0003210982070007,1.138127644654865,16,18,0.15,1.0,0.0606607977082308,775.8701143760269,0.0002438328333709,0.394329774705483,0.2337712903198259,0.1323561830008736,0.592831952632603,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0014672493562102,0.0065590315498411,0.001810610643588,0.0012966936919838,109
167,167,False,0.0,ViT-B_16-in21k,False,0.01,0.9745934959349594,0.9745890498161316,0.9212499856948853,tensor(0.9553),0.95525461435318,0.965367555618286,-0.0892178639769554,679.0782919878411,2.043256998062134,0.9474344849586488,-0.1315411478281021,679.0782919878411,2.000433921813965,7.624640787714313,0.500816822052002,39.22127532958984,0.0,1.2656638622283936,1.480638956301841,0.0061055733463188,74.73766564308161,74.74663398740643,76.74866879480354,159.8722205317394,342.23490121384054,258.6360116375721,0.0063541104531665,0.0061838729093963,0.1202099334312201,0.4842877966656071,0.0030666252132505,0.1712931245565414,1.7954044342041016,22,2.3355594876413164e-06,-2.7696801502465465e-05,8.788042450554403e-05,1240.4398043773162,6.710473427068056,2.810142358211017,0.4099989648845081,30.88888888888889,0.0118699215535695,44961124.388264336,0.0001149390743892,18746,4.586857559207506,2.8534122245367803,0.0227752639517345,0.0081577748449417,0.0116714765857887,0.6289402451749329,4.4185280227469536e-05,-0.0005239819080288,0.0314532482973412,2376569.300032976,0.0021744747839081,0.0227752639517345,0.1543328561996023,0.1947932541370391,0.0004545575939118,2.1256303787231445,2.9462547302246094,0.476431131362915,1.0,0.0,0.2866865380794565,,,0.0865514761801242,0.8803986535067544,,,,,0.004911100664199,0.0101982557218995,0.0179405139270227,,25,54,0.18,1.0,0.240044182954315,625.2660969647236,0.0002687106578476,0.5451013992529572,27,69,0.1965811965811965,1.0,0.4769385055809084,409.6293131455915,0.0003366156638767,1.4335911103478054,0.0106537451996187,0.0053554001340444,0.0195445199998006,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0030967339407652,0.013409131206572,0.0034003811888396,0.0030666252132505,141
168,168,False,0.01,ViT-B_16-in21k,False,0.01,0.9745934959349594,0.9745932817459106,0.9350000023841858,tensor(0.9672),0.9672089219093324,0.975099503993988,-0.0652143433690071,661.4966004039904,2.0853466987609863,0.955729067325592,-0.105654627084732,661.4966004039904,2.0571303367614746,7.562091293003606,0.7386634349822998,36.14813995361328,0.0,1.303533673286438,1.5761421805078646,0.0087650198007818,68.18151112189096,68.18669199327665,69.50252678706731,133.94810473265483,243.06476383975632,424.34148019566703,0.0090671321635511,0.0089078839449996,0.1446149743039263,0.4359265565481936,0.0048054372891783,0.1827559024095535,1.814037561416626,22,3.516216752517019e-06,-1.861082267724633e-05,0.0002180974658744,1270.8059833687469,7.044292667877361,2.6913607699464066,0.4609524226844766,23.25,0.0140515567383128,36231549.3769473,0.0001538110985392,588,2.647624016057057,2.692597797787411,0.0064304144492823,0.0124933048824024,0.0041128554739385,0.6795241765384759,5.608146819124841e-05,-0.0002968310339238,0.0554802111171453,2271659.158897765,0.0024531912682361,0.0064304144492823,0.1992604397729923,0.4979307651519775,0.00064547220245,2.261442184448242,2.921817779541016,0.4395627975463867,1.0,0.0,0.2654948616641071,,,0.0713719894874729,0.8878879708591007,,,,,0.0039879987269279,0.0174729441762232,0.007555045501753,0.0117240512485221,27,55,0.1566951566951566,1.0,0.2454795990418454,726.8022323179915,0.0001823414697028,0.5920745436528154,27,71,0.2022792022792023,1.0,0.4443918621782943,397.0522498763061,0.0003961618267116,1.3950562609566326,0.0064345976952761,0.0032276832693009,0.0108678843977614,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0049467347562313,0.0197249632328748,0.0055669103749096,0.0048054372891783,137
169,169,False,0.0,ViT-B_16-in21k,False,0.01,0.975609756097561,0.9756081700325012,0.928749978542328,tensor(0.9570),0.9570314884185792,0.972317099571228,-0.0719576478004455,679.078342791905,2.0737509727478027,0.9508958458900452,-0.115541934967041,679.078342791905,2.0468010902404785,7.60346820598984,0.648514449596405,36.12926483154297,0.0,1.4258639812469482,1.241261909304815,0.0076323836854435,53.25025624023171,53.25389328346893,54.17091789605977,95.67357857990343,206.9202677734839,350.6606433618768,0.0079123896493911,0.0078468526071446,0.1212500062033498,0.4371540134439414,0.0042431051842868,0.1660201251506805,1.8391563892364504,22,6.313166500070642e-06,-2.3307569008620683e-05,0.0001839804475016,1358.0583085851868,6.030802383896401,2.7031766694693,0.4544223612917508,63.1875,0.0146730220739516,22523469.1022582,0.0001238050452904,2446,2.679364944176697,2.6434140144004443,0.0066127514835721,0.0110805582367811,0.0040869060802615,0.662756195347863,9.67432238405844e-05,-0.0003571661434257,0.0432034330802448,1469812.630093824,0.0018971935925798,0.0066127514835721,0.1697989225179491,0.4793219566345215,0.0005156598053872,2.2600786685943604,2.935246467590332,0.4688260853290558,1.0,0.0,0.2588507701183355,,,0.0723485672819661,0.8855842212288533,,,,,0.0050415916031586,0.0138495011045848,0.0062872050509771,0.0168889137304599,22,46,0.1991341991341991,1.0,0.4607196508319275,569.8634575453544,0.0002712693371042,0.5687390024666182,27,79,0.225071225071225,1.0,0.4546614502336404,402.3614345385587,0.0004119955368896,1.415852626030667,0.007704185751357,0.003866988875978,0.0135460830327163,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004408030770719,0.0187642592936754,0.005035787820816,0.0042431051842868,135
170,170,False,0.01,ViT-B_16-in21k,False,0.01,0.9695121951219512,0.9695116877555848,0.9149999618530272,tensor(0.9609),0.9608523845672609,0.9790542721748352,-0.0555378124117851,648.4828905100084,2.099194288253784,0.95598965883255,-0.1094461232423782,648.4828905100084,2.0632646083831787,7.403677658412933,0.6953620910644531,33.00312423706055,0.0,1.3533381223678589,0.990391882814776,0.0083162770007803,73.08170748972351,73.0880013840022,74.55638890009513,132.2397793634076,234.92143662077697,134.56890157513135,0.0086010323860818,0.0083275158877995,0.1047789004950914,0.3952382374812658,0.0036987818311899,0.1542404890060424,1.7810245752334597,22,1.7383062303250913e-05,-3.7876109839907096e-05,0.0002122834831635,1269.6427998635418,6.1121257298958325,2.780948404888991,0.4873932496884829,37.55555555555555,0.0193036418887927,15792663.806120772,0.0001609407075293,90335,2.4834639416024165,2.830246588343392,0.0161904761904761,0.0106266630262827,0.0093197278911564,0.6602823108901541,0.0002117617467447,-0.0004614095666673,0.0315034884056585,1296385.5049167403,0.0019605915667726,0.0161904761904761,0.1294547902022613,0.5124561786651611,0.0004191345360595,2.4106481075286865,2.956699848175049,0.5055105686187744,1.0,0.0,0.2927709648736794,,,0.1030287840751225,0.8732154150795689,,,,,,0.006949334101632,0.0130476123540595,0.0037588543896169,14,23,0.2527472527472527,1.0,0.302460762448625,724.1790521524389,0.0003620370524402,0.5664286100939608,36,87,0.1380952380952381,1.0,0.2331906314107017,547.0693238556864,0.000223447635445,1.3576100674431406,0.0379806612314491,0.0193579443795326,0.0670528651883399,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0041194073855876,0.0217364206910133,0.00513402139768,0.0036987818311899,127
171,171,False,0.0,ViT-B_16-in21k,False,0.03,0.9745934959349594,0.9745890498161316,0.90625,tensor(0.9621),0.9621019959449768,0.9675491452217102,-0.0876158401370048,679.0788814597278,2.037487268447876,0.9427626729011536,-0.1398994773626327,679.0788814597278,2.0058066844940186,7.623102567543674,0.6593706607818604,37.80752944946289,0.0,1.1590826511383057,1.7624951636310653,0.0078775691316446,125.0949930392069,125.11468157324974,127.31948024917484,221.1024217203595,418.3801094034109,350.38473253443686,0.0080809767454184,0.0080006174126197,0.1862509935071569,0.4587456767079363,0.0037427858915179,0.1362370252609253,1.840259313583374,22,1.039929437692201e-05,-5.958149707563767e-06,0.0001531397715856,1469.1961848690237,4.938802019639159,2.605133635527347,0.4125445120421385,19.25,0.0141868047866561,24227349.49611044,7.217914555290689e-05,39974,1.70227958080209,2.6597285716161574,0.0145915678524374,0.0104541955337079,0.0077926421404682,0.7245815597426379,0.0002396838322479,-0.000137323953128,0.081350031120967,1051165.3544935484,0.0016635911449214,0.0145915678524374,0.2409491976118419,0.4587801992893219,0.0012042517773807,2.412728071212769,2.8834619522094727,0.444832444190979,1.0,0.0,0.2228496576221428,,,0.0539223869114904,0.9053672865710932,,,,,0.0041860291121997,0.0123222097526166,0.0113350346308742,0.0128670530217257,14,27,0.2967032967032967,1.0,0.5845221793131081,802.8437723139008,0.0002718133766782,0.4886958241333849,32,92,0.1854838709677419,1.0,0.4331557818990754,638.2651071426067,0.0001796673436402,1.4833562980575918,0.0139739389045117,0.0070361306823958,0.0285943489066886,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0038536086212843,0.016481876373291,0.0044321315363049,0.0037427858915179,134
172,172,False,0.01,ViT-B_16-in21k,False,0.03,0.9715447154471544,0.9715436697006226,0.8999999761581421,tensor(0.9512),0.9511936902999878,0.9673311114311218,-0.0885243490338325,674.4148962801085,2.0568480491638184,0.941081404685974,-0.1455449610948562,674.4148962801085,2.0287156105041504,7.544904908940075,0.5422420501708984,42.774715423583984,0.0,1.2037217617034912,1.6871490020594797,0.0060439009117576,45.18713604817486,45.19041472098139,46.98889456904749,82.89159846109234,175.0100665201785,443.8209627345914,0.0064266439798075,0.0062799561216024,0.1095868405733638,0.495393213363069,0.0028500068001449,0.1550654172897339,1.8184263706207275,22,1.3591720951299835e-05,-2.558065367676001e-05,9.354988622240808e-05,1231.1009966293373,6.01991086292741,2.833037318884009,0.4382447097131495,22.88888888888889,0.0132686958642091,16280348.16703223,0.0001167732224789,13991,2.627585801966099,2.864625444780132,0.0246267018006148,0.0080635774384548,0.0123695855153655,0.6138881000321809,0.0002317652371729,-0.0004361998233171,0.0272013819508886,954750.3820348774,0.001991210219502,0.0246267018006148,0.1374996572134303,0.2710792422294616,0.0003204503154847,2.5092830657958984,2.987795352935791,0.4852218329906463,1.0,0.0,0.3011554204216943,,,0.0935039332580623,0.8216341228859623,,,,0.0039823733605743,0.0073697363665895,0.0351347534618464,0.0229823065215589,0.015392774145406,19,39,0.2280701754385964,1.0,0.4394505382331179,528.0440739093301,0.0004109994378166,0.4516236957476863,27,72,0.2051282051282051,1.0,0.4690679500773407,263.9023714092338,0.0005511362836267,1.5086375637779863,0.0198693702371637,0.0100343734592618,0.0439954112776765,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0029029669240117,0.0142356036230921,0.0033131304662674,0.0028500068001449,125
173,173,False,0.0,ViT-B_16-in21k,False,0.03,0.9705284552845528,0.9705284237861632,0.9049999713897704,tensor(0.9502),0.9501750469207764,0.9740328192710876,-0.0663620382547378,679.0782313496358,2.14987587928772,0.9486680030822754,-0.1225968450307846,679.0782313496358,2.118962287902832,7.534359249581351,0.5603265166282654,44.67794418334961,0.0,1.2669565677642822,0.788471269749939,0.0060429213633845,46.38551762522588,46.38896647047975,48.63276507650068,88.58385809619972,266.37714483883,224.69057116396783,0.0064747838972607,0.0063342539357336,0.0830892617740927,0.5050643511780478,0.0035345156211405,0.1603944301605224,1.8151023387908936,22,5.210776077539089e-06,-2.425903679900747e-05,0.0001530569377348,1258.3747190865022,6.202199788004557,2.790002320130049,0.4941907527308462,6.25,0.0151944780985429,17965196.898011226,0.0001648583212421,160,2.3158908276252306,2.6947046955735403,0.0060253699788583,0.0084030110643373,0.0037645361174772,0.6288717611809818,6.686838139884695e-05,-0.0003113092005105,0.0252051787622069,1399953.416015824,0.0021155790927069,0.0060253699788583,0.1078334040191421,0.3416014313697815,0.0002657567965798,2.3828563690185547,2.8651719093322754,0.4484197497367859,1.0,0.0,0.2570472411327151,,,0.0415587142950125,0.8414007678867549,,,,,0.0143609919319539,0.0579523548402693,0.0300131066044479,0.0147140644415612,25,68,0.2266666666666666,1.0,0.4504518930910854,452.0579776928108,0.0003872236565805,0.944855155946198,20,49,0.2578947368421053,1.0,0.4836923556956575,261.3522799427378,0.0007949909445036,1.046714359880871,0.0042152420864656,0.002112072491661,0.0044612574318276,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0040322304703295,0.0182995609939098,0.0047588176093995,0.0035345156211405,124
174,174,False,0.01,ViT-B_16-in21k,False,0.03,0.9623983739837398,0.9623843431472778,0.9162499904632568,tensor(0.9438),0.9437750577926636,0.9648853540420532,-0.0869522094726562,656.7782999770959,2.073052167892456,0.9413339495658876,-0.1330700069665908,656.7782999770959,2.033277988433838,7.611212305588672,0.6892605423927307,29.67738151550293,0.0,1.609391212463379,0.8493803482490523,0.0081359345797335,78.51357044939138,78.52100604296047,79.86381549270656,152.22342117710352,244.82877445637445,460.316780454714,0.0083818107800652,0.0081476325676703,0.1025045362733325,0.3508108904989021,0.003810052992776,0.1813541799783706,1.8331315517425537,22,8.395047151103194e-06,-3.725649712994659e-05,0.0002323705762009,1249.555602670835,6.4887293674322,2.7626606130218527,0.4887753272224888,27.555555555555557,0.0231729719790487,18217056.374720644,0.0001803332433025,28107,2.393346272655944,2.65205091310277,0.018767006802721,0.010411703406203,0.0099951020408163,0.6604279355464037,0.0001026667199576,-0.0004556260528122,0.0347531519625824,1489606.8475104582,0.0022053744277812,0.018767006802721,0.127329290106913,0.5666242837905884,0.0004421716148499,2.508150815963745,2.9406661987304688,0.5005249977111816,1.0,0.0,0.2257009223968616,,,0.0592908184223461,0.920077150740006,,,,,,0.0051515307135325,0.0096210143802267,0.0058594857438884,24,60,0.217391304347826,1.0,0.4625604337881535,584.9113753465106,0.0003073224736525,0.8400535125871019,26,59,0.1815384615384615,1.0,0.3702492708259507,483.9133941085493,0.0002940563270465,1.131515948477276,0.0142152694678108,0.0071585148426441,0.016921861827626,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0045922915451228,0.0226704590022563,0.0056047872640192,0.003810052992776,133
175,175,False,0.0,ViT-B_16-in21k,False,0.009,0.9796747967479674,0.9796744585037231,0.9424999952316284,tensor(0.9700),0.9700031280517578,0.9808059334754944,-0.0536332204937934,679.0785622722132,2.1091678142547607,0.9591829776763916,-0.1009542867541313,679.0785622722132,2.075704574584961,7.431265276737511,0.7788529396057129,35.656131744384766,0.0,1.3933284282684326,0.8801519297613097,0.009343422394315,96.25673071664797,96.26647747653033,97.8504276519432,220.80104365795887,669.5644780364476,324.2038433099646,0.0095968409983964,0.0094736178604346,0.1062634807060157,0.4337056810649495,0.0043525081127882,0.1666186898946762,1.8014172315597534,22,1.316038037667248e-05,-8.466985164342856e-06,0.0002705236980934,1184.5507930228953,7.076058281761777,2.688819955412071,0.4879948069900134,6.888888888888888,0.0182624473890948,15703434.915114235,0.0001677371383787,67173,2.34537907442567,2.7036327724084805,0.0197245348956727,0.0119112290099585,0.0108970037159566,0.6904840073722361,0.000145721886929,-9.375299591487628e-05,0.0331679033250544,1418202.7136328472,0.001857315043298,0.0197245348956727,0.1318903224207646,0.6114929914474487,0.0004251932841725,2.478989124298096,2.9016032218933105,0.4909551739692688,1.0,0.0,0.2413696706110193,,,0.0699061776913254,0.9131429924948974,,,,,,0.0104784190036622,0.006472410810115,,18,34,0.2222222222222222,1.0,0.2079421700940623,861.6288442905508,0.0002161386158246,0.6557791180579913,29,71,0.1748768472906404,1.0,0.2331977237876434,471.507649472947,0.0003486114304574,1.2898959308718414,0.0271624755350837,0.0137682273366383,0.0414201592992501,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0049257394857704,0.0234724190086126,0.006047039758414,0.0043525081127882,119
