model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
52,False,0.0,ViT-B_16-mae,False,0.03,0.8095238095238095,0.4247570335865021,0.0604477636516094,0.0454306602478027,0.191930741071701,0.0757723823189735,0.1569993942975998,0.0849714130163192,tensor(0.7740),0.3361155986785888,0.8139711618423462,-0.5633130669593811,624.4308205177629,2.118130683898926,0.7224291563034058,-0.8482515811920166,624.4308205177629,2.2129111289978027,0.6139972805976868,-1.0830466747283936,624.4308205177629,2.180903434753418,0.5911481380462646,-1.080203890800476,624.4308205177629,2.159399032592773,7.31138552111006,0.42284494638442993,18.425384521484375,0.0,1.4997881650924683,0.1728295588334414,0.003331792917052212,6.766072497446698,6.76618953489475,6.947086716438959,9.475309208800889,13.249419003364743,10.109515753976405,0.0040141334194743195,0.003972346096219326,0.014105368339451512,0.17309454914567515,0.004706512670964003,0.21824346482753754,1.6591331958770752,20,5.306991243602102e-05,-0.00012411242252485848,0.0003441157232594011,1110.4812529841438,6.157030017326732,2.8285520007972353,0.2567637314708949,4.5600000000000005,0.02236044708602855,2723929.706051408,0.00036987481681059026,53,0.9348766598545398,2.460808502254786,0.010200746965452848,0.014958927145873855,0.005944444444444444,0.44304497171937524,0.00018648531866956048,-0.0004361255513942817,0.004249101082084655,775174.7549881041,0.0012997236970852734,0.010200746965452848,0.052565006109764625,0.5543582439422607,1.7420899894204922e-05,5.834159851074219,2.7253644466400146,0.7165811657905579,1.0,0.0,0.13406165111741317,0.5277832009913872,,0.4722167990086128,,,,,,,,,,25,58,0.19333333333333333,1.0,0.3062604938532987,240.77603331590524,0.0007412572284480553,1.3475668139051482,10,11,0.24444444444444444,1.0,0.0781989966180861,615.2094204472475,0.00042442632512076125,0.11011130301902121,0.27116094153791515,0.1568456821996667,2.462607689703512,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004810519982129335,0.028483567759394646,0.005656299646943808,0.004706512670964003,101
53,False,0.01,ViT-B_16-mae,False,0.03,0.6630824372759857,0.2723006308078766,0.1793532371520996,0.0526620782911777,0.2138190120458603,0.0482828952372074,0.2006558775901794,0.0439897961914539,tensor(0.6419),0.2138054072856903,0.5420855283737183,-1.1858022212982178,392.7469013175074,2.0299439430236816,0.739683985710144,-0.901269793510437,392.7469013175074,2.1729226112365723,0.6940352320671082,-0.970104157924652,392.7469013175074,2.142925262451172,0.6340740919113159,-1.0769916772842407,392.7469013175074,2.119364023208618,6.979451745892005,0.1760924607515335,13.743754386901855,6.42581726424396e-05,1.1120684146881104,0.09113779284779364,0.0005745547581952337,2.640050274786877,2.640125586337456,2.8950348388150005,4.440674517019278,7.28044210902597,2.7178605260222497,0.0010141637983451801,0.0010062767912586423,0.01774616477760103,0.07853781222695642,0.002871808595955372,0.2174730747938156,1.576708197593689,20,3.6617405645881785e-05,-6.558640923039021e-06,0.00010035576160186767,1332.7180226917649,4.715470775595627,2.4757323477356756,0.15791643673075204,6.6875,0.011343438093789487,9048342.986156631,9.167652718156397e-05,5179,0.6534971362511343,1.9679653640702077,0.017774382480264833,0.008621518521105473,0.008948023653906007,0.6122207509990386,0.0006407503471774248,-0.00011476647608827935,0.030728745548072964,517091.9579751293,0.0016042033660405575,0.017774382480264833,0.15086379339091424,0.7045142650604248,0.000268088944721967,5.319330215454102,2.657835006713867,0.6883178353309631,1.0,0.0,0.13069429493631524,0.16062870790344083,0.05133517107462247,0.47332455284067587,,0.06149674349950201,0.05497051396589534,0.056603107822814004,0.05971673349493703,,0.08192446939811245,,,24,68,0.2463768115942029,1.0,0.5371330049862807,371.6281514462428,0.0004983010289063694,1.6260887614361053,10,12,0.26666666666666666,1.0,0.17790287927849943,715.6342455770983,0.0004127204138886889,0.09464593444960558,0.13963265205714462,0.07505649473559438,1.4753159009856076,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0029155223164707422,0.012893698178231716,0.0032781288027763367,0.002871808595955372,110
54,False,0.0,ViT-B_16-mae,False,0.003,0.6456733230926779,0.2108930051326751,0.1855721473693847,0.0539995022118091,0.2192094027996063,0.059101790189743,0.2043451517820358,0.0439131036400795,tensor(0.6501),0.1852092444896698,0.6454283595085144,-0.9797531962394714,624.4268364594303,2.043069362640381,0.7044697403907776,-0.8968980312347412,624.4268364594303,2.188130617141724,0.7344542145729065,-0.9037272334098816,624.4268364594303,2.1470654010772705,0.5424989461898804,-1.238094449043274,624.4268364594303,2.123689889907837,7.429877877222561,0.17731213569641113,21.867271423339844,0.000493653573357733,1.5403884649276733,0.21422911545917975,0.000942913212774954,3.2901423200047026,3.2902221509885528,3.4367738012567624,5.826546474527894,10.334116110220062,3.5140686305732514,0.0014149628742892162,0.0012559248041590365,0.014430771008886855,0.154888157443265,0.0031250708270817995,0.23704448342323303,1.7899538278579712,20,3.2763892091883333e-05,-2.2750176378267864e-05,9.321973457822972e-05,1339.2478333217891,6.256527491453231,2.7281213961250517,0.32355816969927786,13.439999999999998,0.011056055994933417,11412869.327157775,0.00011493400985798938,1468,0.9450715296247991,2.466953412593811,0.009088944710045108,0.008629976123837375,0.005251015134736065,0.5545122559533562,0.00033414962904349644,-0.0002320226175703013,0.009696139859955016,1119049.5875748557,0.0011721793691416766,0.009088944710045108,0.08801467666162552,0.7783731818199158,5.464562855195254e-05,5.329455375671387,2.805415630340576,0.6953225135803223,1.0,0.0,0.12093517029039677,0.07063531191383117,,0.7846115024390615,0.042383154450512585,0.03206413005765032,0.0404221030398252,,,,,0.029883798099119202,,29,59,0.14532019704433496,1.0,0.3809393791051697,412.87049078494493,0.00027670361963422907,1.2585279156682707,13,17,0.21794871794871795,1.0,0.20954465949795012,553.6708101600683,0.0005035993690675613,0.2798411426250613,0.2308154708533342,0.13046432808490804,0.8248089208332993,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0031626117415726185,0.013025708496570587,0.003447692608460784,0.0031250708270817995,122
55,False,0.01,ViT-B_16-mae,False,0.003,0.6431131592421915,0.2502124905586242,0.1858208924531936,0.0531619489192962,0.2159425020217895,0.0550090745091438,0.2037302702665329,0.0444349907338619,tensor(0.6431),0.206178605556488,0.6383121609687805,-0.9962719082832336,588.2479208738312,2.0396740436553955,0.72029048204422,-0.8586098551750183,588.2479208738312,2.194386959075928,0.6888511776924133,-0.9491047859191896,588.2479208738312,2.1525115966796875,0.5862589478492737,-1.1592494249343872,588.2479208738312,2.1235945224761963,7.133051094161496,0.18467876315116882,17.096664428710938,0.0001565090278745629,1.3850023746490479,0.14744991416677827,0.0006100316912629467,2.1718734154985793,2.171915130168487,2.328408892570241,4.641295745057669,6.475067396546321,2.369753321258274,0.0012120358978506829,0.001163461772904384,0.008855554234827792,0.10770750952093795,0.002067399676889181,0.2687075138092041,1.6291216611862183,20,5.065547559795393e-05,-4.678693615435843e-05,9.367117264732401e-05,1469.1618265868199,6.490177820818186,3.1657257089480773,0.37286043858659523,21.759999999999998,0.028444297640738078,7472657.083248468,0.00020041955244932144,612,1.173936214481802,2.9568416600808436,0.012318840579710147,0.007473269071722235,0.006804162021553326,0.40635383298178085,0.0003701104413284415,-0.00034184523644497684,0.005000527497578037,1022751.4837112366,0.001464350442548287,0.012318840579710147,0.05460287991055518,0.42705774307250977,2.645729182404466e-05,4.492421627044678,2.7259576320648193,0.6559444665908813,1.0,0.0,0.1822809086406698,0.10850757686719624,,0.6212937436800055,,0.06624058393555818,0.13503088943626035,,0.06892720608097978,,,,,38,95,0.13513513513513514,1.0,0.26680340350506726,328.8135561446799,0.0003754374882667391,1.5910517353833156,8,6,0.21428571428571427,0.75,2.911078321711934e-16,474.26605580488143,0.0008318974956159238,0.10336096931625605,0.15279364765021441,0.08271606875747765,1.478252851738532,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002147365128621459,0.018274830654263496,0.002744996687397361,0.002067399676889181,133
56,False,0.0,ViT-B_16-mae,False,0.01,0.7450076804915514,0.3172984421253204,0.0840796008706092,0.0444468073546886,0.1767396181821823,0.0611621178686618,0.2082393914461136,0.064748004078865,tensor(0.7123),0.259825736284256,0.7420972585678101,-0.7840638756752014,624.4272950093945,2.047553300857544,0.7128946781158447,-0.8527374267578125,624.4272950093945,2.190002679824829,0.6147266030311584,-1.0535669326782229,624.4272950093945,2.1566479206085205,0.5788066387176514,-1.1537340879440308,624.4272950093945,2.131974458694458,7.333531169628813,0.26218074560165405,15.871441841125488,0.0,1.8918367624282837,0.1988571979967649,0.0018800857005487615,5.407969117294055,5.408095893604552,5.578182060595851,8.031883040472442,11.612918772111922,7.81208426769476,0.0023791361523528565,0.002271895959939485,0.013501308570312226,0.1375314920129988,0.0033362307585775852,0.21301664412021637,1.6424486637115479,20,2.2146143407442755e-05,-3.218848761687694e-05,0.00016521055948244158,1125.1351401206084,8.650445691827338,2.982088676679839,0.3737006199187283,21.840000000000003,0.015442251294722856,10435541.394619672,0.0002784145929057269,890,1.1430160701424539,2.692353663851213,0.015068352348648372,0.010721445419761794,0.008570968909624744,0.46189167718427293,0.00012567752219557536,-0.00018266697979565864,0.005320553342351408,1838888.894084184,0.0015799796342977669,0.015068352348648372,0.0608433113448488,0.49044618010520935,2.9804923542542383e-05,4.045315265655518,2.7757370471954346,0.6747602820396423,1.0,0.0,0.18911721311802743,0.06623764959280537,,0.6452961918606055,0.2884661585465891,,,,,,,,,33,83,0.1571969696969697,1.0,0.41403025587687714,333.1456793238814,0.0004116561895648812,1.5541979801442125,11,9,0.16363636363636364,0.8181818181818182,1.098066779789466e-16,625.6097273030488,0.000385209176843011,0.18132043926690733,0.13224079029444027,0.07080184084076188,0.7293209239349965,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003418294945731759,0.02102179452776909,0.004034671001136303,0.0033362307585775852,121
57,False,0.01,ViT-B_16-mae,False,0.01,0.7188940092165899,0.2928822338581085,0.0733830854296684,0.0409103147685527,0.1131982952356338,0.0484728477895259,0.1203115433454513,0.0538354106247425,tensor(0.7095),0.25045907497406,0.7203936576843262,-0.8504152894020081,511.2760459387628,2.04400634765625,0.7225927710533142,-0.908695638179779,511.2760459387628,2.186624526977539,0.6480050683021545,-1.0435185432434082,511.2760459387628,2.146162271499634,0.5437396764755249,-1.3207095861434937,511.2760459387628,2.12362003326416,6.986445886560667,0.18979832530021667,13.595709800720215,0.0,0.11631543934345245,0.13132837313427737,0.001121036074089865,3.967628355461256,3.9677332696788072,4.158188558766584,5.759338473653437,8.605383097396247,4.851240493812402,0.0015707204035635414,0.0015126043590925065,0.009276936178913234,0.10835129817400105,0.003111085621640086,0.21941792964935303,1.6457802057266235,20,7.802468193237355e-05,-1.278408743034113e-06,0.00012824125229556462,707.5053379943492,5.2090747882069985,2.7668339422335237,0.331063546857919,11.25,0.014894355127173985,5604470.750721779,0.00029992343857304817,1,0.9829995367988633,2.3985289447490175,0.004464991307096569,0.009468107588815894,0.004067931859972939,0.4514825730333335,0.0004608354081769297,-7.550635355668082e-06,0.004473582147771462,948900.7273567312,0.0017714309755757127,0.004464991307096569,0.05592126926567792,0.5479180216789246,2.14048213820206e-05,4.186429500579834,2.574617624282837,0.7106070518493652,1.0,0.0,0.2113496599676899,1.0,,,,,,,,,,,,34,74,0.1319073083778966,1.0,0.24939911299399353,228.4854252535543,0.00048428100113071085,1.891554272589247,3,2,0.6666666666666666,1.0,1.0000000000000007,185.1969252583793,0.005399657681167429,0.02900532286598568,0.03972020227238369,0.020262516768487795,1.3694107959392263,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003177111502736807,0.016685865819454193,0.0036770342849195004,0.003111085621640086,84
58,False,0.0,ViT-B_16-mae,False,0.03,0.8259088581669227,0.4208292365074157,0.0641791075468063,0.0465026535093784,0.1697157770395279,0.0669205859303474,0.2113137990236282,0.1011884436011314,tensor(0.7727),0.3326863944530487,0.8146796226501465,-0.5702558159828186,624.4308504749089,2.101886034011841,0.7010331749916077,-0.8822524547576904,624.4308504749089,2.2170722484588623,0.6423868536949158,-1.0508263111114502,624.4308504749089,2.1825952529907227,0.6266597509384155,-1.03414785861969,624.4308504749089,2.1571006774902344,7.318861969631047,0.3882203996181488,17.79372787475586,0.0,0.3781593441963196,0.16850936742888004,0.003219719956641498,8.787141557088225,8.787353846574025,8.971121290844996,12.083879772816438,15.912288953393011,13.844802315309916,0.0037091543548513073,0.003688661851924735,0.015041724376709335,0.16906601262671558,0.005284211598336697,0.21383744478225708,1.6578947305679321,22,4.472851210738237e-05,-5.482372723950197e-05,0.00032875325717261696,840.542512299786,5.19696762572294,2.589284776710957,0.20695204732624675,17.5,0.015246939430982773,4156983.9272391666,0.0003335033156165284,3,0.8032977309426369,2.160912755310436,0.005555555555555556,0.015730547697618558,0.004397007845283707,0.48378151834081,0.00018138826950344727,-0.00022232755507141746,0.005406541475395126,1025070.1849122961,0.001352461460249735,0.005555555555555556,0.06379234689367169,0.612302303314209,2.43552331085084e-05,5.656004428863525,2.7747068405151367,0.7016809582710266,1.0,0.0,0.16527403938347715,0.5580521734466671,,0.44194782655333287,,,,,,,,,,28,60,0.15873015873015872,1.0,0.3320743490102771,277.30003226578424,0.0005143364204161485,1.462999279467033,6,4,0.26666666666666666,0.6666666666666666,0.0,319.36415599957604,0.0016500916088731362,0.03972343108411436,0.24863864472442634,0.14196878558240397,6.259243925781085,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005326359067112207,0.024362094700336456,0.005876882467418909,0.005284211598336697,91
59,False,0.01,ViT-B_16-mae,False,0.03,0.647721454173067,0.2556468248367309,0.1865671724081039,0.052205353975296,0.2157791554927826,0.0509921535849571,0.2029104381799698,0.0436359979212284,tensor(0.6520),0.2211078256368637,0.6318902373313904,-1.0456377267837524,339.80094071995217,2.029869079589844,0.7694727778434753,-0.8142153024673462,339.80094071995217,2.1779680252075195,0.7262004613876343,-0.9202620387077332,339.80094071995217,2.1483654975891118,0.7477211952209473,-0.8624889254570007,339.80094071995217,2.120302200317383,6.714373034077564,0.1722055971622467,14.644936561584473,5.03692208440043e-05,1.0357505083084106,0.05948857409024228,0.0008302221515616992,4.211792043108428,4.211954966500121,4.616453161476988,6.868816141734387,12.715143705044028,4.830075566149561,0.0011932551062727725,0.0011932551062727725,0.01179692023708699,0.10147848532044541,0.0017514218343421817,0.25433841347694397,1.5398272275924683,20,1.0759269960753603e-05,-3.287887835440057e-05,0.0001419836562071949,1429.248640654245,5.863421722413281,2.872255175160133,0.2673774079605689,33.1875,0.024837829148979192,8107125.273917933,0.00019692433332446152,1,0.6540730343857006,2.3678767595263417,0.0074002574002574,0.009333546775740276,0.004400052226139183,0.4959274647197615,0.00010637421397764614,-0.0003250652573989687,0.013878594797754256,819998.9966435288,0.0019469417273028481,0.0074002574002574,0.09227844748673064,0.6763637661933899,3.3596701541682705e-05,5.865619659423828,2.527033805847168,0.7123252749443054,1.0,0.0,0.15650824968394006,,,,,,,,,,,,1.0,29,89,0.21921182266009853,1.0,0.31762481565140566,310.3954091766734,0.0006261434754960998,1.7224867003782678,8,7,0.25,0.5,1.090332595568239e-16,398.89992491962283,0.0008634167588217307,0.048345745687727905,0.11458377696700207,0.06077373026030055,2.3700901772643057,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0023350201081484556,0.02019650489091873,0.0033425770234316587,0.0017514218343421817,116
60,True,0.0,ViT-B_16-in21k,False,0.003,0.7649769585253456,0.4649304151535034,0.1912935376167297,0.0945354625582695,0.2389741837978363,0.0936932414770126,0.3381840586662292,0.1903149038553238,tensor(0.7496),0.3860924243927002,0.7718458771705627,-0.6628960967063904,679.0799889727037,2.128472328186035,0.698167622089386,-0.9025117754936218,679.0799889727037,2.2130279541015625,0.6747944951057434,-0.9118204712867736,679.0799889727037,2.17519211769104,0.6593183875083923,-0.9597411751747132,679.0799889727037,2.1610920429229736,7.575251511243764,0.3304159939289093,26.20661735534668,5.642431278829463e-05,0.9926799535751343,0.2286606855062468,0.002406435811074914,12.589058035618425,12.589660292736392,14.660812050379814,21.40561069050356,54.12848850342031,41.69306900808125,0.0030441177825508703,0.0028561727556422056,0.026983604927877863,0.2265339737474201,0.004393634852021933,0.20633801817893982,1.7752459049224854,22,3.6053053639088426e-05,-4.585265333659273e-05,0.00013979891151398357,921.312235035294,6.610050509706204,2.6730332908101095,0.4416078238069547,16.0,0.00690871526206501,7391707.3075203365,0.000165921789667687,2819,1.086410724533994,2.4092651746184246,0.014558029689608638,0.0108039579716755,0.009047809829059828,0.5915600466323426,0.00031958108154560966,-0.00040644658536435603,0.010984538312728708,833884.2213972148,0.001470762101719932,0.014558029689608638,0.09576832604579522,0.7704573273658752,8.341444481629878e-05,3.9793860912323,2.7338216304779053,0.6436936259269714,1.0,0.0,0.13638200856635194,,,0.07379307234829692,0.4717046269577766,,,,,0.024180039890524183,0.17488639695137131,0.15387056907454646,0.10156529477748451,23,49,0.19367588932806323,1.0,0.35008653624817015,283.5520324140593,0.0007195854975522235,1.40987306118506,17,31,0.22794117647058823,1.0,0.5134706680605697,314.9848398269319,0.0006348808333960335,0.46507632658157516,0.06252530611668229,0.0322715472434696,0.13444095633991648,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004417868796736002,0.015148689970374107,0.004703077021986246,0.004393634852021933,99
61,True,0.01,ViT-B_16-in21k,False,0.003,0.7654889912954429,0.4656994938850403,0.192537322640419,0.094262883067131,0.2401175945997238,0.0939046517014503,0.3373642265796661,0.1904736906290054,tensor(0.7460),0.3875813484191894,0.7691513299942017,-0.6714786291122437,679.0797508733733,2.122053861618042,0.6950429081916809,-0.9160414934158324,679.0797508733733,2.210252285003662,0.6701646447181702,-0.9264354705810548,679.0797508733733,2.1728837490081787,0.6542629599571228,-0.9778056740760804,679.0797508733733,2.1585516929626465,7.573144502209055,0.32248952984809875,26.122446060180664,5.3195191867416725e-05,1.0887322425842285,0.2288733924657898,0.0023370570236287413,12.85468929372214,12.855337367708618,14.959016565194474,22.10968934840319,55.81121880764507,41.7361762784512,0.002948888081867551,0.0027857829755006946,0.027087397426344292,0.2256557171537712,0.004297191277146339,0.206054225564003,1.7768723964691162,22,3.0259111047208934e-05,-4.8952715969891984e-05,0.00013124110164349412,867.8325380961259,6.6154491497306065,2.6384748665642053,0.44622317224117397,16.560000000000002,0.0071262386483963635,7453251.080405569,0.0001722228874052735,2673,1.0828267135592948,2.3840806901223828,0.016942043257832735,0.01048696315712656,0.0102974828375286,0.5972696043167306,0.00027794972895657034,-0.0004496627180539968,0.011073630944338159,811401.2321084593,0.0015819798772051734,0.016942043257832735,0.0963296165451677,0.7662227153778076,8.57432241900824e-05,3.8977227210998535,2.731842517852783,0.6425524950027466,1.0,0.0,0.1389095859844974,,,0.07318143340730315,0.4730567847752654,,,,,0.02447112863151351,0.173884765710322,0.15338870558829018,0.10201718188730574,22,47,0.20346320346320346,1.0,0.35396320929310965,281.3380075502954,0.0007699190150989891,1.408375622177968,17,31,0.22794117647058823,1.0,0.5113512023481499,305.8940225766387,0.0006526490122451881,0.4756140194194628,0.058005179201284694,0.02986886400522323,0.12195851432656706,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004320569336414337,0.014465098269283772,0.004594054538756609,0.004297191277146339,95
62,True,0.0,ViT-B_16-in21k,False,0.01,0.7859703020993344,0.4899086058139801,0.227363184094429,0.1219653710722923,0.2822606861591339,0.132039412856102,0.4154540002346039,0.2566886246204376,tensor(0.7661),0.4107150137424469,0.7915809750556946,-0.6111448407173157,679.0800903866739,2.148548126220703,0.730263352394104,-0.8054803013801575,679.0800903866739,2.2371647357940674,0.6887118816375732,-0.8714144229888916,679.0800903866739,2.199915647506714,0.6650581359863281,-0.9543163180351256,679.0800903866739,2.1750314235687256,7.545866361484096,0.34974655508995056,26.623537063598633,5.125277311890386e-05,1.1014225482940674,0.24963566113916863,0.002541178808598943,13.121517167145958,13.122142096712022,14.929931265980716,23.00802799339076,63.0813402813867,54.19220096444472,0.0031297786878736744,0.003045200308467777,0.028978161412827,0.23180773610712532,0.004238019231706858,0.20147474110126495,1.7810126543045044,22,3.678779149967328e-05,-6.812417973258484e-06,0.0001357508331125215,1060.0666131364737,7.004444083750133,2.7363698523653412,0.4182536490495416,18.0,0.006503032428929905,10584583.771892048,0.00016137533824165163,8340,1.135133382078888,2.4917850214857964,0.01335195811939998,0.010593868000039933,0.008021102497846683,0.5810679197586255,0.0003406133101683607,-6.307527994465936e-05,0.011637462703281976,1143183.3390462475,0.0014941529730796601,0.01335195811939998,0.09808722691659945,0.7401526570320129,8.558252011425793e-05,3.9388182163238525,2.7359962463378906,0.6423611044883728,1.0,0.0,0.1461491412295442,,,0.04176326448844825,0.488594783864785,,,0.016868789030637234,,0.04571463885577231,0.17836611297931623,0.12116512681137372,0.10752728396966722,28,57,0.15079365079365079,1.0,0.25656374217960665,397.9717936502822,0.0003045517954679141,1.394552429683426,16,32,0.26666666666666666,1.0,0.46355198117650676,294.9868942964504,0.0009169680413390772,0.4692433106008609,0.06810212985785673,0.03525141308471237,0.1451318075704749,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0042673926800489426,0.015260942280292511,0.004567730240523815,0.004238019231706858,110
63,True,0.01,ViT-B_16-in21k,False,0.01,0.7854582693292371,0.4915362298488617,0.2246268689632415,0.1172597929835319,0.2829140722751617,0.1302471607923507,0.4125845432281494,0.2565532922744751,tensor(0.7625),0.4227831661701202,0.7853225469589233,-0.6321854591369629,679.0794394272959,2.1282761096954346,0.7195572257041931,-0.8421218395233154,679.0794394272959,2.2265186309814453,0.678837239742279,-0.9048370122909546,679.0794394272959,2.189699172973633,0.6515175104141235,-0.9965469241142272,679.0794394272959,2.166811227798462,7.539959821495988,0.3311848044395447,26.346092224121094,4.527246710495092e-05,1.140244960784912,0.2486287690044384,0.002400006325861348,13.789754687215341,13.79048845229023,15.732559820196379,25.07518003708522,70.00976313594462,51.82480184088767,0.002952056136621195,0.0028792844772738135,0.02903629553099213,0.22905038559632931,0.004063341300934553,0.20171092450618744,1.7814916372299194,22,3.186481225330269e-05,-7.138042439514039e-06,0.00011709425259452024,986.6208770377316,7.051076011809086,2.689931914327419,0.4361865626037431,18.6875,0.007191298580444742,11243187.286632568,0.00015116550857058116,4987,1.1359579998039053,2.4755117909091657,0.014045323177484267,0.009887498386974374,0.008563687385091764,0.5812759317798387,0.0003134232355422979,-7.020999941157211e-05,0.011328573737700829,1143061.5581275842,0.001486868407441394,0.014045323177484267,0.0972537274004801,0.7326666712760925,8.941366104409099e-05,3.787899971008301,2.7289650440216064,0.6379115581512451,1.0,0.0,0.15036279318282317,,,0.0419076276275097,0.5009787935561314,,,0.017268893736764993,,0.027942409827163832,0.1774248233329917,0.12511795991827032,0.10935949200116805,27,56,0.15954415954415954,1.0,0.2546914442393934,395.172681608454,0.0003147317487828942,1.3876477229026936,16,31,0.25833333333333336,1.0,0.47400301904514136,280.6422590831713,0.0009153271633734376,0.4878316102200939,0.062260333438606076,0.032130391152641186,0.12762668948516112,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004088854417204857,0.013844864442944527,0.004347668495029211,0.004063341300934553,105
