model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
99,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9806910569105692,0.980690062046051,0.9362499713897704,tensor(0.9611),0.961101233959198,0.9776178002357484,-0.0605798289179801,479.0978487628374,2.090428590774536,0.9614980816841124,-0.0961544439196586,479.0978487628374,2.053763628005981,7.413939626387538,1.094894289970398,56.4106330871582,0.0006777676389901899,0.866227388381958,1.7967646248015965,0.016217088309929295,38.47653658612573,38.47741644663421,39.90277786003668,112.25802224219781,193.05761223172755,121.2989285512554,0.01726657742689497,0.012995103749730674,0.17571309208240898,0.6695278271071882,0.004571746569126844,0.1595275104045868,1.8101457357406616,22,6.658460643514763e-05,-6.10755971306912e-06,0.00037258143824872136,1374.8438138795518,4.511676683780712,2.599208309998661,0.28153389445641097,88.8888888888889,0.018603320957227866,8345879.115793839,0.0001462240601055992,2258,1.6020844950814057,2.86561419956877,0.011124534380348333,0.017804766021844082,0.0062608501349284106,0.644978565995958,0.0006776012530551105,-6.215383708898787e-05,0.0385853035233571,820109.2988351451,0.0014880557191530124,0.011124534380348333,0.18119100077765968,0.674209475517273,0.0006154992734082043,4.178744792938232,3.021080493927002,0.6032647490501404,1.0,0.0,0.14475615407432568,,,0.10673092760360331,0.7636013240202575,,,0.00638755217916042,0.004203421430848756,0.015814247620730443,0.01530676244395893,0.03590098487325407,0.05205477982818654,14,20,0.21978021978021978,1.0,0.3145861130856297,649.1298407181154,0.00031439078637720045,0.15962843145079916,29,65,0.16009852216748768,1.0,0.3779667108999611,414.09039363656245,0.0002772002854423978,1.5916992202697513,0.1243361741397247,0.06628915716423639,0.7789099536322119,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005478680599480867,0.02340148203074932,0.006423844490200281,0.004571746569126844,126
100,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9796747967479674,0.979673445224762,0.9437499642372132,tensor(0.9573),0.9572942852973938,0.9770848751068116,-0.0567486174404621,479.0970685311146,2.081176519393921,0.963297426700592,-0.09115631878376,479.0970685311146,2.0359060764312744,7.543687492995715,1.0899618864059448,57.20852279663086,0.00022319537129078526,0.7888619899749756,2.0355005851503822,0.017072558635220503,41.41544828826233,41.41642276210147,42.661669051101704,122.49689895159993,265.237267194345,252.87499667480444,0.018020984806582874,0.013129668544536344,0.2191420158669263,0.6891331737608456,0.005162188317626715,0.14318788051605225,1.8299925327301025,22,4.7553575543446035e-05,-4.5212845163939715e-06,0.00039730536692046995,1316.8078630539771,4.571706607462784,2.40211186358765,0.27427080436519863,37.55555555555556,0.012527748189669742,10815936.41075991,0.00010317517433210832,2280,1.6158225188688158,2.6336401351007064,0.009615644329200769,0.018345638749447925,0.0057232195203662855,0.709993253058648,0.0005782709623712605,-5.498069807716101e-05,0.05875175495974693,889438.4688241716,0.0012546524121596222,0.009615644329200769,0.22309048236416532,0.5522645115852356,0.0010506247635930777,3.7698748111724854,2.9792444705963135,0.5602564215660095,1.0,0.0,0.1516323655682764,,,0.07146070822532329,0.8245874626764221,,0.0040756539718838376,0.009885184480223288,0.009097122740718555,0.01025043498571466,0.01323484715461441,0.032099663651090446,0.025308922114009362,14,17,0.18681318681318682,1.0,0.41652937754826724,776.7958430669156,0.0002405273182047569,0.132619503962079,29,70,0.1724137931034483,1.0,0.4135345563554662,609.446042580072,0.00020942252336949213,1.6687632408369912,0.09930862760046481,0.05224868647406562,0.7488236996336599,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.006108821835368872,0.022435950115323067,0.007081938441842794,0.005162188317626715,122
101,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9786585365853658,0.9786548018455504,0.9350000023841858,tensor(0.9540),0.9539883732795716,0.9811539053916932,-0.0496674440801143,479.0977865544333,2.1025829315185547,0.9674144983291626,-0.0811300352215766,479.0977865544333,2.053626537322998,7.499698431107385,1.2089428901672363,60.39315414428711,0.0005387232376961038,0.834309458732605,1.754191136281189,0.01856299474341938,40.41307859775354,40.41392824758372,41.64775314758822,124.37449751815407,187.8880180063758,275.2770676767458,0.019615067403037756,0.0144135075001941,0.1830058943863634,0.7200314602709096,0.005103857722133398,0.15820777416229248,1.8173192739486694,22,7.023801809426262e-05,-1.6791164881955632e-05,0.00048225686367330044,1419.8638300764885,4.772002337878018,2.536727322895238,0.28598545030213146,16.88888888888889,0.01755749084242339,7775619.775723036,0.0001402532239773741,1981,1.5910575791266846,2.7853243727597836,0.008393738044900834,0.020143336077965916,0.0050359408033826625,0.6693147974763334,0.0006553124008172931,-0.0001566595895526637,0.04197886521925177,833410.330219004,0.0013085459821082722,0.008393738044900834,0.18793494339054428,0.5314675569534302,0.0007192780612967908,4.211729049682617,3.011780261993408,0.5912139415740967,1.0,0.0,0.15009270345392942,,,0.08473875015249464,0.804822500362409,,0.0030313989065496516,0.0070655446994032705,0.013542025160403865,0.013278701160686149,0.014893629041133212,0.02861241212486812,0.030015038392052103,17,21,0.15441176470588236,1.0,0.3166397692520786,774.2742789049031,0.00021490296231482263,0.13280275108724518,27,64,0.18233618233618235,1.0,0.44322778570170107,365.5138427907386,0.00032328217660247173,1.5904272892504216,0.13838497983116627,0.07433598157078465,1.0420339842226147,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.006431469693779945,0.026238173246383667,0.007530932780355215,0.005103857722133398,129
102,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9796747967479674,0.9796744585037231,0.9437499642372132,tensor(0.9626),0.9626330733299256,0.979560136795044,-0.0563611611723899,479.0975605795285,2.072063684463501,0.9663145542144777,-0.0862290188670158,479.0975605795285,2.0385396480560303,7.463953884704731,1.094024419784546,56.919368743896484,0.00040012407043832354,0.8498425483703613,1.7972910472996582,0.016848762093900405,38.20743668150941,38.20828025946462,39.29103719057023,92.56477452094404,164.94578528529627,100.33592422694612,0.017791882119610136,0.012955027643755557,0.17145691692428153,0.6740179722890464,0.004759925417602062,0.16892701387405396,1.7982991933822632,22,3.975024070119769e-05,-1.7876729936083192e-05,0.00038606989986325754,1222.7914482904605,5.125643158866734,2.5209666510748363,0.2847775403903765,76.22222222222221,0.012143295439552918,9318944.787054002,0.00015071897299653958,3880,1.5083101423981016,2.8002679010026212,0.012219369777509313,0.018160256993455123,0.006957607348545599,0.6583122576322226,0.00038306410142665583,-0.00017227400124429756,0.03585331593113131,967019.0871553734,0.001452444747343106,0.012219369777509313,0.1750062997143635,0.5456830859184265,0.0006314829806797206,3.9925906658172607,3.0122482776641846,0.6114709377288818,1.0,0.0,0.15891800421114266,,,0.06488514284896589,0.8109441745157101,,0.0040317518388131345,0.0077554932261862134,0.0050865047616404065,0.013977442269960528,0.01611213488718955,0.02860519548989235,0.04860216016164182,14,15,0.16483516483516483,1.0,0.2760673619189394,814.2622264534074,0.00020151834178578598,0.09572270151290153,29,63,0.15517241379310345,1.0,0.272680879530615,429.76114679138266,0.0002434780568318721,1.6500827085870844,0.12709729495000707,0.06786113053673788,1.327765440603208,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005799808073788881,0.022884342819452286,0.006766021251678467,0.004759925417602062,117
103,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9806910569105692,0.980690896511078,0.9449999928474426,tensor(0.9647),0.9646645188331604,0.9746177196502686,-0.068399429321289,479.0970412253742,2.0563149452209477,0.9579983353614808,-0.1069776341319084,479.0970412253742,2.021719217300415,7.468352077611971,0.9697346687316895,56.39209747314453,0.00046654793550260365,0.7581322193145752,2.2519374603106104,0.014729946528490245,43.58217766410091,43.58343652181123,45.114291858340835,121.59324041241287,245.0912214287295,155.10333727266664,0.01560538899903463,0.011561436611231102,0.21276815478609648,0.6723211936492217,0.004238214809447527,0.14774319529533386,1.8185936212539673,22,5.329557430091506e-05,-2.054700849620876e-06,0.00030417160552286167,1370.9794762681436,4.241032061639823,2.4533454454523573,0.22485548230728275,18.666666666666668,0.018180350878283028,9545059.52346898,0.00010641309563863877,2132,1.6082869614896476,2.772355649925407,0.008870499419279906,0.01618913262903132,0.005274874177313201,0.6823173410621903,0.0007266469675738844,-2.8014368425101875e-05,0.056543581110085686,700077.8243034867,0.0014508663184922427,0.008870499419279906,0.2207272238267421,0.6453306674957275,0.0009067459031939507,3.927771806716919,3.002264976501465,0.5751084685325623,1.0,0.0,0.14058295893003464,,,0.11516077831419586,0.760502734673289,,,0.0068022269241035885,0.005805752334614805,0.013278629080624346,0.014088966122769915,0.03310251343027644,0.05125839912012606,13,19,0.24358974358974358,1.0,0.23893095766624353,834.6245731423347,0.0002852173899810567,0.1131311260649466,29,68,0.16748768472906403,1.0,0.41405185068838407,387.2627313350665,0.00027701958562388634,1.6924157275830558,0.0972265731759987,0.05109729398433089,0.859414880394478,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005021020770072937,0.019794128835201263,0.005851878318935633,0.004238214809447527,124
104,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9806910569105692,0.9806910157203674,0.9424999952316284,tensor(0.9522),0.952192723751068,0.9735203385353088,-0.0690428093075752,479.0967876096261,2.0405046939849854,0.9554964303970336,-0.1125272065401077,479.0967876096261,2.001919269561768,7.539765734001909,0.9537887573242188,58.813201904296875,0.00026738833003037143,0.8161312937736511,2.455077417009347,0.01443574987704821,42.01743918143177,42.01863001654047,43.33611957175982,112.3768376259176,245.83420848234897,406.7452496077008,0.015251346459308479,0.011419300689453848,0.23178999159091757,0.7041448776593985,0.004067170433700085,0.14259108901023865,1.8295776844024658,22,4.065717992364051e-05,-1.4147952265963822e-06,0.00027823368714634944,1358.2821483530065,4.522325342266833,2.4620111741513657,0.25822860311098805,43.555555555555564,0.013549664685626758,15314644.012891721,8.827938526104809e-05,2214,1.6318917667202781,2.715331987241224,0.009310496267018006,0.015373242726497972,0.005453140096618357,0.7013198703857286,0.0006179115836921459,-2.1502187238282996e-05,0.06426697481105888,1007668.832263147,0.0013416782516147041,0.009310496267018006,0.23364395905309643,0.6430626511573792,0.001102267880924046,3.8610575199127197,2.982743263244629,0.5579161047935486,1.0,0.0,0.1328309956264707,,,0.0885942258905395,0.7991198929990944,,0.0041326877081638855,0.006583461929367865,0.011905661896142929,0.013907791150960956,0.012990088881335224,0.03283458493047658,0.029931604613918698,16,19,0.15833333333333333,1.0,0.3272624760610246,812.795672205922,0.00017892179658489507,0.140240895120314,30,71,0.1632183908045977,1.0,0.45702722621905034,571.0846079022193,0.00021585267781409797,1.6637602829474671,0.09799941096610958,0.051524385182176925,0.6987933931970053,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004861956927925348,0.019075319170951843,0.005678156856447458,0.004067170433700085,127
105,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9827235772357724,0.9827235341072084,0.9375,tensor(0.9530),0.9529430270195008,0.973466694355011,-0.0691329985857009,479.0970099917906,2.048161029815674,0.956076979637146,-0.1104065626859664,479.0970099917906,2.008389711380005,7.495590557878451,0.973525881767273,57.851688385009766,0.0001886202699097339,0.8576706647872925,2.029588929125993,0.014895924962601725,45.38504245294648,45.386378667786424,46.924633291271405,114.58909682904921,222.02353488235138,552.6099890837482,0.015747749311344705,0.011648272559227735,0.20250233853063873,0.6921974888852376,0.004078366793692112,0.16066136956214905,1.8215739727020264,22,3.8877731193639166e-05,-2.2065107580292574e-05,0.00029798082068229436,1514.6551154925012,4.913881089330282,2.574777994543128,0.3017060422349233,80.22222222222221,0.014641820986811781,11979930.877225772,0.00010365804670239936,4610,1.9364281010462505,2.7863409781196857,0.00927755819060167,0.01584805233417195,0.005193236714975845,0.6752920383061815,0.0004999359513980446,-0.0002837392756926575,0.04927370276519613,931624.4370591096,0.0013329579761748962,0.00927755819060167,0.20379303688901926,0.6687644124031067,0.0008467476582154632,4.095923900604248,2.9990060329437256,0.5864679217338562,1.0,0.0,0.14542949212802714,,,0.08487272699479416,0.7999776524912248,,0.0031381166997992422,0.008765322825106947,0.012246709529582312,0.012320845999233181,0.016046012618330798,0.03333783291901392,0.029294779922914634,20,28,0.14736842105263157,1.0,0.29321746302834,798.1178851257322,0.00018758004740163334,0.19028754884260482,26,62,0.19076923076923077,1.0,0.36982646078642034,406.48623003644957,0.000329112097567736,1.57342012479013,0.11814616318363243,0.06278179573367218,0.6208822589929743,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005004120524972677,0.020804794505238533,0.005866421852260828,0.004078366793692112,134
106,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9796747967479674,0.9796746969223022,0.9437499642372132,tensor(0.9621),0.962124764919281,0.9746385216712952,-0.0680986046791076,479.0968624233344,2.052450180053711,0.958851993083954,-0.1057463809847831,479.0968624233344,2.015817403793335,7.5304541385615185,0.9772133231163025,57.177467346191406,0.0003579303102014819,0.7873124480247498,2.1046909179057383,0.01458187459964222,45.68692208939289,45.68832052597423,47.2917126869639,131.44425875188958,257.327149601369,154.67114900278122,0.015431365324502622,0.011589963958613225,0.20845726516432497,0.6781373664878914,0.004140250850468874,0.15213586390018463,1.82314932346344,22,4.817357396329548e-05,-6.429387386149955e-06,0.0002767318253541894,1345.165877881015,4.331041603447009,2.413577806854006,0.24533616728783098,16.222222222222225,0.016954365832421277,9330646.63383697,9.44956671399921e-05,3527,1.5987989889081085,2.6882672351632437,0.010880566801619434,0.015378942587548326,0.006316312997347479,0.6918226947698919,0.0006507599931796622,-8.685235895820366e-05,0.05049903301919231,690716.3917790917,0.0012765089812978075,0.010880566801619434,0.2077487658817817,0.6701358556747437,0.0008931549382396042,3.9927380084991455,3.000124216079712,0.5787920951843262,1.0,0.0,0.14067704310394086,,,0.07623681348000685,0.8184619566511488,,,0.008488344352998525,0.005809060632997955,0.01642905672949998,0.011915750384217253,0.03526693218210319,0.02739208558702744,12,17,0.25757575757575757,1.0,0.45386371414449156,831.4308737478389,0.0003103361268395317,0.09705370294896491,28,65,0.17195767195767195,1.0,0.3535335897833499,517.2592282117433,0.00022704116079729368,1.669824815320464,0.11656074086528566,0.06188717809717725,1.2009922066196526,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004946020431816578,0.018935158848762512,0.005761707201600075,0.004140250850468874,122
107,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9806910569105692,0.9806910157203674,0.9462499618530272,tensor(0.9606),0.9605990052223206,0.9740734696388244,-0.0689199566841125,479.0970635996547,2.05702543258667,0.9579713344573976,-0.1066489517688751,479.0970635996547,2.0217931270599365,7.471249077715253,0.9712424874305725,56.20124053955078,0.0004454912013898138,0.7725412845611572,2.210134148451769,0.014749398446220141,43.1268713600961,43.12810258166867,44.652978307011324,119.90527654884184,241.34953075380483,152.23925787120336,0.015633378222645433,0.011567781011564193,0.21039272163981734,0.6693731427002076,0.004259681329131126,0.1481509506702423,1.8190901279449463,22,5.406813046418817e-05,-2.927467957855179e-06,0.0002979681305309489,1348.224996547552,4.363699771051598,2.448732870424305,0.2369092789800002,32.666666666666664,0.018069283392810248,9850361.163131073,0.00010881965250850673,1598,1.5960546600860144,2.7388139859152023,0.008493031358885017,0.015993599075000225,0.00510936081749773,0.6825638378289008,0.0007276437468099627,-3.939758177729327e-05,0.053966554966568735,731938.6964352732,0.0014644845049251217,0.008493031358885017,0.21524032742791116,0.6435303092002869,0.0008886297582648695,3.971945285797119,3.0036025047302246,0.5764440894126892,1.0,0.0,0.14189898452865068,,,0.09192329727715216,0.7788104969330898,,,0.007008443705541151,0.008061579781569876,0.013580096545644472,0.014453112768725586,0.033992769840047315,0.0521702031482296,15,21,0.2,1.0,0.23855068479556066,858.7518329221213,0.0002214415065114908,0.12210456165508762,27,64,0.18233618233618235,1.0,0.4082652000441607,383.26292561233254,0.00030891057669274686,1.6718837728160667,0.10300583276442271,0.05429949893548144,0.843587097551575,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005044284276664257,0.019632825627923012,0.005872776266187429,0.004259681329131126,123
108,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9827235772357724,0.9827234148979188,0.9474999904632568,tensor(0.9593),0.9593285322189332,0.9719966650009156,-0.0750562250614166,479.09679126330656,2.0335261821746826,0.95457261800766,-0.1184906214475631,479.09679126330656,1.992522358894348,7.471677714064346,0.9135891199111938,57.981807708740234,0.00028234820820216555,0.847815215587616,2.1569197298673752,0.01372374691926126,41.252610091052084,41.2538164353728,42.54876279862855,104.59002297433959,218.58461992775426,174.81712088536668,0.014506162464812178,0.010853045230845737,0.20918290308928458,0.6887985594047151,0.0037956777960062027,0.15032297372817993,1.8173490762710571,22,4.267295154291434e-05,-7.978135041246466e-06,0.00025077700888066887,1446.6261616016434,4.555435738618854,2.5264733756291875,0.28171749087468123,29.555555555555557,0.015717048504262813,14399665.537644729,9.583113479023351e-05,3866,1.5966765417763251,2.7489286219912836,0.011286780851998244,0.014549328101498327,0.006059244279668951,0.6826088789319603,0.0006153585103174038,-0.00011504743746407989,0.05214813377682556,998566.2218265347,0.0013819176530755679,0.011286780851998244,0.20980627033660218,0.6725704669952393,0.0008910837932489812,4.0663957595825195,2.998384475708008,0.5756252408027649,1.0,0.0,0.13982014846904386,,,0.0871747737485784,0.8030242653430215,,0.003165847181801639,0.006022738471692536,0.011126739057473344,0.013822037151559198,0.01592368517191033,0.03152687306479466,0.028213040809168352,20,26,0.1368421052631579,1.0,0.21553909419222023,949.9380071575592,0.00013693030710331975,0.16296042715729883,26,63,0.19384615384615383,1.0,0.39998645564996316,432.37510244111434,0.0002947866698603915,1.6090719201185337,0.11398382636208393,0.060436293153426,0.6994570912118446,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004613334313035011,0.0186449121683836,0.00539969839155674,0.0037956777960062027,130
109,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.983739837398374,0.9837397933006288,0.9399999976158142,tensor(0.9532),0.9532117247581482,0.9734697341918944,-0.0690425559878349,479.09702863243,2.0501630306243896,0.9564931392669678,-0.1091565713286399,479.09702863243,2.008619546890259,7.500701409826809,0.9744167327880859,57.74137496948242,0.00015891995099082123,0.8671761751174927,2.000572622508658,0.014944808855688052,45.755837168884995,45.75718995094059,47.298629804599905,114.65512595618719,220.65911523106504,503.8251362913244,0.015793411239997113,0.011655036811475838,0.20087289765593902,0.6906466853078193,0.004098556470125914,0.1609930843114853,1.8232276439666748,22,3.865220085032259e-05,-8.322606911905842e-06,0.00029989352673371727,1491.7872256599076,4.898063595983531,2.5740011919105217,0.3044600439612776,68.22222222222221,0.016264369129616846,12243246.341563597,0.00010400032009836624,4881,2.113003464592996,2.7797797779711804,0.008981115502854633,0.01589062493365874,0.005133311206991923,0.673440832240785,0.0004916095681591251,-0.00010585355376347436,0.04851312495458698,962610.2909341163,0.0013227591041648753,0.008981115502854633,0.20210965277130283,0.6777525544166565,0.0008327302639372647,4.105728626251221,2.999938488006592,0.5877367854118347,1.0,0.0,0.14418931017025735,,,0.08399004984243416,0.8007266724078457,,0.0030320715234651843,0.008652030580340352,0.012284780645957977,0.012344622962573687,0.016175540968445555,0.033173056236801335,0.02962117483213609,19,27,0.15789473684210525,1.0,0.2878792192002358,776.3229279544228,0.0001904451033942517,0.18817246746583052,27,64,0.18233618233618235,1.0,0.3591399389365963,466.43565518315717,0.00025905958579334223,1.5730325089823671,0.11939751177590122,0.06348896830858251,0.634511059900844,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005024414509534836,0.020897265523672104,0.005890014581382275,0.004098556470125914,133
110,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9796747967479674,0.9796693921089172,0.928749978542328,tensor(0.9502),0.9501603245735168,0.9743477702140808,-0.0704959407448768,479.0968318813859,2.058016538619995,0.952132284641266,-0.1202204823493957,479.0968318813859,2.0259556770324707,7.47729427655836,0.9623309373855591,58.1563720703125,0.0004478058708627941,0.7906444668769836,2.2939713321882276,0.014252246170784133,42.8404823910248,42.841734577474355,44.30500941953677,123.53311105175031,262.32834028714814,175.05620658309107,0.015091291642363558,0.011448577366365953,0.22255322443627162,0.6918698173690719,0.003985582385212183,0.15044116973876953,1.8237724304199219,22,4.993091765057903e-05,-2.066799264977672e-06,0.0002623858868553999,1343.6683726104081,4.133973139778379,2.414937809012197,0.24397958566081088,21.555555555555557,0.019323685089697666,8560073.942832395,9.782560223298777e-05,2656,1.5929493768101453,2.67190540047745,0.010767346293662083,0.014962224615978185,0.006117901786276262,0.6905384342106791,0.0007363353032293769,-3.0479252796301068e-05,0.05706273924647637,580458.859843685,0.0014426420947171185,0.010767346293662083,0.22064914163050484,0.7248665690422058,0.0009995508007705212,3.967867612838745,2.9912731647491455,0.5724177360534668,1.0,0.0,0.13211435589204945,,,0.09336324986017719,0.7991115904652335,,,0.008320382699184354,0.006242241451304763,0.014117239409010442,0.016928749758298448,0.0340115666631992,0.027904979693592093,12,17,0.25757575757575757,1.0,0.2658774912218034,770.9130385755486,0.00029701147150890594,0.13853895052237894,26,62,0.19076923076923077,1.0,0.44366835021555273,491.0688501923122,0.0002556225159720603,1.650350402051837,0.10555532371289193,0.055718345874194726,0.761918026048862,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004744575824588537,0.018520647659897804,0.005539864767342806,0.003985582385212183,117
111,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9796747967479674,0.9796748161315918,0.9362499713897704,tensor(0.9512),0.9511919021606444,0.9784549474716188,-0.0545705892145633,479.0970421194152,2.105158805847168,0.9656133055686952,-0.0893646031618118,479.0970421194152,2.064147472381592,7.49586661674231,1.159956932067871,56.33054733276367,0.0004288982217985904,0.785065770149231,2.428340831725155,0.017726041501205714,51.84056795949849,51.84205254114576,53.48308665980664,146.09514837265127,300.2365496890502,353.27364269874505,0.01864683516680543,0.014007631580739144,0.2325442950007847,0.6802473199580691,0.004879475571215153,0.14370097219944,1.8299601078033447,22,4.701609587715187e-05,-3.9347735755638355e-06,0.00039740311032102413,1289.7418122239949,4.466142519784152,2.400024873071492,0.24136677713599003,16.88888888888889,0.018032360528054778,9844539.848143201,0.00010919442979795304,2637,1.6014164856861772,2.678294758832637,0.01125703564727955,0.018404987724892193,0.0065959703075291615,0.7069579448553762,0.0005863373520745441,-4.9070521562610066e-05,0.06180637251939868,789395.100132808,0.0013617628546099452,0.01125703564727955,0.22952845274863354,0.6455936431884766,0.0010829075472429395,3.719324827194214,2.988955497741699,0.55936199426651,1.0,0.0,0.13940384756079097,,,0.11147259179833759,0.7992918035829619,,,0.00700536622197161,0.00566604540840471,0.004897988236684923,0.01103979127032375,0.03128732420917931,0.029339089272136205,11,17,0.3090909090909091,1.0,0.5572650854130627,838.8644092152139,0.0003265487438302462,0.11562603118671463,30,72,0.16551724137931034,1.0,0.42303525991592383,551.7054143679098,0.00020814358686139584,1.7201641398188556,0.08210491449721483,0.042809909216536025,0.710090224965264,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005816067103296518,0.022557035088539124,0.006804636679589748,0.004879475571215153,120
