model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_acc_0,test_acc_1,test_acc_2,test_acc_3,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
172,False,0.01,ViT-B_16-in21k,False,0.03,0.9715446829795836,0.97999996,0.89,0.745,0.98499995,0.9194873796513635,54,24,7.433078813478148,3,2.2208591872185934e-06,3498111488.0,9.982166290283203,0.0,1.3700422048568726,31.053978949942476,0.18095727264881134,1.7828582525253296,22,0.09409209340810776,0.09069861471652985,-0.012308540491169861,0.0008881646893900662,-0.0010052315595655726,0.11287268954353198,1262.424306744806,5.459138731647939,2.6943530389363888,0.48649476250415824,22.888888888888886,0.016666043527088458,252136.3366130826,0.003464226969395225,28598,1.7088455259698863,2.4679664671250214,0.01866998577524893,0.2433184716994734,0.009595241174188546,0.6513720321113095,0.00036140980980029305,-0.00040904636478208414,0.018689674255511643,619625.1036801722,0.0014096547992387323,0.01866998577524893,0.09901055795660801,1.1386338472366333,0.001069432939402759,3.0856151580810547,3.0405325889587402
173,False,0.0,ViT-B_16-in21k,False,0.03,0.9705284237861632,0.97999996,0.875,0.78,0.98499995,0.9175275936658613,45,25,7.419043625828349,4,3.6241390262148343e-06,5983280128.0,9.206469535827637,0.0,1.1812231540679932,32.647495463480475,0.1918041706085205,1.779828429222107,22,0.08541618287563324,0.08218985795974731,-0.01876747899102204,0.00078754770973959,-0.0010618956186498562,0.13606270087742262,1234.188360327045,5.860348937004337,2.7021485929200306,0.47522989635194923,11.555555555555555,0.011268300231647193,331582.11669826927,0.0038644384480615306,7461,1.521727814804792,2.4434639478743447,0.01807379612257661,0.2892279555613505,0.009367580401467733,0.6479882214606835,0.0002885260565612044,-0.0003890361906762664,0.018262297440362292,905071.5879721767,0.0014157760560032685,0.01807379612257661,0.10596157962725336,0.9994799494743347,0.001181082334369421,3.2326815128326416,3.008387565612793
174,False,0.01,ViT-B_16-in21k,False,0.03,0.9623983502388,0.96999997,0.82,0.88,0.995,0.9044183521487745,61,28,7.451712040838315,6,2.389029987170943e-06,3384896000.0,10.296405792236328,0.0,1.643660068511963,59.27199889836748,0.18280334770679474,1.7351782321929932,22,0.12524525821208954,0.12207596749067307,-0.015507936097388536,0.000830397588646097,-0.00027581579976311793,0.09615199925367096,1418.88807666219,6.6970639918533825,2.9511208054397624,0.5037276908768615,12.666666666666666,0.02233319515206002,471466.0356514732,0.004731595886040212,39492,1.902325922411116,2.8072418965226498,0.014078399629972248,0.19191068650352364,0.007562530453142763,0.6018150223259268,0.00030885867128705607,-0.00010258712443631982,0.013301657584386272,1267583.843780781,0.001759873158405766,0.014078399629972248,0.07137939819126984,0.9403032064437866,0.0012680519139394164,3.029473304748535,3.0461344718933105
175,False,0.0,ViT-B_16-in21k,False,0.009,0.979674756526947,0.97499996,0.93,0.87,0.995,0.9480678132205731,68,29,7.402462708824569,4,3.1803626825421816e-06,3395351040.0,10.314298629760742,0.0,1.394353985786438,51.98898545947131,0.17603637278079987,1.742073655128479,22,0.14413821697235107,0.139489084482193,-0.011156730687515961,0.001068952513820519,-0.0006471710379922504,0.14571495115637462,1442.7432210888455,6.338828428216231,2.8522974715222813,0.49291453551062253,2.0,0.027775303328609047,342871.7450995966,0.004944987073446615,154398,1.5701439089206821,2.770343167465823,0.017805966643175946,0.23509166072289317,0.009157986111111112,0.6274009969365739,0.00037520525525268247,-0.00022715880625299284,0.0179525076401209,976834.9670623156,0.0017357039618990243,0.017805966643175946,0.08251781675679065,0.8010382652282715,0.001529642497189343,2.833709716796875,3.030918836593628
176,False,0.01,ViT-B_16-in21k,False,0.009,0.9715446829795836,0.98999995,0.935,0.78999996,0.97999996,0.9453253082309284,70,29,7.502583211049862,4,2.1653120256814873e-06,1595589120.0,10.9104642868042,0.0,1.4940149784088135,35.28455809016671,0.19894196093082428,1.7777976989746094,22,0.13160158693790436,0.12813544273376465,-0.009012715009889346,0.001157067929344254,-0.000597135613390037,0.1155223144355342,1319.1279533781249,6.26082162259971,2.8817946283287466,0.4707041029222459,10.5,0.02434072001879786,321402.9075284371,0.0054707160033974755,24593,2.029384074571523,2.7780719234308004,0.015994664250478203,0.22705143890858506,0.008561494242831934,0.6000755287317207,0.0004376506650621664,-0.00022586123322418947,0.01652735518907297,849730.2243389059,0.0020692497325397094,0.015994664250478203,0.0858801929708675,0.6588332056999207,0.001200095983222127,2.9684722423553467,3.0540390014648438
177,False,0.0,ViT-B_16-in21k,False,0.009,0.9766259789466858,0.97499996,0.88,0.81,0.995,0.9219597704176736,65,28,7.454974530631202,4,2.3887141651357524e-06,3536518912.0,10.344148635864258,0.0,1.3597657680511475,37.467102900019036,0.16867221891880035,1.8166749477386475,22,0.11384227871894836,0.10989811271429062,-0.0138083316808778,0.0010420031953283554,-0.0005746152058321013,0.1428806794967271,1487.7113059217982,6.205995626497907,2.7055762934097163,0.4870843241016408,21.555555555555557,0.013668709492967912,344634.0360710607,0.0032192523107639126,110463,1.79474343201773,2.5682867984699227,0.01662480079950301,0.26652605107476707,0.008619562089622524,0.6669526116780292,0.00041051183775662504,-0.00022637774790214315,0.02217618176165812,874785.4086343719,0.0012682697984930395,0.01662480079950301,0.1050016898054193,0.81621253490448,0.001365422154776752,2.806023597717285,3.024038314819336
178,False,0.01,ViT-B_16-in21k,False,0.009,0.9695121645927428,0.96,0.84499997,0.835,0.995,0.9052700953313773,61,27,7.5114582554614024,3,2.7840942493639886e-06,3883472128.0,10.538576126098633,0.0,1.3350032567977905,50.58415719291447,0.15672777593135834,1.7747584581375122,22,0.11959973722696304,0.11687313765287399,-0.0074202765309249385,0.0010347955356225563,-0.000636072890303331,0.09167001874153768,1291.548544685736,6.045547338590039,2.8085553245039803,0.46345423906856553,12.666666666666666,0.017828809668094633,436005.0438379798,0.004218086324023046,8199,1.9525676499556521,2.705155169950024,0.015503875968992248,0.19661280762685435,0.008385507972284833,0.6208837973167625,0.00043514642509948634,-0.00026747782087934547,0.016210226378150717,1036837.3656476936,0.0017737660402987114,0.015503875968992248,0.08267851992937889,0.4760516881942749,0.0009704219992272556,2.9834048748016357,3.065359592437744
179,False,0.0,ViT-B_16-in21k,False,0.01,0.9776422381401062,0.97499996,0.93,0.84499997,1.0,0.9458517242906456,59,27,7.451951671774209,4,3.469779130682582e-06,4120223488.0,10.390507698059082,0.0,1.3317797183990479,43.18813594458419,0.18474093079566956,1.7678241729736328,22,0.14172914624214172,0.1375795602798462,-0.010789674080683903,0.001194441541306818,-0.0008326082293791917,0.13042918972130205,1261.3296827276515,6.473357442768068,2.812395330318598,0.4832181036896168,9.555555555555555,0.02029702677319078,312242.75734937825,0.005457524857138297,9862,2.0601965560804194,2.6691290322114294,0.01547686573211247,0.22600739692053484,0.008386101409357223,0.6358539444419642,0.00040727482610065647,-0.0002838986821464781,0.015164222015168136,915734.7752933251,0.0018608801031164445,0.01547686573211247,0.07706289479236407,0.6397833824157715,0.001415448379702866,2.8180501461029053,3.0276548862457275
180,False,0.01,ViT-B_16-in21k,False,0.01,0.9735772013664246,0.95,0.89,0.92499995,1.0,0.9294183582844321,61,26,7.520866223439539,4,2.5600518256396754e-06,1923600128.0,10.822209358215332,0.0,1.3077661991119385,36.96612963425329,0.17697574198246002,1.8179689645767212,22,0.13724550604820251,0.1328917294740677,-0.007030854099191394,0.0011817874200945357,-0.0007112309894509402,0.15725631446155108,1474.4200841832126,5.935369987638106,2.7251364857139735,0.49152864891309883,15.25,0.011226938297791846,298529.5874743721,0.003448003059662511,46661,1.5411141612542967,2.613565332886827,0.01742160278745645,0.26446557668751575,0.008845528455284555,0.6566115933285843,0.000441796154040528,-0.0002658846415459044,0.021977244454073355,798554.9620223502,0.0012889919680452383,0.01742160278745645,0.09886708296414701,0.714852511882782,0.001485119224525988,2.8714284896850586,3.0530662536621094
181,False,0.0,ViT-B_16-in21k,False,0.01,0.9756097197532654,0.955,0.89,0.85499996,0.97499996,0.9208379269313084,60,27,7.4578096275358545,6,2.3505765511799837e-06,2810084864.0,10.620579719543457,0.0,1.55231511592865,47.30623697729929,0.16077792644500732,1.8050481081008911,22,0.1270323544740677,0.12277660518884659,-0.012603514536887525,0.0009879071941797976,-0.000911931977703378,0.13011607987947166,1344.0235502954195,6.323049092209472,2.7140458589519127,0.49197071309147844,6.0,0.01343899155870707,251293.63394771406,0.003332749818226727,28617,1.587337422284777,2.61894385768287,0.020571178465915312,0.23877962466781769,0.010279880302763599,0.66675281167522,0.0003958695003309292,-0.0003654250575107276,0.020893093440417232,627112.6961423119,0.0013354837475517355,0.020571178465915312,0.09568264184056799,0.7537322640419006,0.0012983382912352681,2.6971254348754883,3.0493998527526855
182,False,0.01,ViT-B_16-in21k,False,0.01,0.9725609421730042,0.97999996,0.91499996,0.84999996,0.98999995,0.9414057234760098,59,27,7.466993189700721,4,3.0682772376167122e-06,5048781824.0,10.598443031311035,0.0,1.3288432359695435,36.311026554765995,0.16364187002182007,1.7675530910491943,22,0.13215093314647675,0.12874996662139893,-0.00910847269041796,0.0009558475045218919,-0.0004589979955198889,0.1434341882690371,1489.2912011027977,5.570303916557747,2.7839775605219215,0.4780088592335771,4.666666666666667,0.01594927932414064,383300.6509619979,0.004565790147906301,13924,1.8660393112602593,2.632670555647425,0.01136950904392765,0.26873635212002833,0.006107226107226108,0.6338658071847981,0.0003746512199489341,-0.00017990751541943194,0.022035847611210097,977914.7901688556,0.0017895939036724016,0.01136950904392765,0.10533312089348595,0.7001768946647644,0.001520689926110208,2.906074285507202,3.033581256866455
183,False,0.0,ViT-B_16-in21k,False,0.03,0.9756097197532654,0.98999995,0.95,0.74,0.97999996,0.9456230344442526,65,29,7.353602237557108,5,2.1565024326264393e-06,1968779520.0,10.937496185302734,0.0,1.5591988563537598,75.0175531128722,0.15558405220508575,1.771639347076416,22,0.14337193965911865,0.13962803781032562,-0.011581795369347456,0.0008990378944609523,-0.00015554743652755035,0.11305188439796465,1212.4590197704779,6.9361732281627475,2.813129493256185,0.4935459896464489,6.5,0.018114736126071698,401750.56751924986,0.004945972263500445,100987,2.1826298774327477,2.7806913702201754,0.018058491895701193,0.21607193641414407,0.01014708026536415,0.6372630322799568,0.0003514775218339821,-6.081104785506385e-05,0.01727893311843221,1027630.3838359031,0.0019336204626843585,0.018058491895701193,0.08447300105210082,0.7307660579681396,0.0012659062631428242,2.5102992057800293,3.0423994064331055
184,False,0.01,ViT-B_16-in21k,False,0.03,0.9735772013664246,0.96,0.89,0.835,0.98499995,0.9216758660510873,57,27,7.537008088958377,4,2.8131612452853005e-06,2579806208.0,11.003402709960938,0.0,1.3157124519348145,34.24902966092326,0.16123919188976288,1.8220741748809814,22,0.14577452838420868,0.14147648215293884,-0.012116802443430932,0.0010062739202684981,-0.0007443522188894181,0.1483980228892649,1310.977380435122,6.604459913244385,2.8403981816243307,0.4817621472215433,48.5,0.01717300674451024,401666.6602550816,0.005655107516791269,15920,2.1015787521283094,2.744993761076352,0.013509867406722173,0.2517966592437822,0.0076550714848587186,0.6139556796514554,0.00034803947604563094,-0.00025744874190816757,0.017752221136745308,1161324.2471115054,0.0019559293348281907,0.013509867406722173,0.08708878936440274,0.7041772603988647,0.0015413353685289621,2.7434961795806885,3.062476873397827
185,False,0.0,ViT-B_16-in21k,False,0.03,0.967479646205902,0.965,0.905,0.865,0.98999995,0.9333379302554368,50,24,7.38989603855883,6,5.872958809050033e-06,10423584768.0,9.806571960449219,0.0,1.4490119218826294,47.9654556478921,0.20632129907608032,1.7702199220657349,22,0.12681663036346436,0.12240197509527206,-0.015296105012047923,0.000553426048598096,-0.00015127871260845935,0.1179737835442258,1279.175741643484,8.626235946639637,2.9015257695762484,0.4994579406084815,40.25,0.011606676310909612,582018.9651470452,0.006081377219750869,61079,2.2282948904645696,2.7675038123584437,0.01850340136054422,0.23017321623410808,0.009892334886710591,0.6039893416231962,0.0001881968664337036,-5.144351117205678e-05,0.013642409184901054,1711529.329182271,0.0020680199816528405,0.01850340136054422,0.0782722043612779,0.7424756288528442,0.001356427907012403,2.9499855041503906,3.003002643585205
186,False,0.01,ViT-B_16-in21k,False,0.03,0.9715446829795836,0.96999997,0.885,0.85499996,0.995,0.9269459624905073,55,26,7.439122297969183,4,2.85782698483672e-06,3305911040.0,10.640316009521484,0.0,1.2859874963760376,79.07059598508438,0.1892603188753128,1.7474987506866455,22,0.13872641324996948,0.13514715433120728,-0.010365662990588635,0.0010385953406150533,-0.0007545470962921357,0.13173351400333091,1573.8943152840789,6.691718304792997,2.8729410573442946,0.49272763032664524,0.0,0.018591016859396466,438596.6145979363,0.004345336370263001,107527,1.8544225421078253,2.7342563404388516,0.014502389762565527,0.23656831905921913,0.0076575187583513196,0.6357216161178477,0.0003881767059247973,-0.0002820132029249206,0.018401891664932047,1173497.52357313,0.0016240765795915418,0.014502389762565527,0.08841779391719902,0.7847486138343811,0.0015233963495120406,2.9329471588134766,3.053346633911133
187,False,0.0,ViT-B_16-in21k,False,0.009,0.9776422381401062,0.97499996,0.90999997,0.865,0.995,0.9397298657490507,66,29,7.526957610831086,4,4.000085937150288e-06,4357908992.0,11.032622337341309,0.0,1.3961375951766968,51.83381590609158,0.16297876834869385,1.776052713394165,22,0.16293126344680786,0.15871860086917877,-0.0065879424602737335,0.0010491744557112792,-0.0011002683580109043,0.1516586972789465,1509.9587229863755,6.382108283358278,2.912811648941484,0.44341661423289735,8.75,0.018957971704648156,420840.1953061849,0.005006895817445629,34468,1.7758184851104677,2.8496783953373273,0.01723639455782313,0.25159624031672867,0.008843537414965985,0.6246284273265053,0.0003592255009559788,-0.00037671949083201763,0.01777895493007007,1229129.8337996388,0.0017143046670374746,0.01723639455782313,0.08614371636052232,0.48733657598495483,0.001612470019608736,2.695173501968384,3.0501866340637207
188,False,0.01,ViT-B_16-in21k,False,0.009,0.974593460559845,0.97999996,0.90999997,0.78999996,0.97999996,0.9317034502571624,68,27,7.512211267697646,3,2.5024196474987548e-06,2574268160.0,11.155389785766602,0.0,1.1733061075210571,36.10965388070902,0.16731984913349152,1.7943055629730225,22,0.135969877243042,0.13216587901115417,-0.009610406063410225,0.0009098622747681626,-0.00024352878375482538,0.13586018885978046,1395.008216438107,5.704989795149657,2.746084972769979,0.4754564545692787,19.6875,0.016170920876041738,376733.52896845253,0.004790202250968714,25478,1.991925914662611,2.6228863023863025,0.015220268481754584,0.2357106421536892,0.00799503011641412,0.6467073170291078,0.00037209920032332214,-9.959404857923747e-05,0.022722618081882556,921194.2019439932,0.0019590112536741833,0.015220268481754584,0.096396720291476,0.7440970540046692,0.0013641592813655734,3.0041697025299072,3.0524113178253174
189,False,0.0,ViT-B_16-in21k,False,0.009,0.9766259789466858,0.98499995,0.93,0.77,0.96999997,0.9381092281653434,58,29,7.376345982270951,4,2.9086379527143436e-06,3199371264.0,10.412915229797363,0.0,1.3232769966125488,46.35867787383423,0.16703471541404724,1.7778230905532837,22,0.1300193965435028,0.125855952501297,-0.011416172766063704,0.0006530936903203115,-0.0007390688613410244,0.12417461121328192,1333.1909785646992,7.2805010778519845,2.826086039220322,0.4990995762954817,12.666666666666666,0.015497798399407332,382549.52896701323,0.003956317198415747,28072,2.1172142178989617,2.7530870250776016,0.018980502701432936,0.2271413287499069,0.009850537899318388,0.639970871154315,0.00025207997835435597,-0.000285264517368422,0.018499437932959932,991116.7280581982,0.001527052498840012,0.018980502701432936,0.08767162079340662,0.6453326344490051,0.0013441804330796003,2.6128151416778564,3.040113925933838
190,False,0.01,ViT-B_16-in21k,False,0.009,0.9725609421730042,0.98499995,0.905,0.81,0.97999996,0.9339195480790472,57,24,7.460468044972775,3,2.455809408274945e-06,3974653184.0,10.510174751281738,0.0,1.364963173866272,48.752213635795215,0.1719624400138855,1.7608404159545898,22,0.12409983575344086,0.12104029208421707,-0.010273646638905433,0.001103881119732197,-0.0007071947647127592,0.1170152432757893,1418.297597673013,5.7843731686977975,2.8077981103035885,0.49055612933949433,4.222222222222222,0.014662604836952482,344204.75782846846,0.0035415885350275024,49643,2.0292530122333434,2.728274999210696,0.017543148853415444,0.23193174655323495,0.009002250562640661,0.6311696152171326,0.00044716996487148086,-0.0002864767388467956,0.01920185002205648,849701.824822759,0.001434658126716563,0.017543148853415444,0.0939529688731858,0.8140252828598022,0.001241841702722013,2.8907229900360107,3.0488944053649902
191,True,0.0,ViT-B_16-in21k,False,0.01,0.9776422381401062,0.97999996,0.9,0.84,0.98999995,0.9344597648774595,53,27,7.401462742988283,3,6.552789727720665e-06,16121625600.0,10.684853553771973,0.0024707484990358353,1.1456984281539917,34.043138871778865,0.16862432658672333,1.7538890838623047,22,0.15950946509838104,0.1538785696029663,-0.015941238680679475,0.0009659258273673626,-0.0003795347136798413,0.26922633332036866,945.4705440021926,6.486748637437206,2.6800819471051485,0.4912733599198787,20.25,0.016443730646094945,373182.28230852744,0.0072319250189415785,2975,1.8526288605268348,2.4617492366325644,0.010748792270531401,0.3861534558788431,0.00688290775247297,0.6492003854994958,0.00025922984569503617,-0.00010185743234400853,0.019390989607946038,1390528.185171409,0.0019408641299255337,0.010748792270531401,0.1036337345810282,0.9804545044898987,0.0024736218620091677,3.0193545818328857,3.001262903213501
192,True,0.01,ViT-B_16-in21k,False,0.01,0.9756097197532654,0.945,0.895,0.87,0.98999995,0.9222160800655851,40,23,7.4615732527015854,6,7.5309535532142036e-06,20930990080.0,10.365675926208496,0.0,1.521390676498413,61.895711563449574,0.1663924902677536,1.7654167413711548,22,0.1575862616300583,0.15134094655513763,-0.0160131204970586,0.00079674677443015,-0.0007416353832474491,0.3010491439159721,859.966141332188,6.535060268438821,2.5994383069266855,0.49923334829344646,22.5,0.016908585046645844,353402.1248585035,0.007039393822073811,1715,2.0789764987833306,2.3352803763902514,0.010747004933051444,0.4148244102385783,0.007156879665185313,0.6742215478233305,0.00020579736883369863,-0.00019156225342075817,0.02008521175875483,1368200.2058042157,0.0018182549061771505,0.010747004933051444,0.10714793696323632,1.0547518730163574,0.002815102692693472,2.835677146911621,2.9825987815856934
193,True,0.0,ViT-B_16-in21k,False,0.01,0.9715446829795836,0.96,0.885,0.84999996,0.98999995,0.921945968626165,48,26,7.451598363302659,3,8.524052645952906e-06,23834959872.0,10.770950317382812,0.0,1.1522525548934937,45.778083796580255,0.17067277431488037,1.7479491233825684,22,0.17041881382465363,0.1642618477344513,-0.01638935458090721,0.0011976079830273208,-0.0006333751622519656,0.3198623344425613,900.1066436429942,6.071388244478862,2.632060939444135,0.4880106890099093,15.25,0.01882742416632254,255838.5733239374,0.007817812457450305,2137,1.7025780630712108,2.3557453080152935,0.010423925667828108,0.42226354034319247,0.006832349664604519,0.6552250940685542,0.00028895274657463597,-0.00015281752466717903,0.018620330818534536,1060361.3374025067,0.0018862419015428854,0.010423925667828108,0.10188159534157723,0.9828983545303345,0.0029949701856821775,3.066554307937622,2.993030548095703
194,True,0.01,ViT-B_16-in21k,False,0.01,0.9766259789466858,0.965,0.895,0.84,0.98999995,0.9266758660510873,54,28,7.431466260791712,3,1.00725101219723e-05,30198599680.0,10.606376647949219,0.0022630877792835236,1.1555230617523193,32.53518740323973,0.1661793440580368,1.7663295269012451,22,0.16581931710243225,0.15944570302963257,-0.01684893969830471,0.000998916836315471,-0.0005624998109971988,0.3062127784126403,937.9326116165822,6.024822349955518,2.6266540923377173,0.4907144181315506,14.75,0.016246588429920272,275284.97342707816,0.007235166280471983,1586,1.8398011629378404,2.3771932043015083,0.011672473867595819,0.41107326526944676,0.007142857142857142,0.6555428168519241,0.0002410252054538479,-0.0001357236437436127,0.017827464152711314,1140904.727721401,0.0017457483534073256,0.011672473867595819,0.09918645503247167,0.9357815384864807,0.0030128383077681065,2.955594778060913,3.001847982406616
195,True,0.0,ViT-B_16-in21k,False,0.03,0.9725609421730042,0.93,0.905,0.89,0.995,0.9230402140144978,52,26,7.497087838582724,5,1.7488098819740117e-05,50884149248.0,10.750082969665527,0.0,1.5494763851165771,26.961767899101314,0.16526807844638824,1.7914785146713257,22,0.23709973692893982,0.22775858640670776,-0.015017628696242598,0.0013598709597922897,-0.000536847985441864,0.5436168167271919,807.9926708966299,5.83958161098419,2.57178514069141,0.48053863135161706,30.6875,0.020027908976045533,214492.70510975437,0.010612129866679358,3593,1.5719510433455657,2.3019178473142077,0.011397748592870542,0.5361806042406023,0.00764846235418876,0.6624199715054472,0.0002410317933612536,-9.515419789945173e-05,0.017078360107259365,1210140.7811426588,0.001880958380366437,0.011397748592870542,0.09503591190609853,0.9694082140922546,0.0051798140630126,2.9845616817474365,3.0062828063964844
196,True,0.01,ViT-B_16-in21k,False,0.03,0.9735772013664246,0.955,0.88,0.84499997,0.98999995,0.9174999911356576,43,23,7.453039278871804,5,1.1208691830688622e-05,32702500864.0,10.721822738647461,0.0,1.5250943899154663,50.199653284520544,0.16388297080993652,1.7634652853012085,22,0.2071239948272705,0.19960977137088776,-0.014034167272567016,0.0009677389771514186,-0.0011587050720663532,0.44540012901177206,825.6179543691303,6.026453204471229,2.5800455133392814,0.4933326697880378,35.25,0.017694006277234848,251784.94565359325,0.009675930815956552,3196,2.1144484278639424,2.3089235880954093,0.012383855981416957,0.5039951260729298,0.00806212469419527,0.6728107295611508,0.00020308870952318413,-0.00024316466893821315,0.019615772452464646,1199781.641719548,0.0020305809214560835,0.012383855981416957,0.10576789813743695,1.0586364269256592,0.004521959461271763,2.7522904872894287,2.993847370147705
197,True,0.0,ViT-B_16-in21k,False,0.03,0.9715446829795836,0.95,0.905,0.81,1.0,0.922513807386952,39,24,7.467155106086354,5,5.4429307056125253e-05,171635867648.0,10.608829498291016,0.0,1.4906505346298218,40.11213960072735,0.17375046014785767,1.751979947090149,22,0.33100154995918274,0.3184208571910858,-0.01659609930356509,0.002481356924766675,-0.0018197030849838613,1.3181731426635412,883.0427103852141,6.795661988943557,2.6582153804661237,0.4906411507043814,13.040000000000001,0.017408416460666636,121922.8195099225,0.014338611902056441,1135,1.8675807866641962,2.4093861994883183,0.009980282527077763,0.8537070506365436,0.006588587983936819,0.6564948652628843,0.0002854691356913115,-0.00020934879213795217,0.017446659620402274,1059778.4235960315,0.0016495938644451032,0.009980282527077763,0.09821521675224337,0.9834484457969666,0.011236265301704407,3.023024559020996,2.9788625240325928
198,True,0.01,ViT-B_16-in21k,False,0.03,0.9725609421730042,0.96,0.88,0.905,0.995,0.9266482568173973,48,25,7.416497415860617,3,1.3803121873934288e-05,38197956608.0,10.200186729431152,0.0,1.376762866973877,53.370983845778724,0.1694762259721756,1.7569684982299805,22,0.20813113451004028,0.20015771687030792,-0.0163787083257895,0.0011499747561156794,-0.0006300991840187771,0.4690663715951908,825.0366892778133,6.013107020317358,2.5829457036792527,0.49811421564444697,14.25,0.020355899881804997,242131.87023805716,0.009788840994807814,3135,2.040786231536221,2.331204239922751,0.015548780487804878,0.5102121083480826,0.009798107099612029,0.6716749826237455,0.0002278017586318698,-0.00012481813863285857,0.01840652591582769,1222315.134626109,0.0019390992702630703,0.015548780487804878,0.10106936223773957,1.0855432748794556,0.004522149916738272,2.8653173446655273,2.9873640537261963
199,True,0.0,ViT-B_16-in21k,False,0.009,0.9776422381401062,0.97999996,0.9,0.84,0.98999995,0.9344597648774595,53,27,7.399182660286019,3,6.386709628714016e-06,15996918784.0,10.680397033691406,0.0023556037340313196,1.1444816589355469,35.17565495534467,0.1682632863521576,1.7531440258026123,22,0.1584058701992035,0.15280361473560333,-0.015941238680679475,0.0009230111095375394,-0.00042862873786515896,0.26362243712470035,914.3278310598502,6.3921925994503015,2.649442912152997,0.49260260653901444,18.5,0.01686885572105837,343941.99786740006,0.007356764015497494,2972,1.8568415457381429,2.431183958411354,0.011502063827645225,0.3829572257735606,0.007310614782408472,0.6541056487075503,0.0002502635663480064,-0.00011621761272541723,0.019380447005724354,1268511.7927937622,0.0019946997207439315,0.011502063827645225,0.10383433392199021,0.9834683537483215,0.0024411112535744905,2.9673335552215576,3.0000979900360107
200,True,0.01,ViT-B_16-in21k,False,0.009,0.9756097197532654,0.95,0.9,0.85999995,0.98499995,0.9244459675181222,41,24,7.4585750685233165,6,7.464037935278611e-06,20953653248.0,10.319920539855957,0.0,1.522538661956787,62.304264911168204,0.16699063777923584,1.7636805772781372,22,0.15505997836589813,0.14891347289085388,-0.0160131204970586,0.0007899970471411,-0.0007343950469940541,0.2935825864201464,825.1187384941537,6.606377296828375,2.6001564755651643,0.500327755906754,22.5,0.01682408929500297,357727.3985402402,0.007148183736163556,1470,2.0730669862427344,2.3300749545485995,0.01107419712070875,0.41022659489883284,0.007449127906976746,0.6715453662535412,0.00020575384906093702,-0.00019127236434589108,0.01991477035017919,1373503.2921522642,0.001861736466975225,0.01107419712070875,0.1068430605935689,1.0545642375946045,0.0027545117773115635,2.8337464332580566,2.980982780456543
201,True,0.0,ViT-B_16-in21k,False,0.009,0.9715446829795836,0.945,0.895,0.88,0.995,0.9238781498101484,40,23,7.477235107882895,3,1.0507024853723124e-05,30993250304.0,11.004249572753906,0.0026469489093869925,1.181630253791809,43.61265051110677,0.17247894406318665,1.7551043033599854,22,0.16891102492809296,0.16260004043579102,-0.01599886806794895,0.001237831993573485,-0.0005129284023834815,0.3039682321292735,879.5464153444047,6.023406962871931,2.628559471778534,0.48428416196778123,16.6875,0.01906351741342444,281357.6124969469,0.007616494006037935,1588,1.8268517292166364,2.3645993045998455,0.009345541960402992,0.40679498900688127,0.006215110628969196,0.6573903606985192,0.0003033425520922444,-0.00012569800175383638,0.018254564459090235,1148119.3579143127,0.0018664945996287026,0.009345541960402992,0.0996889998490961,0.9935882091522217,0.00258600153028965,3.122032403945923,2.986506938934326
202,True,0.01,ViT-B_16-in21k,False,0.009,0.9776422381401062,0.965,0.895,0.84,0.98999995,0.9266758660510873,51,26,7.430172009929498,3,9.30865735426778e-06,27812110336.0,10.593094825744629,0.0,1.368940830230713,32.94808489482768,0.1661909520626068,1.7656012773513794,22,0.1606520712375641,0.15446557104587555,-0.01684893969830471,0.0009612817862098232,-0.000538916252243027,0.2891894849630366,938.3358260371137,6.046243750274201,2.6255108569460606,0.4910107327565912,14.75,0.016330042556687383,284676.7671883204,0.007015494932069008,1586,1.8377957425836278,2.3736998516574963,0.011672473867595819,0.3996006567704665,0.007142857142857142,0.6559428380595048,0.00023965062776439475,-0.00013435355480728747,0.017973730333561606,1141889.7345605397,0.001748985345350983,0.011672473867595819,0.09962172465052224,0.9494076371192932,0.0028314231894910336,2.9612696170806885,3.002074718475342
