Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_sketch,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_sketch,test_ANE_sketch,test_l2_sketch,test_EMD_sketch,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_cartoon,test_rankme_id,test_alphaReQ_id,test_rankme_cartoon,test_alphaReQ_cartoon,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
98,98,True,0.0,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.9014778137207032,0.9230769276618958,0.8676844835281372,tensor(0.9686),0.9644454717636108,0.8680721521377563,-0.5073150992393494,479.09847532584047,1.671360731124878,0.587480902671814,-1.24774432182312,479.09847532584047,1.6923151016235352,0.6469488739967346,-1.1102746725082395,479.09847532584047,1.7217978239059448,0.5966260433197021,-1.2239724397659302,479.09847532584047,1.799692153930664,7.395664118386271,0.1506946086883545,50.75993347167969,6.785690766264452e-05,1.226361870765686,0.5464151988981629,0.0018976994549659,46.93439553992694,46.94574014459069,48.09872938683316,130.11005415032807,235.5098751493977,170.9973458260032,0.0019866237234822,0.0018290822275304,0.0996692790167234,0.5241568345501368,0.0005922398413531,0.1670755743980407,1.778660535812378,22,1.231635573502465e-05,-3.966107245196362e-06,6.807648836264014e-06,1095.0720559168224,5.157726693152526,2.751899835909871,0.4283384128641657,20.222222222222225,0.0302073788062768,30120583.461959343,3.061785619306576e-05,1941,1.2240394419889409,2.645620470189175,0.0140666982772245,0.0019286142441077,0.0081373943603045,0.6033563166480516,0.0006179136861148,-0.0001989802813366,0.0171351668467371,600368.3490067148,0.0015361031143466,0.0140666982772245,0.0967589107047754,0.6106630563735962,0.0001981553068617,4.372348308563232,2.971630811691284,0.6096293330192566,1.0,0.0,0.195309794800415,,,0.0651662362178528,0.8514042763516825,,,,,0.0212649829042611,0.0222883156480506,0.012344197909673,0.0275319909684798,17,31,0.2279411764705882,1.0,0.3636731500435616,444.98301664793337,0.0004717986280651,0.5181649066553308,21,54,0.2571428571428571,1.0,0.3218430118937682,345.0597866303935,0.0005653150686404,1.280560755175351,0.100637169084659,0.0529846996301175,0.1942184192562468,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006460570148192,0.0041203005239367,0.0008329809061251,0.0005922398413531,112,0.170999526977539,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.4200805109424713,0.2762857020163146,0.4392810918251892,0.5066363022031124,0.5881598517041356,17.565549667283044,247.0871579540282,71.27463435847066,11.326788799574496,2.208462249434361,4.727377140193969,22.555385933005724,13.401494379822877,3.7855254105222036,1.4455858377596116
99,99,True,0.01,ViT-B_16-clip-laion2b,False,0.01,1.0,1.0,0.8472906351089478,0.8846153616905212,0.8982188105583191,tensor(0.9791),0.9757289290428162,0.9654260277748108,-0.1576679795980453,479.0988207831168,1.7186042070388794,0.7120137214660645,-0.8946343064308167,479.0988207831168,1.748335838317871,0.7637895941734314,-0.7679722309112549,479.0988207831168,1.7769511938095093,0.7539054751396179,-0.7806234955787659,479.0988207831168,1.834031343460083,7.487234710025319,0.264404684305191,42.80890274047852,4.025922407890903e-05,1.239116907119751,0.8404066500018271,0.0034588967184454,51.00308608274475,51.01044603876411,51.6792562360326,157.96436356101538,379.0840997748994,312.58212423641004,0.0035743164747739,0.0031258434830103,0.1385405725819019,0.4954824609069248,0.0012535912683233,0.1526016443967819,1.8207017183303835,22,7.265622681010567e-06,-3.4085004085861056e-06,2.109933311055922e-05,1073.6540815659305,4.353677063178268,2.643879112896613,0.3802813031827693,0.0,0.0197671028119875,24659790.88026417,4.921400348751015e-05,109,1.8968504013072016,2.5762847023679587,0.003556187766714,0.0037829708785262,0.0027534047857132,0.6364821680813026,0.0002816162447813,-0.0001321138157387,0.0316984802735115,636215.9184568479,0.0019075395539816,0.003556187766714,0.1466283182484246,0.4995192885398865,0.0004426059895195,3.425467014312744,2.9767520427703857,0.5596849918365479,1.0,0.0,0.2492800819959277,,,0.0551527759267734,0.893577017137476,,,0.0034067946279809,0.0038282536153528,0.0038895091805751,0.0058992161622809,,0.0342464333495606,17,31,0.2279411764705882,1.0,0.6764299479560677,428.3792061183327,0.0003525983772741,0.4360619883665352,21,53,0.2523809523809524,1.0,0.1184958538002479,300.9219779220688,0.0005179213250175,1.4719611805172197,0.0459884155581225,0.0235353853192524,0.1054630231137381,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0013008264359086,0.006539047230035,0.0015444249147549,0.0012535912683233,113,0.1376959085464477,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.6004040375513401,0.4536900689238351,0.6820703519332042,0.6947323513527649,0.7241115258385926,20.442534337921824,301.2870238860563,81.03849781373809,12.427653923232022,2.518584486198206,6.967783526074021,40.30555863594984,20.688708800673407,5.048851460513627,1.7649619183758545
100,100,True,0.0,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8342246413230896,0.8823529481887817,0.8983957171440125,tensor(0.9776),0.9729726910591124,0.9739550948143004,-0.1165899559855461,479.09906268308913,1.7347699403762815,0.7390007972717285,-0.8072907328605652,479.09906268308913,1.7735998630523682,0.7941421866416931,-0.6718918085098267,479.09906268308913,1.8004132509231567,0.7903413772583008,-0.6702508926391602,479.09906268308913,1.8483694791793823,7.493916030081407,0.2941612005233764,44.28102493286133,3.549720349838026e-05,1.2020939588546753,0.891699684409498,0.0037880075326803,54.02139757544544,54.02894829016991,54.7441028292698,170.6512894764164,414.7690609961762,340.3994485336622,0.0039105250472744,0.0034520965551791,0.1472758213177885,0.5145040033181222,0.0013686183374375,0.1491708159446716,1.8237229585647583,22,8.776033170587071e-06,-2.253938158972301e-05,2.5679745494394524e-05,1095.0097981872684,4.454897110441411,2.635781198875553,0.3530185709677101,1.0,0.0195236718839977,19297367.89568736,4.788831804997537e-05,253,1.979081723652959,2.6228870017807773,0.0041291291291291,0.0042496905593189,0.0030890023150085,0.6426879187489521,0.0003305172584865,-0.0008488635296406,0.0364235683479041,512391.8229084934,0.0018035387222066,0.0041291291291291,0.1600490847421059,0.472117006778717,0.0004927731351926,3.368879556655884,2.9663994312286377,0.5565539598464966,1.0,0.0,0.2419294238328569,,,0.098145882949949,0.8517628832805442,,,0.0030351882000623,0.0039064125857311,0.0039108775118562,0.0050946631609062,0.003106869637731,0.0310372226732196,15,28,0.2666666666666666,1.0,0.6613481365656737,329.1557478456443,0.0005728547950246,0.3891895707319578,23,57,0.225296442687747,1.0,0.1423607643056113,348.74139846265365,0.0004676775248305,1.5254697436269178,0.042670342820562,0.0218002842107093,0.1096389678179478,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001420201617293,0.0070431344211101,0.0016829883679747,0.0013686183374375,112,0.1422532796859741,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.6277605881022388,0.4775886040038824,0.7173385658170841,0.7232701352349207,0.7453256035279932,21.18493787026923,301.67139177887486,82.9922240055285,12.922677378228494,2.622076164329132,7.478744241620278,42.43317869024989,22.20254858792934,5.407539627253054,1.848010881394902
101,101,True,0.01,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8502674102783203,0.9358289241790771,0.9010695219039916,tensor(0.9709),0.9650506973266602,0.9628884196281432,-0.1721985638141632,479.09881810801073,1.6852076053619385,0.7290657162666321,-0.8581588864326477,479.09881810801073,1.7467262744903564,0.797151505947113,-0.6933966279029846,479.09881810801073,1.772677302360535,0.7717752456665039,-0.7384676933288574,479.09881810801073,1.832357406616211,7.451153848942874,0.2513030171394348,50.88579559326172,6.887402741995174e-05,1.0799542665481567,0.8821863694743204,0.003361907770889,67.02503299345435,67.03817935072382,68.17215704002253,211.6681103469753,353.78169206979544,185.45772984862987,0.0034705445224716,0.0031265274082699,0.1475493540191488,0.5698970535793172,0.001146434340626,0.148101657629013,1.8196722269058228,22,1.3404858834044091e-05,-7.85103883015769e-06,1.8168725429377748e-05,1187.971830338555,4.768921912370126,2.643510436560825,0.3548529632012075,38.88888888888889,0.0192851063263023,28641211.841859773,3.686040902441444e-05,1187,1.390907443359734,2.6392830811981454,0.0081815114709851,0.0035654379331725,0.0050164667137144,0.6526521350998111,0.0005699028776109,-0.0003337841798152,0.0328398877592126,673678.6496542001,0.001567107370162,0.0081815114709851,0.1515833426244107,0.4283543229103088,0.000457978574559,3.833623170852661,2.9660823345184326,0.5741367936134338,1.0,0.0,0.219861852075281,,,0.0525457968724306,0.8899319117428017,,,,0.0034579145792264,0.0142629474518716,0.0141277095861475,0.0109921691467644,0.0146815506207575,15,26,0.2476190476190476,1.0,0.4857545320512323,491.5711314334778,0.0004636965823823,0.3356473264059619,25,62,0.2066666666666666,1.0,0.3006734455657359,446.5730245886589,0.0003402757490492,1.5002248667118956,0.0820639034410712,0.0427876109054449,0.244494435036303,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011918760137632,0.0060394397005438,0.0014192605158314,0.001146434340626,120,0.1454547643661499,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.620824899361226,0.4637832709399369,0.6905342613188071,0.7187317622597845,0.7489193909522303,20.04882942366839,261.48870151225225,80.6864069317492,12.890199371033123,2.635516032388451,7.045712947220431,35.98874954097353,21.23336392373063,5.3827373248044195,1.8632468468107004
102,102,True,0.0,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8620689511299133,0.9444444179534912,0.8753180503845215,tensor(0.9716),0.9655086994171144,0.9504765868186952,-0.2174809426069259,479.0987877148585,1.6809930801391602,0.7085853219032288,-0.9161079525947572,479.0987877148585,1.7354283332824707,0.7784239053726196,-0.7597684264183044,479.0987877148585,1.7564688920974731,0.7506864666938782,-0.8022415637969971,479.0987877148585,1.8234846591949463,7.44149007242826,0.2334123402833938,50.60194396972656,7.47888334444724e-05,1.115449070930481,0.8204493728456479,0.0031501133118876,65.51834110182102,65.5317466861351,66.70257621814366,200.6467459267116,324.63336637363506,187.47214134562577,0.0032560814735234,0.0029255189051013,0.1397037736338879,0.5689099537562946,0.0010532507440075,0.1514175534248352,1.8107603788375848,22,1.3361674162937924e-05,-3.173179349867572e-06,1.5879895601711297e-05,1174.133896071785,4.697210174387681,2.654299685020998,0.3610592781791973,28.666666666666668,0.0201656111402022,28378058.94603321,3.665735671722001e-05,1359,1.3830483566959653,2.647048639937164,0.0125287230550388,0.0033017795398277,0.007138622977285,0.6445201867441825,0.0005732881354179,-0.0001361465481492,0.0292328922956327,661409.7793752978,0.0015727989818629,0.0125287230550388,0.1416642090471855,0.4503882229328155,0.0003984505019616,3.922089099884033,2.969553232192993,0.5815589427947998,1.0,0.0,0.2188531461293579,,,0.0537113564270744,0.8835424435772308,,,,,0.0150262349307034,0.0151115904376639,0.0116171358323929,0.0209912387949344,14,24,0.2637362637362637,1.0,0.4791355508104963,414.3761619688052,0.0005485094486207,0.3481423590303344,25,64,0.2133333333333333,1.0,0.3198644036765323,467.6068041483193,0.0003192266124912,1.4839083266911932,0.0839746571392361,0.0438275294489873,0.2412078133012227,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001097047352232,0.0057489606551826,0.0013166300486773,0.0010532507440075,118,0.1491740942001342,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.5831982091320823,0.4271184415993425,0.6408800021651007,0.6791394864723194,0.7192465508133437,19.600834775851716,255.7200438743491,78.76415399107063,12.538797098713712,2.56805047837421,6.632469834110499,33.17989763185564,19.72791816864629,5.075903352203194,1.7925692928351937
103,103,True,0.01,ViT-B_16-clip-laion2b,False,0.03,1.0,1.0,0.8226600885391235,0.8931623697280884,0.8931297659873962,tensor(0.9709),0.9660409092903136,0.9672170281410216,-0.1439106911420822,479.0989204746037,1.7358089685440063,0.726213276386261,-0.8443271517753601,479.0989204746037,1.761515736579895,0.7753344178199768,-0.7273041009902954,479.0989204746037,1.7909657955169678,0.767332136631012,-0.7376124262809753,479.0989204746037,1.838243007659912,7.486024186665361,0.2777994573116302,43.71627426147461,3.7923814488749485e-05,1.2350250482559204,0.8886373167580539,0.0035339525417299,53.03178226824079,53.03957748180409,53.7357442983488,168.68449419904462,393.57989852125735,293.43611461957823,0.0036491365015924,0.0032169315475973,0.1448945632077705,0.5150041493083087,0.0012669548159465,0.1516796499490738,1.821114420890808,22,7.652810495913067e-06,-1.775437109992637e-05,2.224505080881378e-05,1138.3846115183376,4.392801942910979,2.6475402578749625,0.3595912048474667,0.0,0.0201037336256067,21066278.78101193,4.310776569984582e-05,241,1.9641665233694128,2.628016854571348,0.0040303461356092,0.0039394819286425,0.0029885654885654,0.6430671294850546,0.0003038686606253,-0.0007049693579287,0.0350722244906186,530545.7956471716,0.0017116716693193,0.0040303461356092,0.1564242457925751,0.4834391176700592,0.0004751426749862,3.383902311325073,2.972261905670166,0.557144820690155,1.0,0.0,0.2438138368725284,,,0.1006471234935084,0.8511856812863394,,,0.003162265136225,0.0041053787854363,0.0036049029438133,0.005425034342127,,0.0318696140125504,16,32,0.2666666666666666,1.0,0.669159573258669,377.2774644096368,0.000506820382136,0.4115064646204716,22,55,0.238095238095238,1.0,0.1381864333039546,298.2199684441365,0.0004882949462514,1.50105802611977,0.0437177546298791,0.022347365638749,0.1062383179574094,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0013147696154192,0.0066234236583113,0.0015610851114615,0.0012669548159465,115,0.1654772758483886,100.0,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.6171435546388695,0.4714215395653486,0.7082178917765568,0.710229062442483,0.7347837026868478,21.09166157594019,309.1070975413559,83.63605224836641,12.863980906147413,2.5919905789751807,7.337235882146891,42.611261319590184,22.027614668375364,5.299126574864355,1.8132447872109445
104,104,True,0.0,ViT-B_16-clip-laion2b,False,0.003,0.9695121951219512,0.9609333872795104,0.6577540040016174,0.7165775299072266,0.7272727489471436,tensor(0.9462),0.935914158821106,0.7389019131660461,-0.8767169117927551,479.0983219920649,1.672660231590271,0.4384949803352356,-1.5521912574768066,479.0983219920649,1.681330919265747,0.4491188526153564,-1.524551510810852,479.0983219920649,1.7093071937561035,0.4202367067337036,-1.5579850673675537,479.0983219920649,1.7924643754959106,7.43664940060545,0.0959098115563392,35.7086067199707,6.435708201024681e-05,1.4706897735595703,0.3165269482490805,0.0011147940480205,29.00048957673813,29.0077583007608,29.71467828073864,75.19762134354124,198.1926702662588,247.9894706981782,0.0011827339598937,0.0011563060916444,0.0653599869915942,0.3750848331965709,0.0002912795171141,0.1760989874601364,1.7677429914474487,22,8.707600226017543e-06,-7.547962876436668e-06,4.365264897892437e-06,1230.157826412856,4.486961935878568,2.955434154776177,0.4606483179491951,2.25,0.0554483073544207,39336104.09108243,3.1086575938453166e-05,12823,0.9118607774807954,2.59821784568684,0.017110985063339,0.0014153841611742,0.0092445471616351,0.5455002574993858,0.0004811970023353,-0.0004171134570458,0.0133308997541679,711814.6330519604,0.0017178977932729,0.017110985063339,0.0782165684057736,0.7113950848579407,0.0001385291106998,4.912256240844727,2.93723201751709,0.6205261945724487,1.0,0.0,0.197369182916709,,,0.1561039302306649,0.7541792210095323,,,,,0.0091128771859096,0.0108606948799992,,0.0697432766938938,20,37,0.1947368421052631,1.0,0.6263559021149261,299.42546756865323,0.0005435780260897,0.8221868957295406,23,58,0.2292490118577075,1.0,0.255379454315447,353.0203902968584,0.0005662999297618,0.9876405030739313,0.0950863005982641,0.0499163298726484,0.1156504696099448,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003933609696105,0.0035739678423851,0.0005802160012535,0.0002912795171141,123,0.2290124893188476,66.23931623931624,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.2935300837922087,0.1579786582100092,0.2868315656231469,0.3752587683756819,0.4728326202715986,16.65309903763722,288.77500578192064,69.47111901857025,9.905835980029572,1.8905249257524483,3.451258234234114,16.98166766929793,9.378118530562652,2.7257981357909586,1.1622475595468973
105,105,True,0.01,ViT-B_16-clip-laion2b,False,0.003,0.9939024390243902,0.9926546812057496,0.8235294222831726,0.8021390438079834,0.8155080080032349,tensor(0.9522),0.9464010000228882,0.73125821352005,-0.9066973328590392,479.0982973362712,1.6526381969451904,0.4565154910087585,-1.531287431716919,479.0982973362712,1.677714705467224,0.5165577530860901,-1.3965725898742676,479.0982973362712,1.7082194089889526,0.4394853115081787,-1.5403510332107544,479.0982973362712,1.794966459274292,7.360060698164,0.0921152085065841,48.20307159423828,7.71509235164558e-05,1.2670480012893677,0.3152219787894333,0.0010827954548613,30.081539030335247,30.089604105007563,31.16006088591465,80.97557819445991,162.79648952293866,172.61049483569948,0.0011598629544877,0.0010990172742921,0.0637227495162559,0.4243629108782829,0.0003924327902495,0.1790154129266739,1.7514474391937256,22,1.3763415165530806e-05,-3.7775830738558514e-06,4.405382997327094e-06,1146.8460559829698,4.785611499149694,2.789488846128384,0.4430506393835326,34.1875,0.0407260976326649,26774309.81645185,2.7255829191627408e-05,1765,0.8589154853557356,2.4846649449550204,0.0145431145431145,0.0014860370681293,0.0081197702556925,0.5753361057290997,0.0007561611472932,-0.0002075401826439,0.0132971930766667,487337.8426476871,0.0014974335036796,0.0145431145431145,0.0816427825640856,0.809067964553833,0.0001107440039049,5.2451491355896,2.93979549407959,0.6349967122077942,1.0,0.0,0.1668263956156155,,,0.0973075938860855,0.7815130579715771,,,,,0.0235046795798636,0.0318834285814702,0.0203540246360096,0.0454372153449937,17,36,0.2647058823529412,1.0,0.4314449200576251,323.1433079026066,0.0007415523799667,0.7656664457094513,20,47,0.2473684210526315,1.0,0.1952579043977676,295.41313079910526,0.0006933767792434,0.9750996531292504,0.1296169505806493,0.0692996820201552,0.1692864449095047,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000478591711726,0.0033969713840633,0.0006452967063523,0.0003924327902495,114,0.2474207878112793,97.008547008547,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.2891506748658751,0.1610702294900046,0.279775647384996,0.365466749680347,0.4802049410259204,16.508271158882632,256.1354973749855,68.94307021359273,10.59302316356714,1.943290748356844,3.3692266815972447,15.099617526567288,9.106853621025612,2.8197287429032114,1.1864624545831823
106,106,True,0.0,ViT-B_16-clip-laion2b,False,0.003,0.9939024390243902,0.9926546812057496,0.7980295419692993,0.7777777910232544,0.7989822030067444,tensor(0.9410),0.9319085478782654,0.7161536812782288,-0.9447779059410096,479.0983081381863,1.6509428024291992,0.4479500651359558,-1.5471538305282593,479.0983081381863,1.6771736145019531,0.5079514980316162,-1.4146918058395386,479.0983081381863,1.7074456214904783,0.4290267825126648,-1.55591881275177,479.0983081381863,1.7945553064346311,7.358999177664415,0.0883103609085083,48.08984756469727,7.741771969449474e-05,1.271209955215454,0.3004274534104075,0.0010252738853004,29.188820573045813,29.196832764032088,30.285515909054816,76.83603857416594,156.2615697438461,172.97950398389824,0.0011012205832727,0.0010451382450398,0.0611965639904325,0.4177814348953172,0.0003919020236935,0.1799490600824356,1.7501531839370728,22,1.238534437582542e-05,-2.208216338074145e-06,4.2687880294854805e-06,1116.6673083583291,4.768848109303639,2.7934256221844778,0.439513235464799,37.25,0.0410002301368741,30871718.52039473,2.742793577204304e-05,1960,0.8375877210282788,2.465826686485861,0.0155484431800221,0.0014974604186474,0.0086246184866522,0.5729300945467328,0.0006882730004112,-0.0001227140433978,0.0131828671212257,555530.8193858799,0.0015242133844494,0.0155484431800221,0.0832162219719255,0.8318650722503662,0.0001061249931808,5.312228679656982,2.9367377758026123,0.6366317272186279,1.0,0.0,0.1646316470856036,,,0.0998078064879983,0.7718323074194177,,,,,0.0246380872194331,0.0331191555585727,0.0216635483242742,0.0489390949903038,18,37,0.2418300653594771,1.0,0.4440224078020239,349.04170195730217,0.0006329263060946,0.7875143295438225,20,46,0.2421052631578947,1.0,0.1935439554812476,295.5956129892228,0.0006897900164493,0.9478699905087132,0.132307839973732,0.0708402823578116,0.168006898427325,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004691121866926,0.0033279689960181,0.0006313701160252,0.0003919020236935,114,0.2431973218917846,99.14529914529916,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.2795906113604818,0.1534132151944747,0.2687652283843776,0.3555192141043929,0.4729265175147585,16.436928779610888,257.683316998422,68.74345522379086,10.526815822549697,1.9275742654555348,3.265943156398292,14.569024923452448,8.781561286665575,2.7452915630149892,1.1696814594498508
107,107,True,0.01,ViT-B_16-clip-laion2b,False,0.003,0.9695121951219512,0.9609333872795104,0.6699507236480713,0.7051281929016113,0.6972010135650635,tensor(0.9470),0.93625670671463,0.7216606140136719,-0.9204217791557312,479.0982878792496,1.6715633869171145,0.4260160624980926,-1.577489733695984,479.0982878792496,1.680367946624756,0.4343505203723907,-1.553789138793945,479.0982878792496,1.7084758281707764,0.4056771993637085,-1.5872936248779297,479.0982878792496,1.792027235031128,7.4364749313110945,0.0911565124988555,34.942752838134766,6.394219781213906e-05,1.4727507829666138,0.3019625531278293,0.0010334493486485,28.11847081674902,28.12583238727424,28.83168623604908,72.07303741510697,192.9822215898916,248.1249193058325,0.0010984388210886,0.0010840388582664,0.062748082629884,0.3690354542966851,0.0002605406043585,0.1772364825010299,1.763953447341919,22,8.351026737328877e-06,-8.490695507316328e-06,3.934716211790851e-06,1216.0240439490851,4.439982523472356,2.945490921511756,0.4607301375944496,1.0,0.0603849922546576,38466796.14385118,3.0267105476003403e-05,9421,0.9040875081415076,2.585238206067706,0.0178571428571428,0.0013670917398429,0.0094816687737041,0.5430913548441371,0.0004770507743816,-0.0004850293045132,0.0128399363381257,673381.663312037,0.0017290024930404,0.0178571428571428,0.0780948482810726,0.7218500375747681,0.0001348796067759,4.976836204528809,2.933703660964966,0.6224073171615601,1.0,0.0,0.1909119385414775,,,0.1620422746356782,0.7440586536914188,,,,,0.0097968207731542,0.0112831114492577,,0.0728191394504909,20,38,0.2,1.0,0.6257740151960296,286.3018058353429,0.0005671301499674,0.848536736100973,22,56,0.2424242424242424,1.0,0.2878796443956087,316.4057109099533,0.0006352930248705,0.9610499773837964,0.0952066432576154,0.0499826623820442,0.1122009680984349,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003695342165883,0.0033884446602314,0.0005485057481564,0.0002605406043585,121,0.2056285142898559,67.94871794871796,80.30591583251953,0.7193325749010179,36.5449447631836,0.8106347646871864,0.2838994995335719,0.149289683806254,0.2750253505371201,0.3652624931822636,0.4641633059795432,16.512105440981934,282.54292351539345,68.57583052798122,9.826891383719278,1.8808734615877252,3.3350812735238056,15.80791718633082,8.940609807979863,2.6528475329527867,1.1454895724940608
