,domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,inflow_from_8,inflow_from_6,inflow_from_7,model_id,AC,ANE,EMD,acc,f1,l2
#34,location_241,7.560178497269436,0.0177545938640832,6.268009159941788,6.268009159941788,4.424822691362351e-05,1.1467093229293823,0.026157637285153,3.715682664069669,3.715682340815721,4.430303232973298,6.672475422096578,11.326974235311628,63.66469414012209,0.0007610722378004,0.0006091875190534,0.0051726599478893,0.2758675041289983,0.0004778844886459,0.236858382821083,1.738401174545288,22,3.919413945731079e-05,-1.797009698216393e-05,2.3094057868573163e-05,825.5482706279912,5.204704764812412,3.0185959358026277,0.2677868788639413,21.6875,0.0493608899134854,5631905.332089874,0.0001676888696452,0.8771619054255265,2.5435795529164302,0.0076139546727782,0.0036527243074894,0.0056253089471082,0.332995553879279,0.0002663855493085,-0.0001221349508228,0.0010667909514647,828639.8444334875,0.0011397084611577,0.0076139546727782,0.0248259818336978,0.0773108303546905,2.426861911430933e-08,6.268009185791016,2.75464940071106,0.7749469876289368,1.0,0.0,0.2011162911022472,0.3321205958482976,0.357667352381696,,0.999999999885822,0.0,3.9194588238136286e-05,0.0038762428500737,0.0233160262724675,0.0497595290739735,0.0,0.2699569216387783,0.0,22229.724746990763,2.5039174199290666,0.0,0.3454558341316561,0.999999999999,0.0,0.0044751557068003,0.4425812616286945,0.0233160262751063,0.0497595290739735,0.0,0.2699569216387782,0.0,194.69376379048157,2.503917419929067,0.0,0.3454558341318862,28,53,0.1402116402116402,1.0,0.4425724900525348,188.0671749708032,0.0006444821982161,1.3464564751970838,7,9,0.4285714285714285,1.0,0.4516337762175468,222.6335883635705,0.0021345496218663,0.1657490053593382,0.2438972597217889,0.138885529945218,1.4714855102329454,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000682575860992,0.0087582627311348,0.0011620057048276,0.0004778844886459,87,0.3102120517700064,,,0,0.8207921385765076,-0.9097423553466796,1.3835537433624268,0.8181818181818182,0.6242424249649048,322.5422227635375
35,location_245,7.589623958377073,0.0005410948651842,7.622069662433481,7.622069662433481,6.88878276378091e-06,1.2798964977264404,0.0435054247685844,6.150279340152647,6.150278711266394,6.651860869824774,11.33045396966441,21.089835065344623,-147.00104770848523,3.689595695544057e-05,2.968353238497201e-05,0.0069739029684323,0.2361370638514282,4.1699135181261227e-05,0.2364691644906997,1.7570304870605469,22,2.395016242380831e-06,-5.236259681842544e-07,7.080148328293746e-08,1020.0912268105892,4.949930568095159,2.968975186569663,0.2960727026466674,26.88888888888889,0.0432635072555643,199943516.1022596,6.160065085116282e-06,0.855890244453485,2.3263710127747084,0.0074055330634277,0.0002189284957445,0.005026656511805,0.4322884416435366,0.000452695184316,-9.89734244228078e-05,0.0025295145007801,1057815.48274852,0.0011643477378619,0.0074055330634277,0.0413808781941482,1.2155946493148804,1.3037464163812018e-10,7.622069358825684,2.79467248916626,0.7533578872680664,1.0,0.0,0.1525577309862091,0.3769625478119895,0.2330772296161175,0.3899602225718929,0.999999997753698,0.0,2.395661904051839e-06,0.0002292213745384,0.1441304115984562,0.044811803045422,0.0,0.2990394844765459,0.0,584928.3548751906,2.2884715620928016,0.0,0.4381456640624088,0.999999999999,0.0,0.0053813805698528,0.514900474499363,0.1441304119220725,0.044811803045422,0.0,0.2990394844765459,0.0,260.396111775555,2.2884715620928016,0.0,0.438145664067279,25,47,0.1566666666666666,1.0,0.2366892240724636,255.88922194449967,0.0005314978003867,1.0154154621456135,15,18,0.1714285714285714,1.0,0.059440942346263,634.8323053900468,0.0002770364921131,0.233170858638903,0.3757068396077417,0.2313048215489687,1.6112941462791244,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.7574554628226906e-05,0.0004451760905794,6.77553252899088e-05,4.1699135181261227e-05,104,,,,0,0.9691494703292848,-0.1783178597688675,2.081515073776245,0.9727564102564102,0.6065224409103394,322.5422227635375
36,location_263,7.678135375045719,0.001056284410879,4.439497251187572,4.439497251187572,3.563098857739533e-06,1.5825283527374268,0.279753381914863,43.53283896099802,43.53283164641898,44.63953889552796,93.59112358318303,169.1034666679797,-838.3473264900202,6.545798604928876e-05,6.237904052497356e-05,0.0374642338097123,0.2216825118412732,2.8488817406469025e-05,0.2223162353038787,1.7811577320098877,22,6.366693414888702e-07,-1.623748159115121e-07,2.1683112394819357e-08,1438.2921072282454,5.502768349108734,3.0540614247328888,0.4289017784999577,13.6875,0.0293802474134233,688953729.3486284,2.385154627880404e-06,1.1764033994463376,2.7982899785147577,0.0168670983657107,0.0001067126990381,0.0086529566640574,0.5080320614345544,0.0003643927427721,-9.293396356005176e-05,0.0071028589425875,1203744.391396344,0.0013651246804064,0.0168670983657107,0.0610761835882964,0.605728805065155,1.7714370248445022e-10,4.439497470855713,2.9837405681610107,0.645479142665863,1.0,0.0,0.2043309422830163,0.1614719738376344,0.7807156982431244,0.0578123279192412,0.999999996214644,0.0,6.430723754520155e-07,0.000107296768386,0.0724297206005897,0.0299887094937086,0.0,0.4267770528182395,0.0,1635664.241237785,2.7986511904829463,0.0,0.5049282987964022,0.999999999999,0.0,0.0024342579476838,0.4061564781429679,0.0724297208746896,0.0299887094937086,0.0,0.4267770528182396,0.0,432.10313436812254,2.7986511904829463,0.0,0.5049282988037516,23,56,0.2213438735177865,1.0,0.4699224468369921,386.5854602768449,0.0004136451996997,0.9869717685250268,24,47,0.1702898550724637,1.0,0.1256558779346483,417.1165201660253,0.0003688114952732,0.7281513451978481,0.1424384431385623,0.0766803353635442,0.1956165350485756,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.209455098840408e-05,0.000264175934717,4.383877967484296e-05,2.8488817406469025e-05,134,,,,0,0.8955302238464355,-0.6193640828132629,1.629428148269653,0.9285714285714286,0.3738814294338226,322.5422227635375
37,location_268,7.615761875538528,0.0005809205467812,4.4588729920181365,4.4588729920181365,7.333657663366466e-07,1.5172549486160278,0.1281685428625437,24.43358485162108,24.433582494707267,25.35495766161485,53.69687396677643,98.8750545460651,-9257.087963529848,2.621204810093758e-05,2.392799304384852e-05,0.0157931106935107,0.1221693046185222,3.0066175895626657e-05,0.2458835542201995,1.7579175233840942,22,2.729253021684953e-07,-3.0132923074895656e-07,2.146675000563629e-08,1385.0134607179743,7.533431946904819,3.0176392775637653,0.3442700911305267,6.8,0.0168915976947803,1369809340.334331,2.2532831282372627e-06,0.8774152147681503,2.617058053887476,0.0121910933231687,0.0001129692466056,0.0069804323427511,0.511301898854566,0.0001644401365238,-0.0001815537733364,0.0077928143143789,2273505.978029741,0.0013576248775335,0.0121910933231687,0.0680650620434345,0.7221896052360535,1.2793961723378544e-10,4.4588727951049805,2.9189295768737797,0.6618003845214844,1.0,0.0,0.2338869309758724,0.2257819604709318,0.7742180395290682,,0.9999999958196854,0.0,2.830381566044487e-07,0.0001148821481055,0.0229580200164306,0.0172946730735789,0.0,0.3404672635896534,0.0,2185552.384534672,2.609052902086791,0.0,0.5117961545309186,0.999999999999,0.0,0.0011831885666527,0.4802435324682721,0.0229580201123794,0.0172946730735789,0.0,0.3404672635896533,0.0,522.8200605683456,2.609052902086791,0.0,0.5117961545386686,35,73,0.1226890756302521,1.0,0.3957547945787673,493.2750640282951,0.0001797477454631,1.338609521108063,19,28,0.1637426900584795,1.0,0.0627986764651162,666.7937702209966,0.0003097372527004,0.2918967408602619,0.1847468690158375,0.1017747144254612,0.6329185741209779,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.4016215067822486e-05,0.0002392164460616,4.367606015875936e-05,3.0066175895626657e-05,143,,,,0,0.9197210073471068,-0.4587513208389282,1.537649631500244,0.975609756097561,0.9936708807945251,322.5422227635375
38,location_270,7.574004553194497,0.0048944391310215,4.650902377995196,4.650902377995196,9.769063581188677e-06,1.5742700099945068,0.2220502540788453,55.91462566132778,55.914417107186445,57.66540434498162,96.35234015461576,165.5700364032352,-176484.59290930157,0.0003411092870663,0.0003342590814668,0.0445486972171646,0.2770968159906874,0.000158389142598,0.1800103485584259,1.78425133228302,22,1.8813526197235384e-06,-2.909995082799627e-06,5.368862933080885e-07,1230.056313860854,5.748046878618618,3.000538922189907,0.4760017384906478,30.88888888888889,0.0306245143610391,189963369.81871328,1.1562291608187274e-05,1.3305985269294145,2.6573260999259745,0.0135034013605442,0.0005620079118791,0.007636603028308,0.5462678273797693,0.0002457045661621,-0.0003800452110452,0.0091573194194121,1454543.931215819,0.0015100347513228,0.0135034013605442,0.0733982078942712,0.4747558534145355,4.699573619149078e-09,4.650902271270752,2.8789100646972656,0.6752408146858215,1.0,0.0,0.1340064934379061,0.1003760893358649,0.803681453184624,0.0747433968707659,0.9999999991772782,0.0,1.884516287651923e-06,0.0005801799093244,0.0343372629965746,0.0310062991940706,0.0,0.4730691305946671,0.0,407478.933401001,2.6265977928837168,0.0,0.550293314751405,0.999999999999,0.0,0.0015504325103113,0.4773266217650244,0.0343372630247902,0.0310062991940706,0.0,0.4730691305946669,0.0,495.2815951434252,2.626597792883717,0.0,0.5502933147532282,22,48,0.2077922077922078,1.0,0.4438101981334746,334.5496654883908,0.0004194314535625,1.00422720919229,27,51,0.1452991452991453,1.0,0.1447607294108389,463.4837232047114,0.0002474834028882,0.8134045028321262,0.0911841439877918,0.0477700055249376,0.112101843142379,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001721358421491,0.0012154778232797,0.0002222800831077,0.000158389142598,128,0.021199060608745,,,0,0.6101688742637634,-1.4849148988723757,2.158555746078491,0.5788897005113222,0.2812154591083526,322.5422227635375
39,location_280,7.638020281333558,0.003980035893619,2.850597235327073,2.850597235327073,0.0,1.3397880792617798,0.4223077737597158,87.24933635415712,87.24929994029296,90.22159507358164,573.8559466578541,1157.4736955675514,-209.96808105675183,0.000229015971632,0.0002161926702424,0.0308705787632488,0.1428019863832513,0.0001666718017077,0.1908089220523834,1.8105641603469849,22,2.804143318541822e-06,-1.6363314553853036e-06,5.012720461413229e-07,1429.3830478193331,7.158219757646458,3.1672488660989773,0.525747393475901,15.1875,0.0273652783128834,172300454.72488913,1.3828460760123562e-05,1.4887418058615978,3.158129112061717,0.0171988795518207,0.0004676673909993,0.009272331154684,0.5010541879597704,0.0003779901098373,-0.0002205725805478,0.0091082289379212,1278221.722306056,0.0018640350388573,0.0171988795518207,0.0630401609127442,0.6445100903511047,3.948875448855915e-09,2.850597381591797,2.937839269638061,0.5368151664733887,1.0,0.0,0.2966966774156993,0.0924190131657204,0.8536898439455591,0.0299345011927022,0.9999999992783548,0.0,2.8840094239672195e-06,0.0004676683100498,0.056127566295342,0.0281846784307476,0.0,0.5284941401390135,0.0,349358.5502162148,3.1607184756334723,0.0,0.5012390503008471,0.999999999999,0.0,0.0020812314238394,0.3374905694555049,0.05612756633579,0.0281846784307476,0.0,0.5284941401390136,0.0,484.11403922988393,3.160718475633473,0.0,0.501239050302185,24,49,0.1775362318840579,1.0,0.2366740152449633,455.4914796207023,0.0003166859597161,1.017982786173738,27,52,0.1481481481481481,1.0,0.1135950855469445,459.2493936489959,0.0002845786084893,0.7178667552120392,0.1320752293071115,0.0707069317669145,0.183982930464721,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001845809892984,0.0013857224257662,0.0002391824091318,0.0001666718017077,141,0.0239566416960181,,,0,0.6278608441352844,-1.8917763233184812,1.0477294921875,0.0,0.0,322.5422227635375
40,location_282,7.573082897113297,0.0048341527581214,4.5846090984327965,4.5846090984327965,2.3757164854032453e-05,1.2366925477981567,0.0916307459167063,56.3109557122074,56.31083748610912,57.626877589466766,126.07753409669088,275.3546664624814,828.4586387414902,0.0001762333452575,0.0001692449422563,0.021460653956896,0.131495482101141,0.0002521091082599,0.1785362511873245,1.7320787906646729,22,2.9489573396469345e-06,-4.460879005455506e-06,1.1892316667691896e-06,1644.3023555196896,5.587573208708004,2.876633292212148,0.3338202756687189,12.6875,0.0199054132742867,118814266.44664764,1.22548527975128e-05,0.6700232499075326,2.430297126742063,0.0140096618357487,0.0009193029867871,0.0071875894289193,0.5467889651505983,0.0003591062692999,-0.0005432189735112,0.0176350002484823,975695.0297494166,0.0014923221933679,0.0140096618357487,0.1119471842143124,0.7958989143371582,4.5543084858934435e-09,4.584609508514404,2.8280344009399414,0.6218289732933044,1.0,0.0,0.1987544879131111,0.1339934981700627,0.8660065018299373,,0.999999999394656,0.0,2.953158841969532e-06,0.0009492663802689,0.0421867333733405,0.0205131064080165,0.0,0.3304924147764129,0.0,316974.9998469926,2.395131637443378,0.0,0.5496331968011067,0.999999999999,0.0,0.0017876773820909,0.5746328350067373,0.0421867333988358,0.0205131064080165,0.0,0.3304924147764128,0.0,523.6277713524363,2.395131637443378,0.0,0.5496331968023015,25,65,0.2166666666666666,1.0,0.4906145865800373,392.9286438389792,0.0003996080067676,1.3777799020479975,22,39,0.1688311688311688,1.0,0.0885799028530431,613.0847244299964,0.0003075951135622,0.3816014120904601,0.1203093429307712,0.0640048629695031,0.3152748892403244,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002713569556362,0.0016519528580829,0.0003320205723866,0.0002521091082599,146,,,,0,0.3831642270088196,-2.859873056411743,1.1673821210861206,0.0476190476190476,0.0909090936183929,322.5422227635375
41,location_287,7.5921769367236305,0.003265501698479,4.409713784943331,4.409713784943331,1.7854809016171203e-05,1.4164533615112305,0.2730148528550339,35.58764658443969,35.58764546658629,36.404460907718665,65.76355718592967,85.6187348357595,233.27002008871307,0.0002324987888826,0.0002265929018534,0.0479813819440072,0.2460364667278875,9.820567356655374e-05,0.1959159076213836,1.8116085529327397,22,2.315332248467877e-06,-1.422609209522826e-06,2.5587181445298654e-07,1505.42696365335,4.964960845339298,3.0359734032685166,0.4592834832327283,2.8888888888888893,0.0342567169374815,193508907.5656629,6.831591488857717e-06,1.034225380230022,2.7930640588129854,0.0162812210915818,0.0003609395713161,0.0082873696730262,0.5350804244209941,0.0004778231779868,-0.0002935888255426,0.0108975841733241,937663.6278908738,0.0014098593223442,0.0162812210915818,0.0744883560055429,0.6248776316642761,2.5756528021503304e-09,4.409713745117188,2.9144062995910645,0.6583409905433655,1.0,0.0,0.1978471799556986,0.1125272657252978,0.854559730406611,0.0203442330452592,0.9999999988703994,0.0,2.317334660354652e-06,0.0003682435818748,0.0585278352924557,0.0343074382243314,0.0,0.4587462097339407,0.0,476613.65531409153,2.776143124087124,0.0,0.5370863581355683,0.999999999999,0.0,0.0026176626614134,0.4159681771779362,0.0585278353585103,0.0343074382243314,0.0,0.4587462097339405,0.0,421.9311217364062,2.776143124087124,0.0,0.5370863581378471,19,45,0.2631578947368421,1.0,0.4806078033845717,396.1050305720662,0.0005382615528026,0.8154072895804245,28,58,0.1534391534391534,1.0,0.1459118563088863,427.3375098785792,0.0002830271421336,0.9153905554100348,0.1346010775047702,0.0721567252353307,0.165072202842374,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001111622259486,0.0008852687315084,0.0001502127561252,9.820567356655374e-05,135,0.0125687708228318,,,0,0.5870667695999146,-1.8942629098892207,1.9561681747436523,0.4604810996563573,0.2413363009691238,322.5422227635375
42,location_288,7.585853080840151,0.0023561774287372,4.117377643739415,4.117377643739415,1.6911156080823275e-05,1.508265733718872,0.3673101719825362,81.75985928052066,81.75875002283352,82.68687215391124,138.85608585655314,205.4314030127436,-377.7278543963913,0.0002011595772832,0.0001929287030046,0.0519212858863665,0.2931628831228467,5.146213879925199e-05,0.1898145973682403,1.8122166395187376,22,1.757018772910722e-06,-1.1427004919944657e-06,1.539117320808543e-07,1451.984107116492,4.804067480349084,3.093404587319127,0.472588647088188,8.666666666666666,0.0674561693206158,252587878.4321082,5.971554550046353e-06,1.3587675556759848,3.002193998594914,0.0177786771507863,0.0002276282810184,0.0091842628411777,0.5185870971067634,0.0004535044275091,-0.0002949426235889,0.0102537325370963,978604.8770351744,0.0015413190013655,0.0177786771507863,0.0587531759546992,0.6162243485450745,1.4482122168146814e-09,4.117377281188965,2.9962399005889893,0.6485733389854431,1.0,0.0,0.243415595790383,0.0997935193986319,0.8774949924844241,0.0227114881169439,0.9999999986375996,0.0,1.7932959106197184e-06,0.0002300513518628,0.0753445209704909,0.0684840384719868,0.0,0.4693003724491956,0.0,499565.3592816365,2.98993186270578,0.0,0.5175865562875918,0.999999999999,0.0,0.0024431871626752,0.313422066207157,0.075344521073065,0.0684840384719868,0.0,0.4693003724491958,0.0,366.6802648496565,2.98993186270578,0.0,0.5175865562902608,18,39,0.2549019607843137,1.0,0.6393037922432375,410.4676184335396,0.0004016356349145,0.6074122753061638,30,66,0.1517241379310344,1.0,0.1569419044874596,363.8632785591529,0.0003418629432078,1.1433838106083516,0.1246019570427422,0.0664402725121015,0.2051357242985204,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.179068052209914e-05,0.0007339986041188,0.0001078703862731,5.146213879925199e-05,138,,,,0,0.6709719300270081,-1.5608292818069458,2.231794595718384,0.7700729927007299,0.3714388310909271,322.5422227635375
43,location_289,7.567603004610327,0.0054704057984054,4.6736955778528735,4.6736955778528735,0.0,1.5431280136108398,0.1964187640551616,47.02923906157312,47.02922340529259,49.18956165893586,79.70471250411885,160.22030371755832,319.07857183978126,0.0002716223862365,0.0002655280299778,0.038494336687429,0.2027031468765254,0.0002141627483069,0.199164479970932,1.7836644649505615,22,2.163861370627173e-06,-4.0694939397411605e-06,6.167771841135486e-07,1309.0657839951969,4.881445874083402,2.8635345495798696,0.4184896719579333,16.88888888888889,0.0275249491066518,124622558.58250648,1.171579722157217e-05,1.1310592458470707,2.441719022672633,0.0185115272324574,0.0006705546283509,0.0096062367864693,0.530984786283876,0.0003066626658441,-0.0005767291308835,0.0123877159842397,879356.9286741951,0.0016603640359853,0.0185115272324574,0.0950310732362154,0.5686209201812744,4.4890975381406414e-09,4.673696041107178,2.891786575317383,0.6492361426353455,1.0,0.0,0.1732910727159956,0.1472815652894234,0.7306568553815433,0.0886883792238003,0.9999999991499516,0.0,2.1716736900950248e-06,0.0006872865312296,0.046261590001738,0.0279701739250343,0.0,0.4148269397990137,0.0,304957.0444772705,2.4149513890825665,0.0,0.5319202425460045,0.999999999999,0.0,0.0018460274203014,0.5842267132675434,0.0462615900410163,0.0279701739250343,0.0,0.4148269397990139,0.0,358.7526289248099,2.4149513890825665,0.0,0.5319202425478862,22,58,0.2510822510822511,1.0,0.7165222831601071,260.7509191956751,0.0006285264313718,1.165684010683288,22,46,0.1991341991341991,1.0,0.150493432657447,335.28777522723226,0.0005832618036197,0.6737130805825966,0.0803014543670577,0.0418302418104826,0.1191923634577745,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002236266591353,0.0011764037190005,0.0002600103325676,0.0002141627483069,126,0.0333732001052328,,,0,0.4195840656757355,-2.4608850479125977,1.920970678329468,0.2666666666666666,0.2629379332065582,322.5422227635375
44,location_301,7.581965172216442,0.0052368626929819,5.578753701200471,5.578753701200471,4.8017967401392525e-05,1.5592801570892334,0.1822200080284583,22.28622191094742,22.28620287773072,23.648150111084767,39.0040982889924,62.39450505724408,-194.78865948324156,0.0003400632010368,0.0003199566077114,0.0338514578332499,0.230412699168732,0.0001339300069957,0.2143073379993438,1.818202257156372,22,5.460779811149864e-06,-9.395992985677256e-07,8.767145554385989e-07,1155.1695464172765,4.805634220789765,2.890929151972001,0.3709511975315751,14.0,0.0454990811544616,111135696.58000904,1.559131923239314e-05,1.0678211316038746,2.4973479026025385,0.0153276955602537,0.0006736595324185,0.008599149388623,0.5513285390589949,0.0005435916991296,-9.353212590805896e-05,0.0086874941674221,1116440.0856504838,0.0015520332321157,0.0153276955602537,0.0670592376829497,0.7250864505767822,4.374549611441125e-09,5.57875394821167,2.8760218620300293,0.708155632019043,1.0,0.0,0.1821320301507882,0.1411641137579773,0.6101675776658959,0.1859118838823047,0.9999999993367568,0.0,5.4627108941269255e-06,0.000677992161108,0.0893799908088411,0.0454990811544616,0.0,0.3689739684012697,0.0,259970.15909539687,2.4921359304300195,0.0,0.5506422433374106,0.999999999999,0.0,0.0036231057086804,0.4496736724603418,0.0893799908680324,0.0454990811544616,0.0,0.3689739684012697,0.0,391.9680888238683,2.4921359304300195,0.0,0.5506422433390099,21,43,0.2047619047619047,1.0,0.4902815750835746,376.9972453608684,0.0004014746222863,1.0676129675348756,24,42,0.1521739130434782,1.0,0.2478430198949243,437.6535925785896,0.0003163593705636,0.5885449270798159,0.1719210526926546,0.0940446543328362,0.2921120288058135,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001850669650593,0.0015077426796779,0.0002659799938555,0.0001339300069957,115,0.0434344739644305,,0.0193219507293915,0,0.5833349823951721,-1.5902332067489624,2.079427480697632,0.4747663551401869,0.2877682447433471,322.5422227635375
45,location_302,7.611457133548553,0.004324325826019,5.65956340951374,5.65956340951374,2.0116294308536453e-05,1.3043978214263916,0.1219065148511025,15.356080251523377,15.356080050797694,16.205783653180156,31.79684240041713,50.12172115302354,-859.996549814178,0.0002475149091978,0.0002347965036406,0.0177307137600591,0.1937888113880619,0.0001639479305595,0.228806734085083,1.799920916557312,22,5.559360606047659e-06,-2.6987916635617305e-06,7.855461347331987e-07,1245.722358097385,5.048577494650123,3.017299590508024,0.3738582893488784,6.1875,0.038028709336394,64273032.987346336,1.7394310677401536e-05,1.0324560099981035,2.6611203072243943,0.0153533458411507,0.0006917711593061,0.0085365853658536,0.4528322520689354,0.0003982455930839,-0.0001933283437158,0.0040311037549106,897227.6662833563,0.0012460439501077,0.0153533458411507,0.0495551269868763,0.6190624237060547,3.393882064273157e-09,5.659562587738037,2.8985915184021,0.6989027261734009,1.0,0.0,0.1792649073775337,0.2012705184524018,0.7987294815475983,,0.9999999993689188,0.0,5.861336170846891e-06,0.0007301310393436,0.0597801561070576,0.040280233228916,0.0,0.3720484919950261,0.0,184635.9527635303,2.6155138759133294,0.0,0.4552902820285137,0.999999999999,0.0,0.0036989789886491,0.4607719630424259,0.0597801561447239,0.040280233228916,0.0,0.3720484919950261,0.0,292.57083959995185,2.6155138759133294,0.0,0.455290282029783,21,46,0.219047619047619,1.0,0.517148492393381,281.2665569580203,0.000542060919473,0.9428649853590584,19,34,0.1988304093567251,1.0,0.1874326494445895,354.997176628085,0.0005396810253021,0.5191318740519921,0.2690015702944747,0.1554025501572736,0.5181757925877879,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000186667748494,0.0015845822636038,0.0002525377785786,0.0001639479305595,120,,,,0,0.655858039855957,-1.549031138420105,1.3457850217819214,0.7692307692307693,0.6717914342880249,322.5422227635375
