,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_38,test_alphaReQ_location_38,test_ATC_location_38,test_EMD_location_38,test_AC_location_38,test_ANE_location_38,test_acc_location_38,test_f1_location_38,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
52,52,52,52,7.689145420042529,0.1199366971850395,3.29866430620674,3.29866430620674,9.523482003714888e-05,1.3711427450180054,0.3863481277407711,0.2140193252841449,14.795905781760265,322.36447322024674,49.73852117796459,8.79419126663863,1.6785377443838048,0.0868709907181578,0.2314748712299495,0.3022250361923397,0.4151040861681436,0.0074764742715878,0.763623235550255,6535249802.254839,145.94559700686025,60.90561615731043,34.951433522845484,20.893342596934662,85.76231825932786,0.007980770510926,0.0078534390437425,0.0469956563249596,0.2374990104461018,14.08730411529541,1.4586487903693892,0.6628571152687073,0.4269610345363617,8.573067665100098,1.690121018655961,35.842293906810035,2.071589469909668,0.5183588862419128,-1.2432701587677002,0.2821300563236047,0.1120178401470184,0.2935517072677612,0.6858331402394384,14.35774688904917,4.1043993207743545,1.5891138475328108,0.785717441930421
53,53,53,53,7.28588185648441,0.0267514176666736,3.957434112870897,3.957434112870897,0.0,1.17804217338562,0.2889948348170529,0.1529313883374165,15.07824577867818,211.63721568050428,45.5671036782658,8.670181395558279,1.5019257818906004,0.0747201295166035,0.1637755785688047,0.2230363089165963,0.3137740250884714,0.0009277884530549,10.147546445326222,632094094.7261988,30.200708722592225,13.615147611261117,9.499982908530257,6.125548515348702,36.370826420498986,0.0012041923433017,0.0011476574163324,0.0474620821534618,0.1987026041118576,133.60516357421875,0.9572154784938104,0.617959201335907,0.3978049457073211,75.48123168945312,1.0505899883511232,58.62775217613927,2.040611505508423,0.521479606628418,-1.3327265977859497,0.4613415258576548,0.1601713448762893,0.2168640613555908,0.8027754414425259,8.07797268814513,2.817171629170544,1.269511479610252,0.5975451699188292
54,54,54,54,7.452860602976371,0.0435071103274822,2.451323159383007,2.451323159383007,0.0,1.2235393524169922,0.1782212796766428,0.0718260313064345,29.40454775674332,793.5142978747532,153.08898688666565,17.41702934763073,3.1730637225752165,0.0809449033082693,0.090526197529076,0.1016311708646266,0.1579576382809087,0.0012354565072435,16.826218425239638,24.85895301891337,175.16025859164702,74.80583988197405,17.835926691164033,9.085579306933615,23.744709736615384,0.0013923421971728,0.0013788057575627,0.0235670006093517,0.1205396172862893,133.60516357421875,0.9572154784938104,0.613877534866333,0.3944257199764251,75.48123168945312,1.0505899883511232,58.525345622119815,2.03944730758667,0.5131866931915283,-1.3546980619430542,0.4628776241679467,0.1608177721500396,0.2144282341003417,0.9237927332227212,17.499621835378143,6.141250464413324,1.344197090849696,0.5692499174601162
55,55,55,55,7.453050212242654,0.0440935604274272,2.468260642173949,2.468260642173949,0.0,1.225141525268555,0.1786497669370688,0.072654418121765,29.66253766001284,780.5681432304431,152.4922105832709,17.57593859947055,3.202191817042389,0.0820502522098443,0.0912771010940894,0.1022362850229809,0.1580125047406603,0.0012467999439362,16.46634473141001,21.67795994289207,183.61467481331084,76.13099472813494,17.415401993061415,8.790201854204204,22.81638544607397,0.0014039207514215,0.001392739384677,0.024086514680934,0.1208113302016903,133.60516357421875,0.9572154784938104,0.6448979377746582,0.5207143425941467,75.48123168945312,1.0505899883511232,55.40194572452637,2.044233560562134,0.5330312252044678,-1.2923356294631958,0.4516129032258064,0.161260038614273,0.2341548681259155,0.9577623665231364,17.606857104077715,6.197861742907516,1.365931308865706,0.5733952368331968
56,56,56,56,7.449771457019843,0.0590370707213878,2.4523623344052137,2.4523623344052137,0.0,1.1878890991210938,0.1850688977948514,0.0775285363207858,27.61198939222896,657.5548708120438,129.61081054467022,17.026962493467522,3.166659524704376,0.0876494444722292,0.0964284876549094,0.1084473673248734,0.164252774455992,0.0017363592006913,16.01549375825278,21.88042061799608,192.0683299466408,69.77446359264354,16.988911173753632,8.479125982957195,21.750014523684627,0.0019645609454599,0.0019595717747407,0.0261398149079354,0.1258695777717374,133.60516357421875,0.9572154784938104,0.6391837000846863,0.4729335904121399,75.48123168945312,1.0505899883511232,59.29339477726574,2.040657997131348,0.5275624990463257,-1.3218731880187988,0.4736303123399897,0.1643728762865066,0.2256516695022583,0.9391444608569914,15.871465677961412,5.551202241176774,1.395723049087133,0.5878323008214126
57,57,57,57,7.443543098625789,0.0511097274720668,2.3716693486038545,2.3716693486038545,0.0,1.2913436889648438,0.1753897782213232,0.0731479334951525,29.72912704817538,729.3128703959264,143.8699072953434,17.938816742756963,3.250511621909973,0.0821770075294045,0.0909326357567919,0.1024745092665662,0.1579341414584484,0.001443529706008,16.41297598924509,22.290575448654184,188.21187228354228,72.5895407013347,17.356038346773968,8.645457916210457,21.971103499897893,0.0016255106915323,0.0016204085103836,0.0246429072053237,0.1207559636976534,133.60516357421875,0.9572154784938104,0.645714282989502,0.5212216973304749,75.48123168945312,1.0505899883511232,53.558627752176136,2.047746419906616,0.5329508185386658,-1.2792421579360962,0.4377880184331797,0.1684133410453796,0.2447512865066528,0.9752862566929752,16.710321758906623,5.875596161982661,1.3985678334992553,0.5797401421465883
58,58,58,58,7.463013424295635,0.0701948851346969,2.346393156016564,2.346393156016564,0.0,0.9647632837295532,0.1890566076867565,0.0796190612369808,24.20699980893447,522.4743561514623,108.39659094815242,15.616186793609698,3.0114441381384585,0.0882649077493432,0.098212772684366,0.1121969205303136,0.1705714136546187,0.0020900888474762,15.65175045001933,698470823.4085702,142.85112686333497,54.63151691784503,16.738829366076843,8.425057693613276,21.81996309586666,0.0023878130688075,0.0023724052496021,0.0269418484390635,0.1274955720973498,133.60516357421875,0.9572154784938104,0.6432653069496155,0.5213373899459839,75.48123168945312,1.0505899883511232,55.350742447516645,2.042866945266724,0.5224514603614807,-1.3255733251571655,0.4521249359959037,0.164492130279541,0.2257024526596069,0.7722559150239889,12.635258929844555,4.674792876666548,1.316072752206379,0.5845330660370092
59,59,59,59,7.449618204841075,0.0540872365236282,2.371771667794461,2.371771667794461,0.0,1.2732173204421997,0.1773599176503422,0.0741570655658363,29.2970945207247,726.4985706761947,138.43883922917237,17.809929380587395,3.2287897120476834,0.0827698151368829,0.0920023848491622,0.1034148655809896,0.1598402277306025,0.001542007574825,17.506923200689005,473486623.3775392,174.0991260901504,65.25897437657794,18.53591087715272,9.051964789128473,23.06333528940677,0.0017315471289975,0.0017281120315999,0.0251427377550734,0.1215809494272734,148.2480010986328,0.8885837839098266,0.7542856931686401,0.5154132843017578,127.93172454833984,0.9430887841325164,54.99231950844854,2.070051908493042,0.5843973755836487,-1.1650913953781128,0.4116743471582181,0.1727745085954666,0.3726214408874512,0.9692928000429092,16.900243952962448,5.720103406045838,1.3972491315391065,0.5827791573681561
60,60,60,60,7.614033553698992,0.0508562959730625,2.307612725393984,2.307612725393984,0.0,1.282096266746521,0.2240793310091232,0.079264400595061,18.54742672178584,520.3514520734726,85.43282812651155,10.842768437104782,2.211461692788536,0.0917340876115168,0.0997139763494875,0.1147884466201494,0.1836264740978637,0.0025507573894466,19.777855254448447,1695227256.2775762,147.73938190023992,68.27686745378855,21.16045237398068,10.833652763142592,27.596314828075148,0.0028744063376748,0.0027667993320292,0.0229739118253177,0.146869256158901,79.3870620727539,1.1654595190633763,0.7526530623435974,0.5401527881622314,51.49763870239258,1.3200926552183765,38.453661034306194,2.055029392242432,0.4921852946281433,-1.4061365127563477,0.3732718894009216,0.163158118724823,0.4306949138641357,1.0445063886524957,11.196340592635242,3.4314267609480384,0.916420389947982,0.4982225391642921
61,61,61,61,7.389429261830558,0.0356947258114814,2.83456319769332,2.83456319769332,2.3288344891625457e-05,1.315504550933838,0.4403323148127115,0.1610316773134348,16.969333665262383,377.1073212720729,70.86633708943639,10.431423361576432,2.07782055443182,0.0844171287921555,0.2120006374672272,0.223486320893808,0.2959709327200103,0.0016762090926505,11.993752098414747,63.29370567301135,81.17794190852001,42.80034635270001,19.226133012947287,10.297122647044803,28.163098100335336,0.0018811960854066,0.0018662819355483,0.0426137568719377,0.1920260728425788,143.2660675048828,0.8929039683939923,0.8261224627494812,0.6827424764633179,107.50921630859376,0.9380020294329258,61.49513568868408,2.107329130172729,0.6561493277549744,-0.9638556241989136,0.3681515616999488,0.1583326160907745,0.4224390029907227,1.0490488476877249,15.159990963270769,5.206436279810904,1.4952530742065464,0.7029057498443226
62,62,62,62,7.634884712503879,0.069632276892662,2.525757902771546,2.525757902771546,0.0,1.5755250453948977,0.3178540566693503,0.1025808539170337,16.70015483620214,465.81889915581945,76.1907020702002,10.053588789395208,2.0215864985674545,0.0478718108882878,0.1331060132809781,0.1451798967846825,0.2158111112570069,0.0036857453423171,3.728603395898785,2549744822.3177342,159.21417772938852,75.71561069408396,21.05055499445214,10.69857094350058,29.50430128767165,0.0041235032248607,0.0040189659316922,0.030027059879538,0.1851416141520838,65.79447174072266,1.2372881036730126,0.7371428608894348,0.5295546054840088,38.33935546875,1.3389714252426927,34.20378904249872,2.050737142562866,0.4543637335300445,-1.487342119216919,0.3072196620583717,0.1260939687490463,0.4176846027374267,0.6686426605490179,12.96588540324711,3.854393754423048,1.0280459257342396,0.5363431325617876
63,63,63,63,7.143474623282608,0.0216215588152408,2.911662776006248,2.911662776006248,1.3775179468211718e-05,1.3815670013427734,0.3688399082424052,0.1342164206906678,19.37771478122829,453.2970965713564,76.32523981607645,12.149494680546796,2.237550899403619,0.0665431222267927,0.1667628616938135,0.1832232962672027,0.2639983201856989,0.0010353367303679,2.742738618376068,917440047.4876164,111.70395101287087,40.58166372250064,15.772308706227308,10.307571650980186,26.78390601332477,0.0012027985154361,0.0011947644640315,0.0395888391909903,0.1902655358921309,140.5703125,0.8753415148507696,0.8628571629524231,0.8440911173820496,140.5596466064453,0.918776548937518,65.48899129544291,2.147510528564453,0.7383978366851807,-0.7014060616493225,0.3026113671274961,0.1280051469802856,0.3570402383804321,0.578724350160948,15.58216075826459,4.877129468394237,1.5044032615786505,0.6761939357899508
64,64,64,64,7.652046835470192,0.1135595887899398,2.3360339854840544,2.3360339854840544,0.0,1.4328101873397827,0.2961069574882944,0.1005429658751776,16.37700139993249,413.9502907954222,70.37810195493843,10.018682589594889,1.916631195721431,0.0472462299522302,0.1322405532877661,0.1433770203416101,0.2226275534671065,0.0050099120454731,3.626982525600349,3533571376.465261,115.76263448064869,62.44735841681327,20.361809948792214,10.806635040747691,35.02032814797868,0.0055817688029478,0.0054998305482101,0.0286552018207053,0.1580505199997732,38.59606552124024,1.387795350475583,0.6987755298614502,0.4765201807022095,29.10051155090332,1.4983877836967845,22.119815668202765,2.03865933418274,0.3833033442497253,-1.6311582326889038,0.2857142857142857,0.1195747628808021,0.470579719543457,0.5870268786431527,10.89090677124773,3.3502776946524966,0.9779893421244814,0.531087709930932
