,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_100,test_alphaReQ_location_100,test_ATC_location_100,test_EMD_location_100,test_AC_location_100,test_ANE_location_100,test_acc_location_100,test_f1_location_100,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
34,34,34,34,34,7.403910376465537,0.0136902285739779,6.444288104815289,6.444288104815289,0.0004267355604952,0.9128918647766112,0.4780437935120333,0.1005156554192687,7.137869349236602,146.14696141774013,17.30462648981726,4.706835875717114,1.5757770545344745,0.0102506663023012,0.1076421234156792,0.151320037721872,0.2366016821358791,0.0003682805620317,4.423874539436881,5.826946117407974,1.0774509324867445,8.391596860158446,4.487165493570803,3.8621940399197374,6.234254440628277,0.0004826508231161,0.0004602221281686,0.0408742904278138,0.2223718247796307,12.596384048461914,1.505216037406044,0.4873469471931457,0.2355172783136367,7.100247859954834,1.5375847630984916,4.414784394250513,1.932182788848877,0.3543196618556976,-1.6293092966079712,0.1991786447638603,0.062540091574192,0.1827241420745849,0.5591160425469893,0.4420375718599184,0.8963577553961236,0.5902681570910201,0.4928290109206656
35,35,35,35,35,7.419690839897294,0.0177164319902658,6.07352501802825,6.07352501802825,0.0006014110526848,1.4205387830734253,0.4393243238826567,0.0889987449287411,7.71755890330525,169.64702180285508,18.79013817994636,4.983118820491847,1.6122649829320084,0.0124443596472618,0.0867106971657848,0.1412834121528504,0.2311677647398822,0.000528109484736,4.532747480207985,7.164259908653421,5.386516174324238,9.90765783009102,4.616485393171975,3.899055762099274,9.218858197298738,0.0006901171937023,0.0006491898802245,0.0325545472783085,0.2218086811411238,12.596384048461914,1.505216037406044,0.4726530611515045,0.2266338467597961,7.100247859954834,1.5375847630984916,4.106776180698152,1.931710958480835,0.336810439825058,-1.6690404415130615,0.2002053388090349,0.0406249985098838,0.124545407295227,0.5313607555091857,0.628669991319407,0.7872898033905467,0.5789345997972333,0.4904867348766585
36,36,36,36,36,7.408768623318566,0.0140626253560185,6.281723268911237,6.281723268911237,0.00043768586238,0.9778905510902404,0.470149009179207,0.0978001240331297,7.318787931374603,156.29777736387257,17.80966760318279,4.79401342841058,1.5896944411285003,0.0116212430721319,0.1006515018568649,0.1500213998417042,0.2377880889944658,0.000396983899872,4.6461306851217765,6.57040631937805,1.8057497993599425,9.210877870302417,4.721213687836246,3.9979199585334726,6.936491141253854,0.0005140369400393,0.0004870670838599,0.0380985445628009,0.2223215514780668,14.008522987365724,1.5441670642043006,0.5616326332092285,0.2938222885131836,5.695704460144043,1.6625849341710397,49.28131416837782,1.932178378105164,0.4699282646179199,-1.3900973796844482,0.0749486652977412,0.0508157275617122,0.3428370237350464,0.5546036974249027,0.5370038580825649,0.8623824772415469,0.5925377347603308,0.4974991258283877
37,37,37,37,37,7.377334752164349,0.0442190282046794,4.613905212621294,4.613905212621294,0.0005614324327325,0.9517698287963868,0.0999357936697124,0.0404882664152106,12.225397032205253,613.2537810105222,56.46473945083029,6.041681862242187,1.470949322523472,0.0120734672242178,0.029914017644121,0.0800683967466145,0.1957196368365675,0.0009225706340458,3.4546589931670426,9.252939057388648,8.507349404509297,8.546629808747905,3.5508777880619022,3.135297124983068,5.357698526532304,0.0013345786975591,0.0012281126858724,0.007586078192286,0.1268425139695541,17.632177352905273,1.5334244360834666,0.5297959446907043,0.2695896327495575,14.738605499267578,1.6265332246095556,2.053388090349076,1.9321755170822144,0.4121998250484466,-1.5393387079238892,0.0451745379876796,0.0453909002244472,0.3810676336288452,0.3795800815024353,1.4819587635672244,0.7930042843814823,0.3996713768869814,0.4044537608542742
38,38,38,38,38,7.156798048478158,0.020883847028017,5.366879446988363,5.366879446988363,0.0002104304367094,1.4600846767425537,0.2371451848810405,0.0749039850579591,24.765794499256604,917.7279810571198,103.25454927918176,10.149003597254325,1.4677716706908048,0.0378624045245115,0.0592987980567601,0.1490725691469775,0.2646779841273439,0.0006936936087509,7.211007919519921,325382705.34132606,22.90928725965584,14.832687144835235,7.405118843497145,6.125088988469365,12.82901537175525,0.0008270611913765,0.0007859089845432,0.012443822237172,0.1697197644107416,8.756820678710938,1.5932019897065723,0.746122419834137,0.4598695039749145,7.173597812652588,1.6981006971807144,68.8911704312115,1.947115778923035,0.641434371471405,-1.0160294771194458,0.0872689938398357,0.0628957897424697,0.6589795827865601,1.2048520675986585,5.780361328801234,2.357143729963043,1.0375739432281113,0.516467305735308
39,39,39,39,39,7.335308454215664,0.0942937210202217,5.316987429482796,5.316987429482796,0.00059202031116,0.8702079057693481,0.1516813723380308,0.0734378387715339,14.137726889673608,380.4323512730583,48.695058692557794,7.104043290340539,1.3730569824725662,0.0291035742203854,0.0554497198806813,0.1341742130622896,0.2652400663722138,0.0016398845363028,5.584283215388938,1316637652.0530322,18.117277946796985,12.486287987095714,5.772088933515621,4.704096431074638,7.326421126261239,0.0020647850392805,0.0019224301612581,0.0096338449098301,0.0866667631449858,21.70022773742676,1.588735988363773,0.5779591798782349,0.3138304948806762,18.224363327026367,1.7727576890638943,61.60164271047229,1.942116975784301,0.5028277635574341,-1.4056788682937622,0.0277207392197125,0.0470018088817596,0.4963508605957031,0.7065681772144067,2.319889218828829,1.108040946187243,0.6911054689728086,0.4974785483523412
40,40,40,40,40,6.911610957001015,0.0344795435667037,5.774340675205919,5.774340675205919,8.376299956580624e-05,1.3941292762756348,0.0915037231075005,0.0525627790509464,29.550682577344663,665.8446392391401,144.01011881027583,11.854783606554388,1.247594983512775,0.0261133409308954,0.0454142153671225,0.0951816162821722,0.1861590417641378,0.0009376792594419,7.580484051014979,447290985.903237,15.13909951790783,14.185395570216269,7.799864492058852,6.114465401002904,10.642678241923178,0.0011114336437287,0.0010941945971296,0.0100765486853712,0.1183331925480309,7.543247222900391,1.4926947328702125,0.8432652950286865,0.776319682598114,5.417672634124756,1.7062002445036326,77.51540041067761,2.0002872943878174,0.7652878165245056,-0.6186732649803162,0.0749486652977412,0.0954179689288139,0.6619888305664062,1.0727617970441796,3.904372860706184,2.6155069548970085,0.8173760495105629,0.3527436993460275
41,41,41,41,41,7.390232078798378,0.1503326296806335,5.042723746998511,5.042723746998511,0.0004116706186323,1.2180746793746948,0.2540943141882224,0.1493353673002754,13.619929846647878,504.6088522447354,59.36362015260939,6.091516087880815,1.2452065500176308,0.0659190313937395,0.1200853550678986,0.2611706335515626,0.4230347119031608,0.0042247332809424,10.130361983825413,2905940404.161811,38.32281800239264,22.942449714181624,10.329896183753918,8.61403122303687,16.44200883969515,0.004779772916521,0.0046115712270591,0.0167162672694926,0.1481321474974721,11.704666137695312,1.7290893912263152,0.481632649898529,0.2317393869161605,12.81914234161377,1.86764719517661,89.21971252566735,1.931402325630188,0.3899406790733337,-1.5893867015838623,0.2125256673511293,0.0679957419633865,0.1459281921386718,1.1765257621059284,6.087555887285646,2.397528153358212,0.9980606038947814,0.6674470398403276
42,42,42,42,42,7.172345598755011,0.0199512727558612,6.017061878802038,6.017061878802038,0.0001677058662608,1.3700194358825684,0.16916373247844,0.0792640957273849,14.183991639545212,280.33841968232406,41.12622436752333,8.151593114469454,1.549317349732095,0.1360535217365583,0.075804973641792,0.1320413594259248,0.2278426235090505,0.0003178645574468,12.934822728151056,7.885915059434921,5.721398976633878,6.478820752176734,4.067102604724554,3.255924853600831,5.981214344903081,0.0004562362659612,0.0004493095860311,0.0210166038278419,0.1629668974181322,10.69728946685791,1.473114038156627,0.663673460483551,0.5321140885353088,7.762802124023437,1.5964089535057422,66.22176591375771,1.9786524772644043,0.6116048097610474,-1.07952880859375,0.2956878850102669,0.1468544900417328,0.4965837001800537,1.2932236684709633,1.9840249218147603,1.2545988405640969,0.7962923443391717,0.473059936183115
43,43,43,43,43,7.56316870144766,0.0518315806984901,3.313978365777563,3.313978365777563,0.0,1.5141066312789917,0.3090995788289582,0.1277429809980733,19.21913125160889,284.22058775132336,62.91163170412848,12.498292438075762,2.334602040269894,0.122845968245987,0.124790552974199,0.1776206952660949,0.2718602916075847,0.0022745058078204,16.737929246552856,1952492428.245023,57.56696809059994,26.488122128668355,18.075192405655866,10.203406367663186,94.52205778504964,0.0026122992971497,0.0024674906970947,0.0328147163959052,0.1919019095133546,10.69728946685791,1.473114038156627,0.6620408296585083,0.5308548808097839,7.762802124023437,1.5964089535057422,66.73511293634496,1.9741759300231927,0.6018704175949097,-1.1082134246826172,0.2997946611909651,0.1519293040037155,0.4952157735824585,1.6703977075016676,7.899263006483733,3.391452189552229,1.5505748864511744,0.7127715905944195
44,44,44,44,44,7.568342453790657,0.0488108694553375,3.2635614195936373,3.2635614195936373,0.0,1.5124571323394775,0.3027750141797328,0.1273524134301469,19.60797156365181,297.8374287687036,64.28993918821766,12.740114036164464,2.372407235006325,0.1946175734906986,0.1247317162126601,0.1770356599240395,0.2710388629636418,0.0021197489397613,17.517591766042663,1827671865.612501,61.363269887156406,28.24119187396177,18.923452008572863,10.471565478691446,98.58904955863306,0.0024285033506998,0.0023073171899454,0.0328338189864623,0.1891834575829744,10.69728946685791,1.473114038156627,0.6808163523674011,0.5520359873771667,7.762802124023437,1.5964089535057422,64.16837782340863,1.985034823417664,0.5845451354980469,-1.1068915128707886,0.3747433264887063,0.2269783318042755,0.5112022399902344,1.7002880591794214,8.358941806833085,3.4750721774398885,1.575909124952786,0.7191388470177881
45,45,45,45,45,7.56610593537793,0.060135368257761,3.274439382863688,3.274439382863688,0.0,1.4491389989852903,0.3075816626879566,0.1259399239346035,18.893847902687536,299.6483893763344,61.9275559299804,12.18427140235759,2.313602318105747,0.19561789711769714,0.1242053539947985,0.1768317720982974,0.2720726682832054,0.0025173295464768,14.695218954028157,2171998075.937154,56.68391553652191,24.09618645360393,16.138675517569837,9.760007522940716,114.94994635250674,0.0029664671596805,0.002808798177412,0.0322338479051481,0.1929189516660547,10.69728946685791,1.473114038156627,0.6791836619377136,0.5524284243583679,7.762802124023437,1.5964089535057422,62.83367556468173,1.9735918045043943,0.5870184898376465,-1.1160765886306765,0.3193018480492813,0.2025686800479889,0.5060840606689453,1.6163437829377576,8.352667434101798,3.301812512709581,1.504069660436951,0.708717863998421
46,46,46,46,46,7.5700621066678995,0.0526599623262882,3.14446930853091,3.14446930853091,0.0,1.4624180793762207,0.2945159308396513,0.1206277404793858,20.27068035344356,325.5919446449829,66.8345511656894,13.073113636553138,2.4617716351463383,0.19225794837291485,0.1211028075314091,0.168559997842026,0.2601634558411269,0.0022044092964716,17.239659383370864,1868148738.1400075,62.20056637311508,29.76316258450665,18.97024396406273,11.199193120128056,172.52874570964224,0.00257506948547,0.0024697287379531,0.0321196775898331,0.1905040426692885,10.69728946685791,1.473114038156627,0.6840816140174866,0.5498973727226257,7.762802124023437,1.5964089535057422,63.347022587269,2.005644559860229,0.6088605523109436,-1.0315300226211548,0.3172484599589322,0.2128915935754776,0.5415400266647339,1.686996763631597,9.12568627488588,3.5347450319499467,1.5596616254702516,0.7146901997180317
47,47,47,47,47,7.58083066652376,0.0630395337939262,3.126599885503709,3.126599885503709,0.0,1.484663724899292,0.3066369427839313,0.1175691479336139,18.275419586223663,291.3215731756724,59.71649907292843,11.911252336400793,2.345210508197776,0.1775345334039868,0.1150830994128961,0.1673995936363113,0.2616655874167493,0.0027018000452159,13.151352871171538,2267235053.295736,52.5392652163135,23.54495129961572,14.654520370493028,9.33966498758213,90.71906397784484,0.003258372186309,0.00309403231509,0.0310460225906531,0.2128507663589421,10.69728946685791,1.473114038156627,0.6791836619377136,0.5650165677070618,7.762802124023437,1.5964089535057422,64.57905544147845,1.9693903923034668,0.5911616683006287,-1.103243112564087,0.3090349075975359,0.1973220407962799,0.5046455144882203,1.484230247280823,7.679705277310556,3.0171262869943543,1.4155552833927194,0.6937864370641018
48,48,48,48,48,7.578061555406631,0.05091018602252,3.1483861273436933,3.1483861273436933,0.0,1.5501073598861694,0.2859244546785073,0.1166630603502485,20.61228036967646,327.0320148872572,67.25162212001567,13.327508644107567,2.545933635575471,0.117308613376004,0.1176570511171285,0.1629442378801798,0.2524587658061601,0.0021345677561548,18.57540013308268,1767610250.681173,69.66155280722165,34.78967918774697,20.54334422249346,12.523890347166672,781.2295308363593,0.0024950349739398,0.0024111304327405,0.0317113716570997,0.1916366765890367,8.380187034606934,1.396151796381354,0.7983673214912415,0.660010576248169,5.388813018798828,1.5068764438137074,71.45790554414785,1.992217898368836,0.684119462966919,-0.8825926780700684,0.3131416837782341,0.202731966972351,0.6555308341979981,1.675464867075568,9.025718973015044,3.499347657985332,1.5513545161118774,0.7147556899342122
49,49,49,49,49,7.53903371143198,0.0948638990521431,3.339995298373632,3.339995298373632,0.0,1.1871918439865112,0.3190775303463021,0.1635978343703795,15.789986595539723,234.99388647053064,49.08106062548582,10.029775762590662,1.6328883665788358,0.2335552141493764,0.1661317577145813,0.2303478090457409,0.3504295886650056,0.0039721248479835,18.515248530074764,3587726238.038158,61.92701011669981,34.05688947458294,19.49844462975216,10.84909694173145,372.01592827179854,0.0044218775817057,0.0043085384270966,0.03201818812392,0.1831657103407476,9.310711860656738,1.4348467896745858,0.8644897937774658,0.8737058043479919,6.4942474365234375,1.4511450466702591,83.16221765913757,2.10282301902771,0.8275904655456543,-0.4661805629730224,0.4014373716632443,0.2547637522220611,0.4508372783660889,1.497370571557597,6.853035676595013,2.878060197179727,1.385007619870891,0.6832210987121485
50,50,50,50,50,7.543994025123835,0.0593937709927558,3.414614530302527,3.414614530302527,0.0,1.297415256500244,0.3812577341264881,0.1518630905535961,16.377192348541804,248.5426682066456,48.76229028796084,9.767601298564443,1.5174089883396165,0.1445537347513922,0.1557800609103893,0.2197331379900418,0.3432307213754682,0.0028984784974781,14.046917278882638,2630254693.9405146,36.83540080558906,21.488504001873945,14.809398416219269,9.762276148697522,176.6815146460039,0.0032900301463882,0.003098857315706,0.0326495660744095,0.1749989523543829,12.222307205200195,1.4693373753895105,0.7469387650489807,0.6085705161094666,7.606891632080078,1.5118302777713917,74.74332648870636,1.9843933582305908,0.6891214847564697,-0.89811772108078,0.3357289527720739,0.1684465557336807,0.6309441804885865,1.489869129184621,7.009909332818572,2.7538690585342995,1.3357672865600063,0.6432641014792342
51,51,51,51,51,7.6257840149722576,0.1103752627968788,3.587030647711677,3.587030647711677,6.00054809183348e-05,1.3177741765975952,0.3357048485755348,0.1763715120946671,15.739221520715777,318.5620677346352,52.48033521838,9.517006748390996,1.4858317954162834,0.25827883747957,0.1866646774576794,0.2574902762422031,0.397007504261988,0.005138382296824,25.78354109600398,4362585597.846191,101.92658886711222,49.529614990282816,27.18214918985942,15.828242510402248,459.7527806414879,0.0056356888968451,0.005430288944936,0.0331656988051182,0.1992168687619065,16.428939819335938,1.3328338655313583,0.900408148765564,0.8836628198623657,10.110705375671388,1.3856433457271915,81.41683778234086,2.2313156127929688,0.8802666664123535,-0.3119154274463653,0.4455852156057495,0.2706061899662018,0.2338016510009765,1.5220731324358698,9.688789378472604,3.1792728606423784,1.3961266289217953,0.7064341988876233
52,52,52,52,52,7.660313071316706,0.1148687973618507,2.68494594072698,2.68494594072698,0.0,1.3947662115097046,0.6621993514488401,0.2953347395535924,19.638634709810933,465.1539259465071,70.94253913155165,11.839001952144828,1.951087188830334,0.1662186644512917,0.3757944440148048,0.3913029716768308,0.4685800950834256,0.0081515705816972,7.810379946754095,7235331904.666965,367.2726845651919,179.29836975926082,76.71704457737096,39.29639400557912,296.27163305479297,0.0085422847928384,0.0081628202487991,0.0653786971252792,0.2365188957063113,14.08730411529541,1.4586487903693892,0.6628571152687073,0.4269610345363617,8.737438201904297,1.6190091118146643,55.95482546201232,1.9692672491073608,0.5979520082473755,-1.066211223602295,0.3480492813141684,0.1284343749284744,0.2935517072677612,1.50677303822032,28.00693166245448,8.03202770555949,2.485385479299559,0.9416038799457128
53,53,53,53,53,7.443068462677156,0.0275707375258207,3.6409721618536137,3.6409721618536137,1.0541004485276062e-05,1.228502631187439,0.4892718621587198,0.2364284188298521,18.61815913512343,310.98512614652554,64.35490816069513,10.23601909344696,1.6233116793589504,0.1217958080537153,0.2987038520010749,0.3128510154287994,0.4061422716692738,0.00147446074984,17.508741612675813,1256182771.6126573,67.79504950851772,33.18994836427074,18.46763556396344,11.206126683159034,93.9444319068664,0.0016494177300501,0.0016018493920455,0.0633020710971693,0.2111883664730796,133.60516357421875,0.9572154784938104,0.617959201335907,0.3978049457073211,85.41825103759766,1.0370530766130617,41.06776180698152,1.942630648612976,0.4607417583465576,-1.4145070314407349,0.284394250513347,0.1402436941862106,0.2168640613555908,1.217839568016025,18.189845228069707,6.002053914099291,1.847052294792788,0.7577026778994194
54,54,54,54,54,7.522120967594245,0.0387129299342632,2.4097516664996026,2.4097516664996026,0.0,1.0453803539276123,0.3001405093666009,0.1278040390790023,19.44209940055209,392.40249105385874,78.89178767990029,12.31348139999945,2.3021629084153146,0.1357177816752633,0.1555817432192946,0.1738563007337019,0.2408171388649055,0.0016764217183859,17.436300189915897,47.49089953220448,194.1290063621605,65.50866311802724,18.626103108727182,9.539244316407938,24.864568695036475,0.0018997708586709,0.0018891029995984,0.037577226539746,0.1778986539385183,133.60516357421875,0.9572154784938104,0.613877534866333,0.3944257199764251,85.41825103759766,1.0370530766130617,38.809034907597535,1.941693425178528,0.4515236020088196,-1.430864334106445,0.2802874743326489,0.1346841156482696,0.2144282341003417,1.6367235874504034,12.805629166729174,4.838606963125001,1.4500645541130182,0.6408820435844824
55,55,55,55,55,7.516449153028356,0.0391519367694854,2.386557671913532,2.386557671913532,0.0,1.054888367652893,0.2955264475930411,0.1232366379466963,19.88397510212736,400.4459244108048,80.77014535403511,12.6012316021475,2.324806728217158,0.1309504406276447,0.1493830862623246,0.1675528914261278,0.2338857644764707,0.0016646595958999,16.87091649997151,47.22771949160267,176.32251739466903,61.983095369498365,17.988169342633213,9.034234181491426,23.265483773442377,0.0018867328302416,0.0018804362374691,0.0364452043914383,0.1795933316019632,133.60516357421875,0.9572154784938104,0.6448979377746582,0.5207143425941467,85.41825103759766,1.0370530766130617,43.42915811088296,1.9468038082122805,0.4836066663265228,-1.36513352394104,0.2628336755646817,0.1727901995182037,0.2341548681259155,1.6261550693748137,12.715017728273452,4.803157718268404,1.439922478523671,0.6302244387230809
56,56,56,56,56,7.516923179919568,0.0539413541555404,2.435711313187244,2.435711313187244,0.0,1.0690953731536863,0.2797759898541651,0.1207857124161165,18.66093874683419,358.38012841060896,73.99449400984285,12.092975112419614,2.2650401704422403,0.1242506034020762,0.1432291973281977,0.1661851803682769,0.2345915329333561,0.002199400246787,14.362739076475757,36.42024529551603,145.57995967427016,52.85148957744744,15.300531945512835,7.564344064972389,20.18591542870911,0.002518345573776,0.0025078452213449,0.034231852511823,0.1790673985315259,133.60516357421875,0.9572154784938104,0.6391837000846863,0.4729335904121399,85.41825103759766,1.0370530766130617,43.01848049281315,1.942818522453308,0.4679579436779022,-1.4023823738098145,0.2464065708418891,0.1597078442573547,0.2256516695022583,1.4921941796921334,10.708997329842155,4.1829217335213,1.367212944273586,0.6204082550713377
57,57,57,57,57,7.50922365835767,0.0461348295211792,2.4378978236871856,2.4378978236871856,0.0,1.0578395128250122,0.2875196922186064,0.1232185878910175,19.262466203104623,384.3495971710221,77.57253039773589,12.339628392711612,2.287323444494957,0.20386843393378853,0.1479626313282642,0.168590271602985,0.2355518127632478,0.0018952674037975,15.327157530437612,38.04305324422492,165.50868288748998,58.64602330061934,16.291179834171963,7.9531702603896015,20.950040841739373,0.0021550780697694,0.0021477222191421,0.0354236649317443,0.1773203056995736,133.60516357421875,0.9572154784938104,0.645714282989502,0.5212216973304749,85.41825103759766,1.0370530766130617,43.83983572895277,1.9485689401626587,0.496607095003128,-1.3270636796951294,0.2505133470225872,0.1922861635684967,0.2447512865066528,1.5699949447745185,11.953601490969668,4.527337105004758,1.4141841483879347,0.6267118776331613
58,58,58,58,58,7.5217119633955,0.0605715997517108,2.5118060039474206,2.5118060039474206,0.0,1.0645283460617063,0.2871574726153056,0.1206631665371337,17.913981763689353,313.0090715283508,67.4197272695747,11.85495020477948,2.2229868477076145,0.1225453714864538,0.1416011394132962,0.1669552140666508,0.2379930012288058,0.0024447453558983,13.482773497894897,34.31483097374672,154.78114807472625,53.94626825431681,14.319995352454344,6.97658312874392,19.072791630929533,0.0028045645121537,0.0027829889935659,0.0337542488788425,0.1816563039813905,133.60516357421875,0.9572154784938104,0.6432653069496155,0.5213373899459839,85.41825103759766,1.0370530766130617,43.1211498973306,1.9434967041015625,0.473509669303894,-1.387205719947815,0.2659137577002053,0.174197256565094,0.2257024526596069,1.4267818639361125,9.100485367016123,3.742959577103675,1.3417459144994883,0.6195901851186131
59,59,59,59,59,7.527102680903472,0.0477349832653999,2.496268246774932,2.496268246774932,0.0,1.0449142456054688,0.2778928384839577,0.1178229398801854,18.879103316001355,345.91141112691435,72.86809616483949,12.26642202698012,2.286295574569304,0.120488258609341,0.1391191932227081,0.1619413863751028,0.231270646008267,0.0019147392106301,14.011204369273862,34.794428398683635,141.96129770527816,54.055623444976455,14.866386298595494,7.159967314598167,19.041554335493416,0.0021877493421342,0.0021719474206278,0.033399087599211,0.1790299577031136,148.2480010986328,0.8885837839098266,0.7542856931686401,0.5154132843017578,99.01998138427734,0.9471637155998228,66.32443531827515,1.963667631149292,0.6037560701370239,-1.0943458080291748,0.3080082135523614,0.1765408813953399,0.3726214408874512,1.4807191362812924,10.076081414363973,4.026460024352731,1.3581811700870428,0.6172677818388019
60,60,60,60,60,7.551382470523071,0.0669955536723136,2.168552658633552,2.168552658633552,0.0,1.1850248575210571,0.3620611302544109,0.1722345874897901,20.80305042574702,540.0642102715944,92.01479841035994,12.08524306533774,2.2193448754321725,0.0711738143148932,0.2096908081309742,0.2325298548530961,0.2976961253077302,0.0033952457355621,5.025042638216187,2665269195.858855,277.2076135144726,158.65939923077423,49.680746393054825,21.79977478483509,120.94358753671206,0.0036085498147073,0.0035892682709786,0.0408928334392737,0.1720080040369438,79.3870620727539,1.1654595190633763,0.7526530623435974,0.5401527881622314,39.08055877685547,1.2640455769664178,79.97946611909651,1.964494466781616,0.6403754949569702,-1.0238380432128906,0.1180698151950718,0.1043891683220863,0.4306949138641357,1.0911053703698843,19.901647418954227,6.97908653674856,1.7692393270586229,0.7385292109261615
61,61,61,61,61,7.386595409278163,0.0451593622565269,2.5424395916260965,2.5424395916260965,2.345501525269356e-05,1.33762526512146,0.4642531717943975,0.1743127791007021,26.25831342797285,798.3456633195865,120.27771689190956,15.413170190438422,2.6193278489264418,0.1934395790824713,0.2169894798954804,0.2318210253046343,0.2948508623006453,0.002551694062884,41.79856035602603,2371471819.060389,270.7833733691733,111.57436775129035,43.44273698305288,22.26722410850224,99.79621605949362,0.0027170707345511,0.0027008188830031,0.0456811814841057,0.2073210840007857,143.2660675048828,0.8929039683939923,0.8261224627494812,0.6827424764633179,101.4145278930664,0.9720267679109964,81.51950718685832,2.001370668411255,0.741940438747406,-0.729907751083374,0.2946611909650924,0.2175931632518768,0.4224390029907227,1.4148280300427765,33.640730435793,9.53840893289568,2.267345728821082,0.8241581855292627
62,62,62,62,62,7.574788912766876,0.1002638638019561,2.08191495610462,2.08191495610462,0.0,1.3324260711669922,0.3053992420673215,0.1750902921079302,21.12396745360011,529.7189054496353,100.92841674643772,12.386847512842692,2.2553799087653363,0.0745458823217304,0.2200163797894719,0.2340483007335327,0.2959120974261647,0.0045868541355924,4.770233813756698,3875221638.736548,262.18153408498216,141.05773341270955,47.05443962449954,19.589157828944515,95.08713629732212,0.0048695129280176,0.0048615334483557,0.0408504143252621,0.1546394628276577,65.79447174072266,1.2372881036730126,0.7371428608894348,0.5295546054840088,33.504207611083984,1.3093322691408464,83.3675564681725,1.9683284759521484,0.6686285734176636,-0.969364047050476,0.0852156057494866,0.0783806964755058,0.4176846027374267,1.110264388644146,19.62907651115232,7.6768750320198045,1.7971409718110167,0.7433423135990381
63,63,63,63,63,7.275172608829009,0.0336288101971149,2.538071525310562,2.538071525310562,1.9808059732895344e-05,1.4969438314437866,0.2876846296545653,0.1512381699786182,31.230373870525675,1212.2654187775204,168.61252321882648,18.010541357730006,2.9480090985321983,0.1881670649164175,0.1980023184727785,0.1983663053211396,0.2593370093139853,0.0014699663193886,38.85432193055919,1178796574.0950313,284.1813677620557,112.15875572961107,40.39201944668797,21.714504869253304,78.6257682785654,0.0015685106901273,0.0015660226916835,0.041727042180158,0.1498930473102871,140.5703125,0.8753415148507696,0.8628571629524231,0.8440911173820496,84.06771087646484,0.9731403406701036,77.1047227926078,2.056574821472168,0.7938410639762878,-0.5506652593612671,0.3285420944558521,0.2275959402322769,0.3570402383804321,1.5197163224755326,49.13101844956274,12.301437934396304,2.35285500459046,0.8130189653645503
64,64,64,64,64,7.5922699254159856,0.1385294795036316,2.168757724888738,2.168757724888738,0.0,1.4078630208969116,0.2585348394583768,0.1437351654631154,20.663782490057955,420.4069679183183,86.85761656259567,11.838258502676837,2.2029017949026373,0.0613205013755607,0.1808617553663044,0.1934933005243353,0.2602349903784077,0.0057074583524523,3.3187004656270105,4758589893.7541065,225.57875746331808,89.19870459882057,32.80480369087936,15.693161246684204,60.40593037844046,0.0061323748475041,0.006121876624781,0.0349962432943459,0.1403590563766155,38.59606552124024,1.387795350475583,0.6987755298614502,0.4765201807022095,24.31382369995117,1.482046080141158,73.61396303901438,1.9629334211349487,0.6016715168952942,-1.1088457107543943,0.0533880903490759,0.0678343400359153,0.470579719543457,0.9225669415239712,13.531470881734686,5.70187460016084,1.4728876545565728,0.6613902360616076
